TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5367787784849,0.21640,0.18398,0.00000,0,
0.01611,5367787819626,0.21634,0.18279,0.01611,1,
0.03247,5367787854763,0.21341,0.18818,0.03247,1,
0.04907,5367787890404,0.21173,0.19252,0.04907,1,
0.06567,5367787925652,0.22311,0.19030,0.06567,1,
0.08203,5367787961016,0.23965,0.17928,0.08203,1,
0.09863,5367787996345,0.25231,0.16862,0.09863,1,
0.11475,5367788031190,0.26201,0.15511,0.11475,1,
0.13135,5367788066572,0.27205,0.14469,0.13135,1,
0.14746,5367788101244,0.28035,0.13510,0.14746,1,
0.16382,5367788136206,0.28807,0.12621,0.16382,1,
0.18042,5367788172009,0.29316,0.11634,0.18042,1,
0.19702,5367788207454,0.31786,0.08914,0.18042,0,
0.21338,5367788242545,0.34397,0.05088,0.18042,0,
0.22974,5367788277690,0.35359,0.04218,0.18042,0,
0.24634,5367788313283,0.35889,0.04188,0.04932,1,
0.26270,5367788348062,0.36121,0.04773,0.06567,1,
0.27905,5367788383415,0.36130,0.05292,0.08203,1,
0.29541,5367788418298,0.36121,0.05590,0.09839,1,
0.31201,5367788453708,0.36220,0.05755,0.11499,1,
0.32837,5367788488959,0.36243,0.05937,0.13135,1,
0.34473,5367788524259,0.36270,0.06181,0.14771,1,
0.36206,5367788560945,0.36336,0.06517,0.16504,1,
0.37769,5367788594475,0.36354,0.07265,0.18066,1,
0.39404,5367788629747,0.36365,0.07743,0.19702,1,
0.41016,5367788664405,0.35629,0.10970,0.21313,1,
0.42700,5367788700234,0.34465,0.17378,0.21313,0,
0.44336,5367788735234,0.27237,0.41578,0.21313,0,
0.45972,5367788770611,0.24627,0.57690,0.21313,0,
0.47632,5367788805875,0.20140,0.82451,0.21313,0,
0.49390,5367788843716,0.20666,0.87139,0.21313,0,
0.51050,5367788879141,0.21620,0.88486,0.21313,0,
0.52686,5367788914171,0.22423,0.88922,0.05054,1,
0.54370,5367788950553,0.22908,0.89190,0.06738,1,
0.55981,5367788985198,0.22664,0.88896,0.08350,1,
0.57617,5367789019927,0.22371,0.88592,0.09985,1,
0.59131,5367789052763,0.22147,0.88339,0.11499,1,
0.60767,5367789087518,0.22287,0.88315,0.13135,1,
0.62427,5367789122943,0.22041,0.88542,0.14795,1,
0.64038,5367789157802,0.21836,0.88722,0.16406,1,
0.65698,5367789193244,0.21898,0.88487,0.18066,1,
0.67334,5367789228565,0.21898,0.88410,0.19702,1,
0.68970,5367789263632,0.21903,0.88372,0.21338,1,
0.70679,5367789300129,0.21956,0.88250,0.23047,1,
0.72266,5367789334260,0.21944,0.88146,0.24634,1,
0.73877,5367789368750,0.21956,0.88077,0.26245,1,
0.75537,5367789404411,0.22093,0.88015,0.27905,1,
0.77197,5367789439784,0.22117,0.88136,0.29565,1,
0.78833,5367789475075,0.22129,0.88242,0.31201,1,
0.80469,5367789510021,0.22153,0.88305,0.32837,1,
0.82104,5367789545136,0.22163,0.88416,0.34473,1,
0.83765,5367789580406,0.22193,0.88549,0.36133,1,
0.85400,5367789615729,0.22257,0.88544,0.37769,1,
0.87061,5367789651267,0.22327,0.88533,0.39429,1,
0.88696,5367789686496,0.22384,0.88502,0.41064,1,
0.90332,5367789721542,0.22445,0.88478,0.42700,1,
0.92114,5367789759736,0.22457,0.88512,0.44482,1,
0.93628,5367789792206,0.22461,0.88532,0.45996,1,
0.95239,5367789826598,0.22433,0.88412,0.47607,1,
0.96899,5367789862138,0.22478,0.88418,0.49268,1,
0.98560,5367789897713,0.22513,0.88411,0.50928,1,
1.00195,5367789932780,0.22589,0.88307,0.52563,1,
1.01831,5367789967566,0.22619,0.88282,0.54199,1,
1.03564,5367790004885,0.22642,0.88248,0.55933,1,
1.05103,5367790038042,0.22615,0.88281,0.57471,1,
1.06787,5367790073870,0.22600,0.88241,0.59155,1,
1.08423,5367790109100,0.22597,0.88222,0.60791,1,
1.10059,5367790144081,0.22568,0.88241,0.62427,1,
1.11670,5367790178900,0.22553,0.88207,0.64038,1,
1.13354,5367790214713,0.22543,0.88183,0.65723,1,
1.15088,5367790252062,0.22586,0.88211,0.67456,1,
1.16626,5367790284918,0.22609,0.88273,0.68994,1,
1.18262,5367790320050,0.22626,0.88325,0.70630,1,
1.19922,5367790355454,0.22657,0.88324,0.72290,1,
1.21558,5367790390703,0.22653,0.88322,0.73926,1,
1.23169,5367790425286,0.22646,0.88317,0.75537,1,
1.24805,5367790460301,0.22655,0.88287,0.77173,1,
1.26465,5367790495623,0.22683,0.88419,0.78833,1,
1.28149,5367790532021,0.22694,0.88358,0.80518,1,
