TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.18042,5367788172009,0.29316,0.11634,0.18042,1,
0.41016,5367788664405,0.35629,0.10970,0.21313,1,
1.33057,5367790637073,0.22907,0.87508,0.85425,1,
1.65918,5367791341623,0.28160,0.65720,0.26270,1,
1.98755,5367792045562,0.20156,0.23905,0.26147,1,
2.48047,5367793101870,0.07909,0.21717,0.47656,1,
3.00610,5367794228578,0.04657,0.22602,0.50928,1,
3.58130,5367795461776,0.09310,0.24250,0.55884,1,
4.07422,5367796518105,0.18985,0.20757,0.47632,1,
4.30371,5367797010280,0.12782,0.30820,0.21313,1,
4.73120,5367797926327,0.05207,0.38444,0.36133,1,
5.33911,5367799229126,0.07062,0.41756,0.59131,1,
5.94678,5367800532004,0.09473,0.54830,0.59106,1,
6.88330,5367802539080,0.06549,0.62535,0.91968,1,
7.31055,5367803455035,0.08657,0.60792,0.41064,1,
8.03320,5367805004019,0.07056,0.70078,0.70581,1,
8.42773,5367805849606,0.08083,0.57467,0.37817,1,
9.18335,5367807469632,0.05583,0.53768,0.73926,1,
9.57764,5367808314427,0.06346,0.54255,0.37793,1,
10.26855,5367809795539,0.88798,0.85156,0.57593,1,
10.66187,5367810638456,0.89591,0.80770,0.37793,1,
11.13867,5367811660487,0.07547,0.23106,0.36182,1,
12.00928,5367813526549,0.06722,0.18977,0.85352,1,
12.25562,5367814054974,0.07594,0.26392,0.22974,1,
13.14282,5367815956568,0.06262,0.37279,0.82153,1,
13.52051,5367816765888,0.05507,0.42499,0.36157,1,
13.78345,5367817329502,0.05464,0.36206,0.24634,1,
14.06274,5367817928427,0.09660,0.40114,0.26270,1,
14.44067,5367818738536,0.08131,0.42275,0.36133,1,
15.06494,5367820076552,0.07665,0.51774,0.60791,1,
15.50854,5367821027324,0.10084,0.54247,0.42725,1,
16.31348,5367822752667,0.07027,0.63675,0.78857,1,
16.64209,5367823456968,0.06982,0.65606,0.31226,1,
17.77588,5367825887258,0.06525,0.69727,1.11719,1,
18.26855,5367826943439,0.08019,0.38103,0.42725,1,
18.53174,5367827507568,0.75250,0.67301,0.19775,1,
19.32007,5367829197137,0.89642,0.83566,0.72339,1,
19.73047,5367830076750,-0.01772,0.08248,0.24634,1,
19.79639,5367830218421,-0.01456,0.11235,0.04932,1,
20.07544,5367830816296,0.01966,0.18024,0.26270,1,
20.58496,5367831908703,-0.14976,0.01406,0.44360,1,
20.99536,5367832788359,0.07032,0.24280,0.34497,1,
21.83325,5367834584463,0.07782,0.26547,0.82129,1,
22.63843,5367836310207,0.06177,0.39846,0.78857,1,
22.98315,5367837049081,0.07553,0.38254,0.32837,1,
23.44360,5367838035896,0.09928,0.43533,0.44385,1,
23.78857,5367838775251,0.07833,0.38832,0.32861,1,
24.08398,5367839408547,0.05285,0.39987,0.27905,1,
24.59375,5367840501252,0.07741,0.51882,0.44385,1,
25.21753,5367841838595,0.08087,0.52393,0.60742,1,
26.12109,5367843775434,0.10303,0.53380,0.88672,1,
27.84668,5367847473842,0.07308,0.63573,1.70923,1,
28.86475,5367849655988,0.08581,0.69165,1.00195,1,
30.73779,5367853670933,0.12020,0.68987,1.85620,1,
31.52612,5367855360790,0.06756,0.70259,0.77173,1,
32.67627,5367857826323,0.10684,0.69007,1.13354,1,
33.59741,5367859800668,0.11995,0.66255,0.90479,1,
33.94116,5367860537456,0.06905,0.23276,0.27930,1,
34.23706,5367861171674,-0.14698,-0.03090,0.22998,1,
34.97607,5367862755919,0.08082,0.44121,0.67334,1,
35.25562,5367863354980,0.09519,0.43334,0.26270,1,
35.89624,5367864728169,0.08927,0.53929,0.62354,1,
37.17773,5367867474642,0.87445,0.82287,1.16626,1,
37.71973,5367868636656,0.06335,0.19321,0.37720,1,
37.93384,5367869095424,-0.08086,0.08186,0.19727,1,
38.19629,5367869658213,-0.06433,0.07910,0.19702,1,
38.70581,5367870750077,0.12194,0.25671,0.44385,1,
39.69141,5367872862937,0.17968,0.18057,0.96948,1,
