TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5139472132647,0.00000,0.00000,0.00000,0,
0.01636,5139472167714,0.00000,0.00000,0.00000,0,
0.03284,5139472203025,0.00000,0.00000,0.00000,0,
0.04919,5139472238063,0.00000,0.00000,0.00000,0,
0.06635,5139472274822,0.00000,0.00000,0.00000,0,
0.08185,5139472308063,0.00000,0.00000,0.00000,0,
0.09814,5139472343039,0.00000,0.00000,0.00000,0,
0.11487,5139472378868,0.00000,0.00000,0.00000,0,
0.13141,5139472414381,0.10324,0.44412,0.00000,0,
0.14801,5139472449966,0.10564,0.42138,0.00000,0,
0.16394,5139472484023,0.10593,0.41221,0.00000,0,
0.17932,5139472517074,0.11532,0.38062,0.04791,1,
0.19592,5139472552633,0.13734,0.30938,0.04791,0,
0.21259,5139472588346,0.16432,0.23428,0.04791,0,
0.22894,5139472623346,0.17555,0.21463,0.04791,0,
0.24536,5139472658542,0.19531,0.17370,0.04791,0,
0.26166,5139472693559,0.19712,0.18518,0.04791,0,
0.27808,5139472728678,0.19005,0.19352,0.04791,0,
0.29443,5139472763808,0.18745,0.19347,0.04907,1,
0.31097,5139472799295,0.18589,0.19344,0.06561,1,
0.32751,5139472834686,0.18791,0.19272,0.08215,1,
0.34406,5139472870159,0.18855,0.19758,0.09869,1,
0.36047,5139472905383,0.18873,0.20000,0.11511,1,
0.37653,5139472939767,0.18902,0.19797,0.13116,1,
0.39319,5139472975482,0.19057,0.19370,0.14783,1,
0.40936,5139473010157,0.19164,0.18927,0.16400,1,
0.42633,5139473046510,0.19142,0.18645,0.18097,1,
0.44257,5139473081356,0.19237,0.18323,0.19720,1,
0.45880,5139473116073,0.19317,0.18047,0.21344,1,
0.47516,5139473151098,0.19395,0.17831,0.22980,1,
0.49200,5139473187270,0.19332,0.17689,0.24664,1,
0.50836,5139473222344,0.19277,0.17563,0.26300,1,
0.52435,5139473256669,0.19277,0.17563,0.27899,1,
0.54071,5139473291709,0.19277,0.17563,0.29535,1,
0.55762,5139473327905,0.19277,0.17563,0.31226,1,
0.57404,5139473363039,0.19563,0.16821,0.31226,0,
0.59052,5139473398461,0.19563,0.16821,0.31226,0,
0.60834,5139473436640,0.19563,0.16821,0.31226,0,
0.62354,5139473469174,0.00000,0.00000,0.31226,0,
0.64044,5139473505436,0.00000,0.00000,0.31226,0,
0.65723,5139473541357,0.00000,0.00000,0.31226,0,
0.67358,5139473576518,0.00000,0.00000,0.31226,0,
0.68958,5139473610816,0.00000,0.00000,0.31226,0,
0.70624,5139473646530,0.00000,0.00000,0.31226,0,
0.72253,5139473681441,0.00000,0.00000,0.31226,0,
0.73871,5139473716122,0.00000,0.00000,0.31226,0,
0.75568,5139473752450,0.00000,0.00000,0.31226,0,
0.77216,5139473787776,0.13734,0.17796,0.31226,0,
0.78918,5139473824277,0.13944,0.17605,0.31226,0,
0.80444,5139473857016,0.14014,0.17542,0.31226,0,
0.82062,5139473891587,0.15014,0.17663,0.04846,1,
0.83679,5139473926340,0.15431,0.17526,0.06464,1,
0.85339,5139473961864,0.15709,0.17434,0.08124,1,
0.86969,5139473996841,0.15654,0.17365,0.09753,1,
0.88611,5139474032004,0.15695,0.16979,0.11395,1,
0.90259,5139474067379,0.15728,0.16680,0.13043,1,
0.91888,5139474102318,0.15884,0.16922,0.14673,1,
0.93549,5139474137842,0.15984,0.17073,0.16333,1,
0.95190,5139474173007,0.16088,0.17281,0.17975,1,
0.96832,5139474208203,0.16125,0.17471,0.19617,1,
0.98474,5139474243408,0.16300,0.17825,0.21259,1,
1.00122,5139474278798,0.16452,0.18132,0.22906,1,
1.01752,5139474313690,0.16479,0.18058,0.24536,1,
1.03436,5139474349815,0.16521,0.17974,0.26221,1,
1.05225,5139474388118,0.16545,0.17842,0.28009,1,
1.06879,5139474423615,0.16518,0.17781,0.29663,1,
1.08521,5139474458830,0.16613,0.17879,0.31305,1,
1.10168,5139474494142,0.16715,0.18042,0.32953,1,
1.11792,5139474528973,0.16907,0.18290,0.34576,1,
1.13263,5139474560416,0.17185,0.18362,0.36047,1,
1.14886,5139474595241,0.17453,0.18491,0.37671,1,
1.16534,5139474630608,0.17709,0.18647,0.39319,1,
1.18188,5139474666065,0.17970,0.18892,0.40973,1,
1.19836,5139474701394,0.18195,0.19045,0.42621,1,
1.21466,5139474736260,0.20994,0.20372,0.42621,0,
1.23126,5139474771824,0.21529,0.19659,0.42621,0,
1.24731,5139474806229,0.21598,0.18877,0.42621,0,
1.26392,5139474841796,0.18961,0.21900,0.04926,1,
1.28015,5139474876615,0.16456,0.24077,0.06549,1,
1.29694,5139474912626,0.14754,0.25460,0.08228,1,
1.31311,5139474947302,0.13760,0.26379,0.09845,1,
1.32977,5139474983011,0.13123,0.27658,0.11511,1,
1.34619,5139475018263,0.12683,0.28791,0.13153,1,
1.36261,5139475053438,0.12343,0.29690,0.14795,1,
