TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.17932,5139472517074,0.11532,0.38062,0.04791,1,
0.55762,5139473327905,0.19277,0.17563,0.31226,1,
1.19836,5139474701394,0.18195,0.19045,0.42621,1,
1.41180,5139475158846,0.11330,0.31018,0.19714,1,
1.77332,5139475933727,0.10251,0.42981,0.34491,1,
2.59540,5139477695867,0.10571,0.49365,0.80566,1,
2.95612,5139478469009,0.07700,0.48250,0.34503,1,
3.18610,5139478962068,0.15813,0.32159,0.21344,1,
3.48145,5139479595099,0.20480,0.26082,0.27893,1,
4.76312,5139482342329,0.08134,0.49462,1.21588,1,
5.19019,5139483257781,0.10174,0.49266,0.26178,1,
5.56824,5139484068138,0.15806,0.49403,0.36163,1,
5.96228,5139484912771,0.86067,0.87318,0.32825,1,
6.83325,5139486779561,0.89688,0.91170,0.85431,1,
7.24402,5139487660090,0.09694,0.30330,0.29578,1,
7.76941,5139488786306,0.12137,0.20887,0.45990,1,
8.13104,5139489561390,0.13092,0.22725,0.34485,1,
8.34448,5139490018978,0.09541,0.39659,0.19720,1,
9.42932,5139492344296,0.10590,0.38285,0.77191,1,
9.69220,5139492907665,0.13109,0.44135,0.24707,1,
10.39838,5139494421417,0.11373,0.39795,0.49164,1,
11.12091,5139495970126,0.10994,0.49382,0.70642,1,
11.41699,5139496604732,0.11557,0.52174,0.27966,1,
11.59814,5139496993085,0.11418,0.63297,0.16504,1,
12.10657,5139498082882,0.10621,0.43985,0.24640,1,
12.48468,5139498893317,0.12592,0.21390,0.31232,1,
12.69861,5139499351925,0.15776,0.27545,0.19757,1,
13.35553,5139500759974,0.09214,0.46202,0.44232,1,
13.83179,5139501780869,0.11752,0.37760,0.45996,1,
14.16016,5139502484747,0.15135,0.21651,0.26270,1,
14.78485,5139503823670,0.12031,0.62664,0.36108,1,
15.14685,5139504599732,0.84738,0.88478,0.29645,1,
15.63879,5139505654178,0.90297,0.88797,0.47638,1,
16.09888,5139506640280,0.14101,0.33750,0.39417,1,
16.57629,5139507663659,0.13024,0.20670,0.41150,1,
17.49518,5139509633307,0.11503,0.36352,0.75476,1,
18.13635,5139511007558,0.11778,0.49172,0.57507,1,
19.41742,5139513753551,0.10288,0.47679,0.92004,1,
19.64758,5139514246894,0.10853,0.28192,0.21350,1,
19.82886,5139514635420,0.12467,0.26764,0.16473,1,
20.09119,5139515197745,0.12130,0.30196,0.04950,1,
20.50275,5139516079974,0.10796,0.60653,0.34601,1,
21.17529,5139517521589,0.11271,0.48427,0.60760,1,
21.48785,5139518191531,0.84617,0.85536,0.24658,1,
22.09631,5139519495738,0.89817,0.92122,0.59222,1,
22.48987,5139520339313,0.14542,0.40957,0.32880,1,
22.85107,5139521113502,0.11010,0.30340,0.34497,1,
23.08154,5139521607588,0.15409,0.30444,0.21399,1,
23.73822,5139523015063,0.14003,0.22837,0.49219,1,
24.01892,5139523616840,0.16049,0.23509,0.26422,1,
24.16541,5139523930822,0.13765,0.24847,0.12976,1,
24.60980,5139524883310,0.21250,0.19059,0.22992,1,
25.24957,5139526254618,0.17396,0.18812,0.42621,1,
25.74359,5139527313614,0.22437,0.23892,0.47736,1,
26.31775,5139528544331,0.22531,0.25655,0.36084,1,
26.97485,5139529952787,0.10334,0.41873,0.34521,1,
27.30341,5139530657049,0.10329,0.46312,0.31244,1,
27.96094,5139532066470,0.12951,0.38126,0.64136,1,
28.48737,5139533194832,0.13328,0.36712,0.31256,1,
