TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5138335618270,0.48521,-0.44755,0.00002,1,
0.01679,5138335654241,0.48657,-0.44477,0.01680,1,
0.03323,5138335689472,0.48702,-0.44732,0.03324,1,
0.04950,5138335724354,0.48807,-0.44632,0.04951,1,
0.06577,5138335759200,0.50615,-0.42550,0.04951,0,
0.08310,5138335796395,0.51174,-0.41233,0.04951,0,
0.09866,5138335829710,0.50671,-0.43858,0.04951,0,
0.11505,5138335864861,0.50419,-0.45170,0.04929,1,
0.13158,5138335900263,0.50422,-0.43737,0.06581,1,
0.14848,5138335936525,0.50451,-0.42791,0.08273,1,
0.16438,5138335970590,0.50472,-0.42115,0.09862,1,
0.18083,5138336005868,0.50389,-0.41678,0.11507,1,
0.19732,5138336041226,0.50356,-0.42130,0.13157,1,
0.21373,5138336076376,0.50329,-0.42491,0.14797,1,
0.23016,5138336111572,0.50391,-0.42157,0.16439,1,
0.24670,5138336147068,0.50421,-0.42354,0.18095,1,
0.26363,5138336183313,0.50446,-0.42521,0.19786,1,
0.27950,5138336217354,0.50411,-0.42825,0.21374,1,
0.29604,5138336252823,0.50442,-0.42804,0.23029,1,
0.31229,5138336287643,0.50469,-0.42786,0.24654,1,
0.32865,5138336322712,0.50456,-0.43092,0.26289,1,
0.34533,5138336358477,0.50417,-0.43089,0.27958,1,
0.36176,5138336393653,0.50383,-0.43086,0.29599,1,
0.37822,5138336428964,0.50444,-0.42980,0.31246,1,
0.39453,5138336463930,0.50458,-0.42838,0.32877,1,
0.41106,5138336499359,0.50470,-0.42709,0.34531,1,
0.42714,5138336533817,0.50478,-0.42803,0.36138,1,
0.44373,5138336569348,0.50469,-0.42645,0.37796,1,
0.46034,5138336604986,0.50460,-0.42500,0.39458,1,
0.47638,5138336639386,0.50440,-0.42491,0.41063,1,
0.49326,5138336675537,0.50465,-0.42513,0.42750,1,
0.50948,5138336710313,0.50488,-0.42532,0.44372,1,
0.52589,5138336745474,0.50114,-0.35784,0.44372,0,
0.54242,5138336780932,0.47324,0.05739,0.44372,0,
0.55870,5138336815816,0.46395,0.19580,0.44372,0,
0.57489,5138336850520,0.44797,0.63710,0.44372,0,
0.59152,5138336886165,0.45833,0.76095,0.44372,0,
0.60817,5138336921860,0.46178,0.80223,0.44372,0,
0.62444,5138336956725,0.46021,0.88292,0.44372,0,
0.64098,5138336992193,0.45298,0.89390,0.44372,0,
0.65720,5138337026928,0.45057,0.89756,0.44372,0,
0.67368,5138337062243,0.44928,0.89696,0.04923,1,
0.69217,5138337101918,0.45020,0.90027,0.06774,1,
0.70760,5138337134990,0.45081,0.90247,0.08317,1,
0.72399,5138337170111,0.45048,0.89434,0.09956,1,
0.73959,5138337203566,0.45113,0.88604,0.11516,1,
0.75597,5138337238648,0.45163,0.87959,0.13153,1,
0.77216,5138337273369,0.45145,0.87979,0.14773,1,
0.78893,5138337309318,0.44953,0.88046,0.16450,1,
0.80700,5138337348065,0.44793,0.88102,0.18257,1,
0.82119,5138337378479,0.43351,0.89038,0.19676,1,
0.83789,5138337414257,0.41910,0.89790,0.21346,1,
0.85494,5138337450813,0.40662,0.90442,0.23051,1,
0.87082,5138337484839,0.39714,0.91427,0.24638,1,
0.88715,5138337519859,0.36403,0.92708,0.24638,0,
0.90376,5138337555430,0.31457,0.96254,0.24638,0,
0.92199,5138337594528,0.29858,0.97538,0.24638,0,
0.93639,5138337625398,0.25925,0.99590,0.24638,0,
0.95309,5138337661194,0.25265,0.99226,0.24638,0,
0.96952,5138337696406,0.24735,0.99628,0.24638,0,
0.98600,5138337731743,0.25206,1.05572,0.04961,1,
1.00441,5138337771213,0.25489,1.09139,0.06802,1,
1.02274,5138337810461,0.25489,1.09139,0.08633,1,
1.03489,5138337836518,0.25489,1.09139,0.09850,1,
1.05228,5138337873801,0.25489,1.09139,0.11589,1,
1.06829,5138337908111,0.25380,1.11527,0.11589,0,
1.08511,5138337944181,0.25380,1.11527,0.11589,0,
1.10167,5138337979664,0.25380,1.11527,0.11589,0,
1.11824,5138338015186,0.00000,0.00000,0.11589,0,
1.13614,5138338053545,0.00000,0.00000,0.11589,0,
1.15078,5138338084943,0.00000,0.00000,0.11589,0,
1.16747,5138338120713,0.00000,0.00000,0.11589,0,
1.18359,5138338155250,0.00000,0.00000,0.11589,0,
1.20023,5138338190901,0.00000,0.00000,0.11589,0,
1.21637,5138338225529,0.00000,0.00000,0.11589,0,
1.23306,5138338261306,0.12807,0.52539,0.11589,0,
1.25050,5138338298689,0.17077,0.70052,0.11589,0,
1.26508,5138338329897,0.25858,1.05171,0.11589,0,
1.28173,5138338365620,0.23233,1.24287,0.11589,0,
1.29805,5138338400597,0.22358,1.30659,0.11589,0,
1.31429,5138338435411,0.22682,1.29284,0.11589,0,
1.33086,5138338470942,0.23829,1.18692,0.11589,0,
1.34726,5138338506097,0.24211,1.15161,0.11589,0,
1.36360,5138338541104,0.25335,1.07406,0.11589,0,
1.38017,5138338576608,0.24927,1.07848,0.11589,0,
1.39669,5138338612036,0.24791,1.07995,0.11589,0,
1.41307,5138338647146,0.24906,1.07419,0.04947,1,
1.42952,5138338682404,0.24919,1.07884,0.06592,1,
1.44611,5138338717962,0.24927,1.08194,0.08250,1,
1.46249,5138338753060,0.24943,1.07579,0.09888,1,
1.47865,5138338787710,0.24968,1.07959,0.11504,1,
1.49535,5138338823496,0.24987,1.08255,0.13174,1,
1.51164,5138338858431,0.25006,1.08349,0.14804,1,
1.52800,5138338893516,0.25135,1.07897,0.16441,1,
1.54609,5138338932279,0.25242,1.07520,0.18250,1,
1.56234,5138338967096,0.25115,1.09375,0.19874,1,
1.57817,5138339001034,0.25031,1.09141,0.21457,1,
1.59383,5138339034585,0.24959,1.08937,0.23022,1,
1.61023,5138339069752,0.24998,1.08796,0.24663,1,
1.62669,5138339105051,0.25008,1.08631,0.26309,1,
1.64317,5138339140371,0.25017,1.08485,0.27957,1,
1.65924,5138339174801,0.25186,1.08075,0.29564,1,
1.67653,5138339211862,0.25064,1.06494,0.31293,1,
1.69217,5138339245405,0.24954,1.05063,0.32858,1,
1.70857,5138339280553,0.24920,0.94056,0.32858,0,
1.72530,5138339316374,0.25187,0.51836,0.32858,0,
1.74174,5138339351647,0.25276,0.37763,0.32858,0,
1.75790,5138339386258,0.25853,0.09329,0.32858,0,
1.77433,5138339421498,0.23512,0.35860,0.32858,0,
1.79254,5138339460541,0.22732,0.44704,0.32858,0,
1.80701,5138339491553,0.21575,0.62811,0.32858,0,
1.82384,5138339527625,0.22064,0.61767,0.32858,0,
1.83997,5138339562170,0.22227,0.61419,0.32858,0,
1.85656,5138339597753,0.22499,0.61606,0.04955,1,
1.87309,5138339633198,0.21794,0.61798,0.06608,1,
1.88953,5138339668416,0.21325,0.61925,0.08251,1,
1.90664,5138339705117,0.18272,0.14317,0.08251,0,
1.92401,5138339742333,0.11598,-1.06400,0.08251,0,
1.94006,5138339776751,0.09373,-1.46639,0.08251,0,
1.95763,5138339814398,0.04095,-2.22969,0.08251,0,
1.97379,5138339849024,0.04478,-1.77865,0.08251,0,
1.98850,5138339880575,0.04606,-1.62831,0.08251,0,
2.00541,5138339916811,0.03772,-1.58862,0.08251,0,
2.02124,5138339950739,0.02091,-1.64396,0.08251,0,
2.03752,5138339985650,0.01531,-1.66241,0.08251,0,
2.05376,5138340020459,0.00672,-1.87520,0.08251,0,
2.07024,5138340055776,0.05965,-0.64426,0.08251,0,
2.08633,5138340090273,0.07729,-0.23395,0.08251,0,
2.10359,5138340127259,0.09749,0.58071,0.08251,0,
2.12000,5138340162447,0.09749,0.58071,0.08251,0,
2.13591,5138340196557,0.09749,0.58071,0.08251,0,
2.15305,5138340233262,0.10949,-1.47208,0.08251,0,
2.17004,5138340269677,0.09123,-0.87110,0.08251,0,
2.18565,5138340303152,0.08514,-0.67078,0.08251,0,
2.20182,5138340337817,0.07297,-0.27012,0.08251,0,
2.21799,5138340372489,0.07297,-0.27012,0.08251,0,
2.23499,5138340408920,0.07014,0.14934,0.08251,0,
