TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.04950,5138335724354,0.48807,-0.44632,0.04951,1,
0.50948,5138336710313,0.50488,-0.42532,0.44372,1,
0.87082,5138337484839,0.39714,0.91427,0.24638,1,
1.05228,5138337873801,0.25489,1.09139,0.11589,1,
1.69217,5138339245405,0.24954,1.05063,0.32858,1,
1.88953,5138339668416,0.21325,0.61925,0.08251,1,
2.49744,5138340971446,0.12392,-0.59771,0.04874,1,
2.72721,5138341463985,0.10917,0.31906,0.11480,1,
3.02345,5138342098963,0.02542,-1.50432,0.23049,1,
3.41724,5138342943039,0.10573,-0.36239,0.22994,1,
3.81156,5138343788264,0.08639,-0.44338,0.23009,1,
3.92820,5138344038294,0.07343,-0.56493,0.10036,1,
4.55084,5138345372904,0.11504,0.68262,0.06544,1,
5.15841,5138346675211,0.11296,-0.31414,0.19701,1,
5.40514,5138347204059,0.09830,-0.76146,0.13132,1,
5.70062,5138347837433,0.12298,0.29473,0.22990,1,
6.53926,5138349635044,0.89230,0.95653,0.37735,1,
7.11372,5138350866358,0.87453,0.90042,0.55853,1,
7.50795,5138351711411,0.83571,0.88484,0.37786,1,
7.67290,5138352064985,0.09863,0.54463,0.05001,1,
7.95171,5138352662577,0.06532,-0.65671,0.16447,1,
8.31289,5138353436802,0.11967,0.32440,0.14805,1,
8.62535,5138354106549,0.15347,0.38749,0.24679,1,
8.69084,5138354246918,0.16809,0.39455,0.04942,1,
8.80600,5138354493747,0.11762,-0.35739,0.04968,1,
8.98642,5138354880494,0.02116,-2.24762,0.06555,1,
9.31529,5138355585409,0.10598,0.54503,0.26300,1,
9.41356,5138355796056,0.12946,0.38048,0.08203,1,
10.13664,5138357345973,0.10967,0.42315,0.41008,1,
12.69946,5138362839338,0.11383,0.44374,0.32806,1,
12.92967,5138363332768,0.10236,0.50114,0.21362,1,
13.57195,5138364709490,0.11620,0.41485,0.42747,1,
13.86588,5138365339497,0.09695,-0.74422,0.08209,1,
14.40808,5138366501729,0.10623,-0.45218,0.42746,1,
14.80389,5138367350124,0.07183,-0.41615,0.08371,1,
15.11435,5138368015586,0.10818,0.45232,0.24602,1,
15.50943,5138368862445,0.10808,0.08051,0.27968,1,
15.73891,5138369354309,0.11372,-0.04347,0.21346,1,
15.98547,5138369882844,-0.02545,-1.59315,0.08243,1,
16.28110,5138370516489,0.11399,0.25412,0.23009,1,
16.77374,5138371572482,0.11953,-0.10130,0.08231,1,
17.13530,5138372347465,-0.00988,-1.68098,0.14825,1,
17.43167,5138372982719,0.11245,-0.45436,0.08287,1,
17.92378,5138374037550,0.07450,-1.34324,0.08182,1,
18.33490,5138374918795,0.15275,-0.36342,0.24652,1,
19.05759,5138376467844,0.09920,0.41471,0.36151,1,
19.78020,5138378016741,0.89837,0.92794,0.40968,1,
20.02679,5138378545314,0.85099,0.76522,0.23015,1,
20.38797,5138379319496,0.08405,0.42433,0.24657,1,
20.81516,5138380235155,0.09345,0.44771,0.06580,1,
20.91441,5138380447937,0.07365,0.48454,0.08282,1,
21.37413,5138381433318,0.07366,-0.45098,0.04962,1,
22.14609,5138383088000,0.10094,0.50958,0.70654,1,
22.45813,5138383756852,0.08097,-0.83723,0.19745,1,
22.63905,5138384144672,0.03880,-1.71067,0.11507,1,
22.96753,5138384848724,0.03933,-1.87625,0.11508,1,
23.39459,5138385764143,0.12461,-0.07546,0.26286,1,
23.88712,5138386819856,0.12461,0.19611,0.22850,1,
23.98590,5138387031617,0.14677,0.28054,0.08226,1,
