TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.10156,5519961788464,0.39107,0.07577,0.10157,1,
0.42969,5519962492453,0.39125,0.10795,0.31250,1,
0.75781,5519963197211,0.36810,0.70596,0.26563,1,
1.74219,5519965310374,0.24147,0.87903,0.92188,1,
2.02344,5519965908613,0.16619,0.38470,0.21094,1,
2.25000,5519966401181,0.09512,0.22407,0.21094,1,
2.71094,5519967387887,0.10362,0.23289,0.44531,1,
3.00781,5519968021237,0.07412,0.36296,0.28125,1,
3.32031,5519968693595,0.07917,0.41530,0.29688,1,
3.76563,5519969642945,0.09873,0.48773,0.42969,1,
4.27344,5519970733241,0.09816,0.49736,0.49219,1,
4.79688,5519971859643,0.09286,0.59703,0.50781,1,
5.19531,5519972704974,0.07840,0.64081,0.38281,1,
5.68750,5519973761998,0.06555,0.49957,0.42969,1,
6.11719,5519974677583,0.06619,0.45411,0.41406,1,
6.49219,5519975487412,0.86326,0.84525,0.26563,1,
8.44531,5519979678049,0.88577,0.85168,1.93750,1,
9.10156,5519981085782,0.08736,0.42257,0.29688,1,
9.33594,5519981580237,0.08104,0.23497,0.21875,1,
10.14063,5519983304305,0.10987,0.21026,0.78906,1,
10.56250,5519984220304,0.12530,0.23272,0.40625,1,
11.25781,5519985699744,0.09189,0.36892,0.62500,1,
11.63281,5519986509602,0.08649,0.46938,0.35938,1,
12.00781,5519987319006,0.10988,0.48337,0.35938,1,
12.32813,5519987990865,0.07094,0.49762,0.29688,1,
13.03125,5519989503344,0.08272,0.56218,0.68750,1,
13.73438,5519991016599,0.08794,0.21619,0.64063,1,
14.37500,5519992390234,0.08612,0.67149,0.57031,1,
14.70313,5519993094861,0.08006,0.56071,0.31250,1,
15.07031,5519993869469,0.09761,0.15508,0.29688,1,
15.31250,5519994397319,0.11532,0.24191,0.22656,1,
15.89063,5519995629552,0.07582,0.56655,0.50781,1,
16.42969,5519996792127,0.08831,0.36268,0.47656,1,
16.95313,5519997918436,0.09341,0.35090,0.50781,1,
17.42969,5519998940193,0.08456,0.47038,0.40625,1,
18.20313,5520000595366,0.09002,0.46695,0.75000,1,
18.81250,5520001897519,0.07478,0.61155,0.53906,1,
19.25781,5520002848846,0.07523,0.66999,0.42969,1,
20.10938,5520004679776,0.09986,0.36543,0.78906,1,
20.32813,5520005139757,0.17180,0.38579,0.20313,1,
21.35938,5520007356578,0.87650,0.87252,0.86719,1,
22.03125,5520008802777,0.09742,0.20393,0.55469,1,
23.23438,5520011370555,0.10133,0.38052,0.98438,1,
23.93750,5520012884707,0.08928,0.47078,0.68750,1,
24.54688,5520014188348,0.08888,0.55756,0.59375,1,
25.39844,5520016018673,0.09154,0.59437,0.83594,1,
26.15625,5520017638660,0.08598,0.68444,0.68750,1,
27.00781,5520019470464,0.11379,0.67081,0.83594,1,
27.28906,5520020068622,0.13130,0.59312,0.26563,1,
27.91406,5520021407995,0.08850,0.34263,0.55469,1,
28.43750,5520022533739,0.86981,0.82503,0.35938,1,
28.57031,5520022815365,0.77642,0.71966,0.11719,1,
28.92969,5520023589905,0.11642,0.13885,0.28906,1,
29.42969,5520024647295,0.10059,0.18494,0.47656,1,
29.92188,5520025703170,0.11144,0.20644,0.47656,1,
30.34375,5520026618484,0.15837,0.18474,0.40625,1,
30.85156,5520027709809,0.14569,0.18019,0.49219,1,
31.23438,5520028520039,0.17328,0.21022,0.35938,1,
32.59375,5520031442842,0.10675,0.35334,1.29688,1,
33.03906,5520032395027,0.14102,0.35022,0.42969,1,
33.78125,5520033978830,0.07396,0.48397,0.52344,1,
34.07813,5520034611991,0.08213,0.60890,0.28125,1,
34.63281,5520035808969,0.11106,0.65760,0.53906,1,
35.03125,5520036656334,0.15839,0.65268,0.38281,1,
35.42188,5520037499282,0.18750,0.62770,0.37500,1,
36.14844,5520039049439,0.06408,0.46241,0.65625,1,
36.45313,5520039718046,0.09010,0.48182,0.28906,1,
36.82031,5520040492799,0.81161,0.77294,0.29688,1,
37.24219,5520041409357,0.86519,0.86250,0.40625,1,
38.03125,5520043099058,0.18883,0.29881,0.67188,1,
38.98438,5520045142275,0.86619,0.85344,0.83594,1,
39.33594,5520045881043,0.11646,0.19107,0.23438,1,
39.39844,5520046021404,0.10705,0.13943,0.04688,1,
40.25000,5520047852964,0.07302,0.42885,0.73438,1,
40.97656,5520049402868,0.10493,0.19798,0.65625,1,
41.35156,5520050213667,0.16800,0.18581,0.35938,1,
41.99219,5520051585504,0.22628,0.15029,0.42969,1,
42.43750,5520052536694,0.28333,0.13817,0.42969,1,
42.91406,5520053557712,0.37429,0.13497,0.46094,1,
43.14063,5520054051067,0.29029,0.20871,0.21094,1,
43.67188,5520055177884,0.08929,0.35336,0.46094,1,
44.06250,5520056022993,0.14291,0.19839,0.32813,1,
44.50781,5520056973080,0.22393,0.15785,0.42969,1,
44.88281,5520057783323,0.30970,0.14797,0.35938,1,
45.19531,5520058455743,0.38560,0.14227,0.29688,1,
45.74219,5520059614909,0.27680,0.13589,0.28125,1,
46.16406,5520060530132,0.36437,0.14666,0.40625,1,
46.77344,5520061833412,0.35790,0.15475,0.59375,1,
47.41406,5520063206097,0.08687,0.45983,0.57031,1,
47.67969,5520063770326,0.09206,0.38656,0.25000,1,
48.25000,5520065002658,0.10676,0.36933,0.55469,1,
48.82813,5520066236645,0.09387,0.46807,0.56250,1,
49.33594,5520067326279,0.11340,0.59324,0.49219,1,
50.07813,5520068910692,0.88093,0.83950,0.67188,1,
50.28906,5520069368996,0.76194,0.71017,0.19531,1,
50.73438,5520070319687,0.09162,0.20856,0.37500,1,
50.98438,5520070852404,0.12125,0.14336,0.23438,1,
51.70313,5520072397746,0.13899,0.20875,0.46094,1,
52.53906,5520074193154,0.08877,0.34135,0.77344,1,
53.60938,5520076482443,0.10868,0.46241,1.05469,1,
54.82031,5520079087843,0.09502,0.59410,1.19531,1,
55.75781,5520081095312,0.08751,0.67650,0.91406,1,
56.39844,5520082469105,0.10131,0.42579,0.57031,1,
57.00781,5520083774886,0.10041,0.36427,0.58594,1,
58.17188,5520086271878,0.86535,0.85375,0.85156,1,
58.92969,5520087891942,0.10065,0.19866,0.49219,1,
59.35938,5520088807041,0.13304,0.18226,0.41406,1,
59.71875,5520089581388,0.18135,0.19177,0.34375,1,
60.19531,5520090603313,0.21550,0.14748,0.46094,1,
