TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5519961577548,0.39074,0.08453,0.00001,1,
0.01563,5519961614299,0.39129,0.08259,0.01563,1,
0.03125,5519961647403,0.39076,0.08042,0.03126,1,
0.05469,5519961682915,0.39140,0.08048,0.05468,1,
0.07031,5519961718811,0.39195,0.08004,0.07032,1,
0.08594,5519961753731,0.39104,0.07758,0.08593,1,
0.10156,5519961788464,0.39107,0.07577,0.10157,1,
0.11719,5519961824414,0.39441,0.04602,0.10157,0,
0.13281,5519961859421,0.38699,0.05756,0.10157,0,
0.14844,5519961894224,0.39054,0.06600,0.10157,0,
0.16406,5519961930055,0.39254,0.07445,0.04688,1,
0.17969,5519961964954,0.39609,0.08138,0.06250,1,
0.19531,5519961999990,0.39475,0.08456,0.07813,1,
0.21875,5519962035760,0.39374,0.08511,0.10156,1,
0.23438,5519962070718,0.39415,0.08181,0.11719,1,
0.25000,5519962106354,0.39437,0.07976,0.13281,1,
0.26563,5519962140690,0.39441,0.07653,0.14844,1,
0.28125,5519962176321,0.39319,0.07245,0.16406,1,
0.29688,5519962211234,0.39165,0.07202,0.17969,1,
0.31250,5519962246585,0.39050,0.07382,0.19531,1,
0.32813,5519962281239,0.39025,0.07640,0.21094,1,
0.34375,5519962317335,0.39090,0.08012,0.22656,1,
0.36719,5519962352371,0.39154,0.08407,0.25000,1,
0.38281,5519962387179,0.39271,0.08569,0.26563,1,
0.39844,5519962422526,0.39325,0.08776,0.28125,1,
0.41406,5519962457815,0.39362,0.08789,0.29688,1,
0.42969,5519962492453,0.39125,0.10795,0.31250,1,
0.44531,5519962528229,0.38762,0.17288,0.31250,0,
0.46094,5519962563383,0.38160,0.40112,0.31250,0,
0.47656,5519962598454,0.37779,0.50257,0.31250,0,
0.49219,5519962635248,0.37777,0.66325,0.31250,0,
0.50781,5519962669235,0.38226,0.65730,0.31250,0,
0.53125,5519962703535,0.38283,0.65891,0.31250,0,
0.54688,5519962738971,0.38266,0.66154,0.05469,1,
0.56250,5519962774690,0.38260,0.66335,0.07031,1,
0.57813,5519962809530,0.38270,0.66883,0.08594,1,
