TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.41309,4819857416560,0.13687,0.13416,0.41309,1,
0.74121,4819858118923,0.15144,0.13197,0.31250,1,
0.97070,4819858612221,0.07780,0.27358,0.19824,1,
1.54883,4819859849735,0.05153,0.33351,0.56152,1,
2.05469,4819860933914,0.08260,0.42209,0.49219,1,
3.14746,4819863276694,0.06509,0.54980,0.78125,1,
3.54883,4819864137744,0.06136,0.65388,0.39063,1,
3.81348,4819864703938,0.08033,0.67405,0.24805,1,
4.07617,4819865267758,0.07090,0.55702,0.24121,1,
4.74414,4819866699446,0.08850,0.47316,0.65332,1,
5.65332,4819868649404,0.03810,0.47070,0.90234,1,
5.87305,4819869120346,0.25797,0.54401,0.20313,1,
6.90039,4819871321763,0.88338,0.84920,0.96777,1,
7.31152,4819872203313,0.13031,0.20398,0.29492,1,
7.93750,4819873543620,0.11405,0.17869,0.60840,1,
8.50586,4819874763310,0.07106,0.45722,0.50391,1,
8.66016,4819875094482,0.07539,0.43483,0.14844,1,
9.15137,4819876147111,0.08188,0.24123,0.27441,1,
9.72852,4819877382541,0.07909,0.35558,0.54297,1,
10.73242,4819879535107,0.05594,0.56841,0.93945,1,
10.99414,4819880097262,0.05299,0.59628,0.24023,1,
12.07617,4819882416390,0.07835,0.34835,1.01855,1,
12.45313,4819883224449,0.06316,0.65789,0.30566,1,
12.75195,4819883863405,0.05504,0.63456,0.28223,1,
12.89844,4819884179193,0.05827,0.59819,0.12891,1,
13.22852,4819884885152,0.08001,0.58700,0.10840,1,
13.62402,4819885733251,0.08542,0.29327,0.18262,1,
14.50879,4819887629898,0.10494,0.20079,0.85156,1,
14.87402,4819888412599,0.09328,0.22899,0.34668,1,
15.55176,4819889865632,0.08209,0.37169,0.46191,1,
16.56055,4819892027792,0.06972,0.46476,0.74707,1,
17.27441,4819893557131,0.07258,0.45358,0.69141,1,
17.57910,4819894211896,0.07400,0.42578,0.29395,1,
17.85938,4819894812714,0.08541,0.53108,0.26367,1,
18.68066,4819896572828,0.05814,0.56570,0.79883,1,
19.30664,4819897913008,0.05799,0.56239,0.61035,1,
19.61719,4819898579322,0.06367,0.28595,0.22656,1,
20.02832,4819899460219,0.09189,0.20648,0.39551,1,
20.99609,4819901535536,0.07230,0.33993,0.90332,1,
21.32520,4819902240801,0.08711,0.29341,0.30469,1,
22.36035,4819904459409,0.09465,0.18215,0.96875,1,
23.49805,4819906898395,0.06460,0.36112,1.07227,1,
24.23535,4819908477621,0.05239,0.36107,0.70898,1,
24.69238,4819909459039,0.10570,0.35677,0.44238,1,
25.61328,4819911431649,0.88508,0.81755,0.80469,1,
26.35840,4819913029417,0.08893,0.35679,0.62305,1,
26.57227,4819913487522,0.08184,0.22246,0.20410,1,
26.84473,4819914072687,0.08504,0.18887,0.26270,1,
27.60352,4819915697923,0.06924,0.44844,0.68945,1,
28.09375,4819916749575,0.09139,0.37965,0.47168,1,
28.69531,4819918038095,0.06219,0.58982,0.53125,1,
28.95020,4819918584470,0.06123,0.62816,0.24609,1,
29.26172,4819919251619,0.07162,0.63033,0.29297,1,
29.81934,4819920448168,0.07671,0.44146,0.49414,1,
30.21582,4819921297954,0.84176,0.79548,0.27734,1,
30.54590,4819922004489,0.11244,0.20128,0.26563,1,
31.00098,4819922981040,0.11174,0.19511,0.43945,1,
31.36523,4819923760968,0.15782,0.15065,0.33789,1,
31.82520,4819924746765,0.10355,0.17573,0.43652,1,
32.15430,4819925453535,0.11097,0.18712,0.30566,1,
32.81055,4819926858652,0.13129,0.17645,0.62500,1,
33.26855,4819927840722,0.16708,0.12052,0.44336,1,
33.48438,4819928303632,0.09031,0.19626,0.19922,1,
34.09180,4819929604870,0.11776,0.15654,0.38965,1,
34.64844,4819930799192,0.16904,0.12997,0.54004,1,
34.89648,4819931330016,0.11156,0.21204,0.23145,1,
35.30859,4819932214226,0.06647,0.36116,0.33789,1,
35.57910,4819932793790,0.05100,0.52573,0.25391,1,
35.88086,4819933440800,0.05063,0.62297,0.28125,1,
36.27832,4819934291758,0.10526,0.66099,0.37891,1,
36.63867,4819935065716,0.17742,0.67377,0.34570,1,
36.95898,4819935752016,0.17925,0.63039,0.27344,1,
37.32813,4819936542719,0.05047,0.49924,0.30469,1,
37.77539,4819937501462,0.07997,0.39351,0.43066,1,
38.23828,4819938493301,0.10959,0.37927,0.45215,1,
39.05371,4819940241334,0.05895,0.59624,0.72266,1,
39.38379,4819940949186,0.09065,0.37743,0.26172,1,
39.71094,4819941649997,0.06393,0.47126,0.31348,1,
39.89648,4819942048372,0.12277,0.16123,0.11621,1,
40.48340,4819943305518,0.16127,0.16371,0.56152,1,
41.07520,4819944574425,0.04556,0.48546,0.37109,1,
41.64746,4819945800436,0.10191,0.66571,0.49121,1,
41.95996,4819946470836,0.13937,0.66392,0.29590,1,
42.50684,4819947643836,0.10731,0.65638,0.53027,1,
42.99609,4819948691146,0.16462,0.66105,0.47363,1,
43.78418,4819950380544,0.19683,0.65810,0.77148,1,
44.14844,4819951162695,0.87188,0.84530,0.23242,1,
44.55469,4819952033054,0.11409,0.68825,0.29297,1,
44.90723,4819952787972,0.85468,0.79889,0.28613,1,
45.46094,4819953975448,0.08954,0.17573,0.46582,1,
45.78711,4819954674185,0.18184,0.13405,0.28809,1,
46.12012,4819955389132,0.25381,0.15218,0.31543,1,
46.47656,4819956152996,0.35485,0.13044,0.34473,1,
46.83887,4819956929672,0.39045,0.13398,0.33398,1,
47.25000,4819957809150,0.32107,0.16296,0.38867,1,
47.47949,4819958302367,0.25585,0.21794,0.19727,1,
48.39941,4819960273247,0.07379,0.44550,0.85254,1,
49.08984,4819961752833,0.07096,0.33892,0.67188,1,
49.58789,4819962821678,0.08178,0.51756,0.26367,1,
49.94531,4819963586734,0.08044,0.59224,0.34473,1,
50.35645,4819964468971,0.06622,0.66290,0.38574,1,
50.84863,4819965523270,0.88475,0.84039,0.37988,1,
51.14648,4819966161149,0.84213,0.79269,0.28125,1,
51.79980,4819967562438,0.10709,0.22117,0.59082,1,
52.17871,4819968373711,0.11030,0.19774,0.35938,1,
52.52539,4819969117477,0.15696,0.16994,0.33008,1,
53.24609,4819970662733,0.07644,0.38843,0.65137,1,
53.62500,4819971474172,0.07240,0.44201,0.36230,1,
54.00293,4819972285873,0.07691,0.46834,0.36035,1,
54.15234,4819972605550,0.08440,0.58784,0.08203,1,
54.78125,4819973952668,0.07785,0.64134,0.40137,1,
55.54590,4819975592004,0.07536,0.57348,0.75586,1,
55.96191,4819976483831,0.08231,0.63058,0.39844,1,
56.38477,4819977389810,0.10414,0.45667,0.35547,1,
56.67969,4819978021690,0.09847,0.41140,0.27344,1,
57.20898,4819979155993,0.06916,0.36986,0.35938,1,
57.71680,4819980245654,0.08834,0.66572,0.44629,1,
58.17773,4819981232716,0.89169,0.85498,0.34570,1,
58.60645,4819982153153,0.09910,0.19876,0.26172,1,
58.93164,4819982850143,0.13206,0.14996,0.29297,1,
59.06445,4819983134241,0.15089,0.16161,0.11523,1,
59.60645,4819984296800,0.19127,0.15377,0.32715,1,
59.85254,4819984823515,0.28410,0.09885,0.22949,1,
60.42188,4819986043179,0.32717,0.12434,0.54297,1,
60.93848,4819987151499,0.06153,0.36515,0.44043,1,
61.25000,4819987818790,0.05356,0.46397,0.29785,1,
61.87207,4819989151592,0.05978,0.60413,0.58789,1,
62.37500,4819990230596,0.04787,0.65539,0.48438,1,
