TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.95361,5366503478711,0.21513,0.90376,0.95361,1,
1.23242,5366504076408,0.23775,0.52174,0.21362,1,
1.77466,5366505238651,0.10652,0.17602,0.47656,1,
2.18530,5366506118880,0.14643,0.19744,0.39429,1,
2.66162,5366507140150,0.05565,0.40801,0.41064,1,
3.15479,5366508196750,0.06753,0.46090,0.46045,1,
3.77856,5366509534144,0.10141,0.46624,0.60767,1,
4.33740,5366510731896,0.03360,0.57126,0.54224,1,
4.61670,5366511330543,0.07179,0.66334,0.26294,1,
5.20776,5366512597736,0.89745,0.93297,0.47632,1,
5.55322,5366513337744,0.11287,0.14349,0.23022,1,
6.02954,5366514359192,0.09731,0.18488,0.45996,1,
6.39111,5366515133780,0.05343,0.45953,0.29614,1,
6.67065,5366515733164,0.05614,0.42988,0.26318,1,
7.52466,5366517563630,0.06821,0.36742,0.83813,1,
8.51050,5366519676632,0.06711,0.39724,0.96948,1,
8.85547,5366520416057,0.04853,0.56963,0.27905,1,
9.77539,5366522388116,0.89807,0.92267,0.75391,1,
10.15601,5366523204046,0.08317,0.21708,0.26563,1,
10.48145,5366523901557,0.09460,0.22185,0.31201,1,
11.35254,5366525768546,0.05347,0.37273,0.80493,1,
11.66455,5366526437569,0.07438,0.17641,0.24609,1,
11.97681,5366527106798,0.08984,0.26824,0.29419,1,
12.32178,5366527846345,0.06543,0.44708,0.27930,1,
12.60107,5366528445024,0.05740,0.49274,0.26318,1,
12.69971,5366528656135,0.17016,0.50361,0.08179,1,
13.29102,5366529923604,0.87506,0.92078,0.47559,1,
13.55396,5366530487485,0.54255,0.67346,0.19702,1,
14.26025,5366532001259,0.07016,0.37522,0.64087,1,
14.68750,5366532917098,0.10382,0.21196,0.36133,1,
15.18042,5366533973665,0.14128,0.19385,0.47656,1,
15.41064,5366534466969,0.12324,0.29397,0.21289,1,
15.67334,5366535030126,0.07034,0.47106,0.24609,1,
16.08423,5366535910954,0.05048,0.52200,0.39478,1,
16.33032,5366536438522,0.03857,0.55270,0.23022,1,
17.02026,5366537917356,0.02798,0.56103,0.67383,1,
17.26782,5366538448223,0.08064,0.59001,0.23120,1,
17.82520,5366539642632,0.91506,0.91644,0.49292,1,
18.07153,5366540171007,0.86361,0.91484,0.22876,1,
18.41675,5366540910511,0.09691,0.15517,0.22974,1,
18.71216,5366541544078,0.07843,0.10102,0.27905,1,
19.25464,5366542706753,0.13884,0.16335,0.52515,1,
19.64868,5366543551540,0.22980,0.13977,0.37769,1,
19.96094,5366544220934,0.32269,0.12552,0.29590,1,
20.35522,5366545066027,0.37371,0.14966,0.37769,1,
20.94702,5366546334078,0.11716,0.17976,0.52612,1,
21.29199,5366547073595,0.17916,0.13808,0.32861,1,
21.53857,5366547602098,0.15562,0.16395,0.23047,1,
21.88306,5366548340723,0.11132,0.18153,0.32813,1,
22.14600,5366548904238,0.16928,0.17733,0.24561,1,
22.52368,5366549713953,0.31261,0.17411,0.31177,1,
22.91846,5366550559893,0.05842,0.44740,0.32837,1,
23.88745,5366552637048,0.05861,0.46421,0.95313,1,
23.96948,5366552813036,0.17953,0.47602,0.06543,1,
24.75854,5366554504003,0.91329,0.95109,0.67407,1,
25.10352,5366555243481,0.26216,0.46317,0.23022,1,
25.38257,5366555841945,0.06596,0.31158,0.21362,1,
25.80957,5366556757325,0.09466,0.19295,0.41089,1,
26.08911,5366557356214,0.12952,0.21199,0.26294,1,
27.46899,5366560314279,0.08068,0.46700,1.31274,1,
27.81543,5366561056586,0.84311,0.89823,0.28101,1,
28.04370,5366561546039,0.84037,0.86533,0.21338,1,
28.43799,5366562391119,0.04381,0.41032,0.32837,1,
28.66797,5366562884237,0.09042,0.32286,0.21362,1,
28.99683,5366563589028,0.13356,0.16347,0.31226,1,
29.25928,5366564151532,0.26896,0.10743,0.24609,1,
29.67017,5366565032422,0.31993,0.13536,0.39404,1,
29.88379,5366565489935,0.46964,0.31527,0.19702,1,
30.34497,5366566478789,0.89115,0.93998,0.39575,1,
30.68872,5366567215706,0.87285,0.91581,0.32861,1,
31.05029,5366567990352,0.08610,0.19959,0.29541,1,
31.49414,5366568941714,0.08536,0.18821,0.42725,1,
31.90503,5366569822644,0.13796,0.20763,0.39453,1,
32.23340,5366570526301,0.24730,0.15144,0.31250,1,
32.56152,5366571229657,0.26713,0.16221,0.31201,1,
33.00684,5366572184127,0.04646,0.42583,0.37866,1,
33.41626,5366573061838,0.04108,0.46467,0.39429,1,
33.92529,5366574152948,0.91811,0.95066,0.39404,1,
34.31982,5366574998619,0.08494,0.35879,0.27979,1,
