TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5366501434793,0.23060,0.91950,0.00000,1,
0.01685,5366501470631,0.22856,0.92133,0.01684,1,
0.03345,5366501506442,0.22891,0.92349,0.03344,1,
0.04956,5366501541178,0.22924,0.92372,0.04956,1,
0.06592,5366501576188,0.22939,0.92348,0.06591,1,
0.08228,5366501611226,0.22947,0.92065,0.08227,1,
0.09888,5366501646598,0.22853,0.92007,0.09887,1,
0.11499,5366501681498,0.22760,0.91942,0.11499,1,
0.13159,5366501716770,0.22658,0.92065,0.13159,1,
0.14795,5366501752007,0.22654,0.92083,0.14794,1,
0.16455,5366501787259,0.22677,0.92171,0.16455,1,
0.18115,5366501823140,0.22719,0.92274,0.18115,1,
0.19897,5366501861262,0.22703,0.92391,0.19897,1,
0.21533,5366501896493,0.22694,0.92507,0.21533,1,
0.23169,5366501931240,0.22628,0.92592,0.23168,1,
0.24683,5366501963685,0.22644,0.92514,0.24682,1,
0.26294,5366501998525,0.22645,0.92404,0.26293,1,
0.27954,5366502033761,0.22582,0.92161,0.27954,1,
0.29565,5366502068753,0.22478,0.91994,0.29565,1,
0.31250,5366502104664,0.22374,0.91821,0.31250,1,
0.32886,5366502139717,0.22328,0.91660,0.32885,1,
0.34546,5366502174999,0.22236,0.91549,0.34545,1,
0.36157,5366502209793,0.22157,0.91470,0.36157,1,
0.37915,5366502247665,0.22131,0.91350,0.37915,1,
0.39429,5366502280064,0.22125,0.91467,0.39428,1,
0.41113,5366502315986,0.22129,0.91595,0.41113,1,
0.42749,5366502351023,0.22094,0.91604,0.42749,1,
0.44385,5366502386376,0.22112,0.91618,0.44384,1,
0.46045,5366502421550,0.22120,0.91605,0.46044,1,
0.47632,5366502455744,0.22071,0.91638,0.47631,1,
0.49561,5366502496943,0.22057,0.91628,0.49560,1,
0.50928,5366502526649,0.22043,0.91620,0.50927,1,
0.52612,5366502562292,0.22025,0.91553,0.52612,1,
0.54248,5366502597628,0.21996,0.91677,0.54248,1,
0.55884,5366502632830,0.21973,0.91800,0.55883,1,
0.57568,5366502668508,0.21957,0.91852,0.57568,1,
0.59180,5366502703324,0.21953,0.91827,0.59179,1,
0.60791,5366502738016,0.21945,0.91797,0.60791,1,
0.62427,5366502772943,0.21923,0.91720,0.62426,1,
0.64111,5366502809066,0.21883,0.91557,0.64111,1,
0.65723,5366502843488,0.21838,0.91441,0.65722,1,
0.67407,5366502879524,0.21826,0.91422,0.67407,1,
0.69019,5366502914106,0.21752,0.91444,0.69018,1,
0.70679,5366502949719,0.21677,0.91463,0.70678,1,
0.72290,5366502984549,0.21631,0.91546,0.72290,1,
0.73950,5366503020079,0.21603,0.91501,0.73950,1,
0.75610,5366503055312,0.21571,0.91446,0.75610,1,
0.77246,5366503090421,0.21566,0.91339,0.77246,1,
0.78906,5366503125938,0.21589,0.91292,0.78906,1,
0.80518,5366503160674,0.21613,0.91248,0.80517,1,
0.82178,5366503196379,0.21594,0.91152,0.82177,1,
0.83936,5366503234001,0.21584,0.91129,0.83935,1,
0.85474,5366503266638,0.21582,0.91122,0.85473,1,
0.87085,5366503301285,0.21542,0.91186,0.87084,1,
0.88770,5366503337283,0.21550,0.91138,0.88769,1,
0.90356,5366503371687,0.21555,0.91076,0.90356,1,
0.92041,5366503407899,0.21551,0.90940,0.92041,1,
0.93823,5366503445602,0.21538,0.90673,0.93823,1,
0.95361,5366503478711,0.21513,0.90376,0.95361,1,
0.96948,5366503512932,0.21999,0.87224,0.95361,0,
0.98608,5366503548496,0.22184,0.78578,0.95361,0,
1.00244,5366503583689,0.22358,0.76173,0.95361,0,
