TIME(2019/12/18 15:15:39.691),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5178731823390,0.45135,0.28985,0.00000,0,
0.01654,5178731858948,0.45743,0.28018,0.00000,0,
0.03406,5178731896405,0.46046,0.27527,0.03406,1,
0.04913,5178731928807,0.45729,0.29704,0.04913,1,
0.06567,5178731964143,0.45744,0.30590,0.06567,1,
0.08234,5178731999920,0.45755,0.31223,0.08234,1,
0.09839,5178732034371,0.45709,0.30780,0.09839,1,
0.11499,5178732069880,0.45671,0.30924,0.11499,1,
0.13129,5178732104857,0.45649,0.31091,0.13129,1,
0.14771,5178732140075,0.46823,0.31228,0.14771,1,
0.16559,5178732178344,0.47860,0.31732,0.16559,1,
0.18292,5178732215498,0.48734,0.32123,0.18292,1,
0.19916,5178732250311,0.49581,0.32045,0.19916,1,
0.21564,5178732285649,0.50366,0.31837,0.21564,1,
0.23108,5178732318689,0.51052,0.31717,0.23108,1,
0.24762,5178732354205,0.54126,0.33549,0.23108,0,
0.26392,5178732389169,0.56662,0.38561,0.23108,0,
0.27948,5178732422530,0.57506,0.40539,0.23108,0,
0.29578,5178732457453,0.59382,0.43661,0.23108,0,
0.31195,5178732492089,0.59535,0.43024,0.23108,0,
0.32880,5178732528159,0.59585,0.42811,0.23108,0,
0.34595,5178732564993,0.59611,0.42135,0.05017,1,
0.36169,5178732598670,0.59551,0.41687,0.06592,1,
0.37793,5178732633495,0.59510,0.41388,0.08215,1,
0.39429,5178732668544,0.59786,0.42086,0.09851,1,
0.41064,5178732703626,0.60086,0.42536,0.11487,1,
0.42731,5178732739302,0.60320,0.42886,0.13153,1,
0.44531,5178732777915,0.60476,0.42260,0.14954,1,
0.45984,5178732809109,0.60404,0.42372,0.16406,1,
0.47644,5178732844702,0.60345,0.42464,0.18066,1,
0.49292,5178732880006,0.60608,0.41973,0.19714,1,
0.50952,5178732915532,0.60604,0.41628,0.21375,1,
0.52582,5178732950496,0.60600,0.41328,0.23004,1,
0.54187,5178732984920,0.60486,0.41142,0.24609,1,
0.56171,5178733027380,0.60484,0.40976,0.26593,1,
0.57483,5178733055571,0.60482,0.40828,0.27905,1,
0.59155,5178733091369,0.60510,0.40812,0.29578,1,
0.60773,5178733126147,0.60503,0.40916,0.31195,1,
0.62445,5178733161881,0.60497,0.41010,0.32867,1,
0.64056,5178733196448,0.60583,0.40944,0.34479,1,
0.65814,5178733234198,0.60556,0.40988,0.36237,1,
0.67474,5178733269674,0.60532,0.40989,0.37897,1,
0.68988,5178733302141,0.61186,0.41387,0.39410,1,
0.70734,5178733339532,0.61776,0.41718,0.41156,1,
0.72284,5178733372850,0.62329,0.41993,0.42706,1,
0.73914,5178733407698,0.66267,0.43295,0.42706,0,
0.75635,5178733444645,0.72813,0.42306,0.42706,0,
0.77234,5178733478910,0.74937,0.42293,0.42706,0,
0.78888,5178733514361,0.77708,0.42840,0.42706,0,
0.80505,5178733549013,0.76218,0.45921,0.42706,0,
0.82147,5178733584291,0.75674,0.47246,0.42706,0,
0.83783,5178733619359,0.76327,0.46763,0.04895,1,
0.85413,5178733654195,0.76390,0.47071,0.06525,1,
0.87061,5178733689510,0.76432,0.47275,0.08173,1,
0.89148,5178733734325,0.76339,0.48173,0.10260,1,
0.90375,5178733760562,0.76251,0.48132,0.11487,1,
0.92010,5178733795631,0.76196,0.48052,0.13123,1,
0.93634,5178733830455,0.76551,0.47741,0.14746,1,
0.95282,5178733865817,0.76850,0.47472,0.16394,1,
0.96912,5178733900666,0.77103,0.47207,0.18024,1,
0.98560,5178733936012,0.77028,0.47149,0.19672,1,
1.00208,5178733971368,0.77036,0.47293,0.21320,1,
1.01923,5178734008125,0.77040,0.47449,0.23035,1,
1.03491,5178734041776,0.76844,0.47597,0.24603,1,
1.05151,5178734077290,0.76717,0.47870,0.26263,1,
1.06775,5178734112109,0.76620,0.48020,0.27887,1,
1.08429,5178734147545,0.76588,0.47926,0.29541,1,
1.10071,5178734182805,0.76635,0.47662,0.31183,1,
1.11792,5178734219713,0.76684,0.47380,0.32904,1,
1.13367,5178734253432,0.76874,0.46517,0.34479,1,
1.15002,5178734288512,0.77445,0.41693,0.34479,0,
1.16663,5178734324112,0.80237,0.21671,0.34479,0,
1.18286,5178734358841,0.80525,0.11683,0.34479,0,
1.19940,5178734394356,0.81386,-0.03977,0.34479,0,
1.21637,5178734430660,0.80466,-0.02569,0.34479,0,
1.23187,5178734463979,0.79849,0.00218,0.34479,0,
1.24835,5178734499229,0.79586,0.00522,0.04895,1,
1.26520,5178734535318,0.79429,0.00705,0.06580,1,
1.28143,5178734570129,0.79275,0.01681,0.08203,1,
1.29791,5178734605528,0.79114,0.01507,0.09851,1,
1.31439,5178734640784,0.79008,0.01302,0.11499,1,
1.33240,5178734679403,0.79015,0.01182,0.13300,1,
1.34692,5178734710512,0.78989,0.00946,0.14752,1,
1.36377,5178734746594,0.78980,0.00642,0.16437,1,
1.37982,5178734781072,0.78785,0.00696,0.18042,1,
1.39655,5178734816870,0.78688,0.00864,0.19714,1,
1.41309,5178734852335,0.78606,0.01008,0.21368,1,
1.42993,5178734888528,0.78756,0.00997,0.23053,1,
1.44586,5178734922638,0.78849,0.01031,0.24646,1,
1.46204,5178734957233,0.78915,0.01166,0.26263,1,
1.47864,5178734992928,0.78885,0.01081,0.27924,1,
1.49524,5178735028421,0.78804,0.01312,0.29584,1,
1.51154,5178735063325,0.78735,0.01518,0.31213,1,
1.52783,5178735098296,0.78695,0.01609,0.32843,1,
1.54492,5178735134891,0.78725,0.01483,0.34552,1,
1.56085,5178735169086,0.78755,0.01307,0.36145,1,
1.57690,5178735203440,0.78798,0.01149,0.37750,1,
1.59375,5178735239635,0.78794,0.01321,0.39435,1,
1.61005,5178735274530,0.78772,0.01625,0.41064,1,
1.62628,5178735309382,0.78782,0.01966,0.42688,1,
1.64325,5178735345697,0.78778,0.02296,0.44385,1,
1.65955,5178735380579,0.78783,0.02542,0.46014,1,
1.67560,5178735415060,0.78813,0.02613,0.47620,1,
1.69232,5178735450924,0.78647,0.02638,0.49292,1,
1.70844,5178735485387,0.78502,0.02543,0.50903,1,
1.72485,5178735520648,0.74932,0.05561,0.50903,0,
1.74139,5178735556103,0.49413,0.10190,0.50903,0,
1.75793,5178735591576,0.40875,0.11555,0.50903,0,
1.77423,5178735626455,0.23521,0.15324,0.50903,0,
1.79077,5178735661954,0.23052,0.18462,0.50903,0,
1.80713,5178735696951,0.23018,0.19987,0.50903,0,
1.82330,5178735731659,0.23304,0.21741,0.04907,1,
1.83990,5178735767260,0.23951,0.22821,0.06567,1,
1.85638,5178735802505,0.24449,0.23773,0.08215,1,
1.87292,5178735838016,0.23007,0.24549,0.09869,1,
1.88953,5178735873582,0.21510,0.24910,0.11530,1,
1.90668,5178735910308,0.20318,0.25141,0.13245,1,
1.92212,5178735943427,0.19445,0.25063,0.14789,1,
1.93842,5178735978446,0.18731,0.24807,0.16418,1,
1.95496,5178736013861,0.18156,0.24632,0.18073,1,
1.97156,5178736049408,0.17654,0.24467,0.19733,1,
1.98773,5178736084137,0.17165,0.24218,0.21350,1,
2.00446,5178736119972,0.16716,0.23935,0.23022,1,
2.02081,5178736154954,0.16455,0.23554,0.24658,1,
2.03735,5178736190465,0.13045,0.23323,0.24658,0,
2.05347,5178736225063,0.13175,0.20630,0.24658,0,
2.06982,5178736260100,0.12934,0.20358,0.24658,0,
2.08704,5178736296913,0.12696,0.19966,0.04968,1,
2.10297,5178736331123,0.12515,0.19656,0.06561,1,
2.11932,5178736366175,0.12035,0.20297,0.08197,1,
2.13580,5178736401532,0.11325,0.19336,0.09845,1,
2.15204,5178736436336,0.10844,0.18747,0.11469,1,
2.16852,5178736471551,0.10716,0.19083,0.13116,1,
2.18494,5178736506839,0.10603,0.19437,0.14758,1,
2.20142,5178736542175,0.10543,0.19811,0.16406,1,
2.21802,5178736577690,0.10458,0.20126,0.18066,1,
2.23444,5178736612844,0.10313,0.20349,0.19708,1,
2.25092,5178736648242,0.10165,0.20482,0.21356,1,
2.26697,5178736682609,0.10237,0.20435,0.22961,1,
2.28375,5178736718632,0.10052,0.20378,0.24640,1,
2.30005,5178736753537,0.09898,0.20355,0.26270,1,
2.31628,5178736788407,0.09784,0.20455,0.27893,1,
2.33295,5178736824057,0.09629,0.20302,0.29559,1,
2.34912,5178736858726,0.09501,0.20186,0.31177,1,
2.36578,5178736894501,0.09475,0.20123,0.32843,1,
2.38214,5178736929537,0.09404,0.20125,0.34479,1,
2.39880,5178736965180,0.09323,0.20088,0.36145,1,
2.41510,5178737000160,0.09269,0.19909,0.37775,1,
2.43140,5178737035090,0.09203,0.19688,0.39404,1,
2.44800,5178737070635,0.09143,0.19483,0.41064,1,
2.46436,5178737105729,0.09082,0.19662,0.42700,1,
2.48090,5178737141206,0.08981,0.19890,0.44354,1,
2.49695,5178737175637,0.08891,0.20117,0.45959,1,
2.51349,5178737211076,0.08880,0.20214,0.47614,1,
2.53009,5178737246648,0.08823,0.20420,0.49274,1,
2.54736,5178737283676,0.08777,0.20627,0.51001,1,
2.56281,5178737316696,0.08736,0.20605,0.52545,1,
2.57947,5178737352531,0.08676,0.20709,0.54211,1,
2.59552,5178737386934,0.08607,0.20783,0.55817,1,
2.61194,5178737422054,0.08623,0.20819,0.57458,1,
2.62842,5178737457364,0.07443,0.23349,0.57458,0,
2.64496,5178737492867,0.08359,0.23520,0.57458,0,
2.66144,5178737528122,0.09376,0.23368,0.57458,0,
2.67798,5178737563659,0.10572,0.23246,0.04956,1,
2.69421,5178737598451,0.11222,0.22986,0.06580,1,
2.71051,5178737633350,0.11704,0.22227,0.08209,1,
2.72705,5178737668880,0.11704,0.21615,0.09863,1,
2.74377,5178737704604,0.11641,0.20996,0.11536,1,
2.76038,5178737740289,0.11642,0.20790,0.13196,1,
2.77655,5178737774867,0.11588,0.20712,0.14813,1,
2.79437,5178737813090,0.11606,0.20813,0.16595,1,
2.80927,5178737845059,0.11812,0.20828,0.18085,1,
2.82587,5178737880659,0.11997,0.21366,0.19745,1,
2.84235,5178737915893,0.12156,0.21827,0.21393,1,
2.85834,5178737950213,0.12270,0.22094,0.22992,1,
2.87500,5178737985991,0.12325,0.22181,0.24658,1,
2.89154,5178738021456,0.12373,0.22257,0.26312,1,
2.90796,5178738056605,0.12402,0.22066,0.27954,1,
2.92468,5178738092423,0.12395,0.22143,0.29626,1,
2.94086,5178738127069,0.12399,0.22234,0.31244,1,
2.95721,5178738162191,0.12499,0.22279,0.32880,1,
2.97369,5178738197500,0.12439,0.22317,0.34528,1,
2.99109,5178738234804,0.12363,0.22288,0.36267,1,
3.00629,5178738267324,0.12401,0.22214,0.37787,1,
3.02307,5178738303284,0.12591,0.22193,0.39465,1,
3.03949,5178738338495,0.12758,0.22154,0.41107,1,
3.05579,5178738373455,0.12887,0.22066,0.42737,1,
3.07233,5178738408874,0.13008,0.21873,0.44391,1,
3.09021,5178738447301,0.13134,0.21730,0.46179,1,
3.10480,5178738478517,0.13224,0.21788,0.47638,1,
3.12128,5178738513890,0.13304,0.21696,0.49286,1,
3.13812,5178738549895,0.13378,0.21611,0.50970,1,
3.15442,5178738584855,0.13538,0.21600,0.52600,1,
3.17078,5178738619924,0.15773,0.20237,0.52600,0,
3.18738,5178738655467,0.16033,0.20874,0.52600,0,
3.20349,5178738690014,0.16581,0.22551,0.52600,0,
3.21991,5178738725227,0.16534,0.23729,0.04913,1,
3.23633,5178738760487,0.16479,0.24341,0.06555,1,
3.25269,5178738795467,0.16347,0.24433,0.08191,1,
3.26941,5178738831405,0.16248,0.24352,0.09863,1,
3.28595,5178738866749,0.16136,0.24181,0.11517,1,
3.30206,5178738901312,0.16096,0.23592,0.13129,1,
3.31885,5178738937357,0.16669,0.23281,0.14807,1,
3.33502,5178738972009,0.17185,0.23188,0.16425,1,
3.35120,5178739006624,0.17409,0.22809,0.18042,1,
3.36774,5178739042132,0.17542,0.23347,0.19696,1,
3.38452,5178739078048,0.17657,0.23807,0.21375,1,
3.40082,5178739112987,0.17688,0.23884,0.23004,1,
3.41705,5178739147854,0.17780,0.23625,0.24628,1,
3.43353,5178739183098,0.17820,0.23259,0.26276,1,
3.45020,5178739218885,0.17819,0.23052,0.27942,1,
3.46661,5178739254109,0.17799,0.22646,0.29584,1,
3.48297,5178739289140,0.17750,0.22182,0.31219,1,
3.49939,5178739324245,0.17662,0.21769,0.32861,1,
3.51581,5178739359466,0.17642,0.21349,0.34503,1,
3.53241,5178739395130,0.17628,0.20988,0.36163,1,
3.54993,5178739432603,0.17686,0.20698,0.37915,1,
3.56512,5178739465222,0.18037,0.17554,0.37915,0,
3.58160,5178739500498,0.19267,0.18189,0.37915,0,
3.59802,5178739535682,0.19280,0.17107,0.37915,0,
3.61420,5178739570448,0.18524,0.17136,0.04907,1,
3.63098,5178739606404,0.18114,0.17335,0.06586,1,
3.64703,5178739640757,0.17592,0.17950,0.08191,1,
3.66376,5178739676626,0.17327,0.18708,0.09863,1,
3.68036,5178739712266,0.17197,0.19462,0.11523,1,
3.69666,5178739747115,0.17330,0.20215,0.13153,1,
3.71271,5178739781535,0.17373,0.20471,0.14758,1,
3.72913,5178739816775,0.17381,0.20597,0.16400,1,
3.74573,5178739852378,0.17229,0.20888,0.18060,1,
3.76202,5178739887308,0.17233,0.21058,0.19690,1,
3.77875,5178739923154,0.17235,0.21204,0.21362,1,
3.79510,5178739958154,0.17146,0.21277,0.22998,1,
3.81177,5178739993856,0.16954,0.21387,0.24664,1,
3.82837,5178740029506,0.16793,0.21499,0.26324,1,
3.84418,5178740063302,0.16111,0.22524,0.27905,1,
3.86084,5178740099110,0.14570,0.26102,0.27905,0,
3.87781,5178740135436,0.10214,0.32219,0.27905,0,
3.89362,5178740169346,0.09048,0.33748,0.27905,0,
3.91010,5178740204643,0.05669,0.38376,0.27905,0,
3.92651,5178740239848,0.05101,0.39275,0.27905,0,
3.94275,5178740274585,0.05877,0.40356,0.27905,0,
3.95941,5178740310376,0.06109,0.40277,0.04932,1,
3.97699,5178740348042,0.06280,0.40308,0.06689,1,
3.99225,5178740380767,0.06463,0.40492,0.08215,1,
4.00879,5178740416213,0.05920,0.40925,0.09869,1,
4.02502,5178740451014,0.05545,0.41293,0.11493,1,
4.04138,5178740486063,0.05566,0.41754,0.13129,1,
4.05804,5178740521723,0.05612,0.41480,0.14795,1,
4.07446,5178740557000,0.05613,0.41187,0.16437,1,
4.09070,5178740591788,0.05844,0.41432,0.18060,1,
4.10736,5178740627441,0.05840,0.41527,0.19727,1,
4.12378,5178740662624,0.05807,0.41555,0.21368,1,
4.13989,5178740697154,0.05772,0.41502,0.22980,1,
4.15637,5178740732474,0.05850,0.41279,0.24628,1,
4.17303,5178740768286,0.05918,0.41082,0.26294,1,
4.18939,5178740803266,0.06007,0.41041,0.27930,1,
4.20563,5178740838087,0.06043,0.41007,0.29553,1,
4.22235,5178740874024,0.06066,0.40954,0.31226,1,
4.23846,5178740908454,0.05989,0.40650,0.32837,1,
4.25494,5178740943798,0.05966,0.40191,0.34485,1,
4.27136,5178740979046,0.05933,0.39755,0.36127,1,
4.28772,5178741014026,0.05909,0.39707,0.37762,1,
4.30457,5178741050248,0.05820,0.39613,0.39447,1,
4.32092,5178741085219,0.05771,0.39588,0.41083,1,
4.33710,5178741119970,0.05895,0.39529,0.42700,1,
4.35352,5178741155078,0.05907,0.39551,0.44342,1,
4.36987,5178741190193,0.05912,0.39555,0.45978,1,
4.38623,5178741225173,0.05875,0.39763,0.47614,1,
4.40302,5178741261156,0.05815,0.39689,0.49292,1,
4.41913,5178741295786,0.05751,0.39607,0.50903,1,
4.43585,5178741331574,0.05845,0.39510,0.52576,1,
4.45245,5178741367182,0.05905,0.39526,0.54236,1,
4.46869,5178741401952,0.05984,0.39585,0.55859,1,
4.48480,5178741436576,0.06015,0.39646,0.57471,1,
4.50189,5178741473096,0.06059,0.39632,0.59180,1,
4.52039,5178741512743,0.06096,0.39607,0.61029,1,
4.53412,5178741542253,0.06059,0.39641,0.62402,1,
4.55084,5178741578062,0.06005,0.39659,0.64075,1,
4.56732,5178741613431,0.05933,0.39641,0.65723,1,
4.58392,5178741648957,0.05880,0.39570,0.67383,1,
4.60022,5178741683921,0.05841,0.39531,0.69012,1,
4.61658,5178741719039,0.05817,0.39519,0.70648,1,
4.63489,5178741758188,0.05840,0.39386,0.72479,1,
4.64917,5178741788903,0.05869,0.39438,0.73907,1,
4.66583,5178741824580,0.05913,0.39520,0.75574,1,
4.68207,5178741859416,0.05945,0.39550,0.77197,1,
4.70020,5178741898154,0.05969,0.39631,0.79010,1,
4.71509,5178741930181,0.06000,0.39644,0.80499,1,
4.73145,5178741965247,0.06021,0.40012,0.82135,1,
4.74786,5178742000399,0.06009,0.40402,0.83777,1,
4.76544,5178742038058,0.06324,0.44493,0.83777,0,
4.78082,5178742071101,0.07706,0.53264,0.83777,0,
4.79718,5178742106150,0.08608,0.57178,0.83777,0,
4.81366,5178742141427,0.10101,0.64212,0.83777,0,
4.83008,5178742176642,0.09776,0.64472,0.83777,0,
4.84631,5178742211404,0.10038,0.63189,0.83777,0,
4.86304,5178742247304,0.09989,0.62256,0.04938,1,
4.87933,5178742282150,0.09523,0.60858,0.06567,1,
4.89581,5178742317570,0.09030,0.60117,0.08215,1,
4.91229,5178742352795,0.08595,0.59450,0.09863,1,
4.92871,5178742388012,0.08199,0.58769,0.11505,1,
4.94513,5178742423225,0.07877,0.58176,0.13147,1,
4.96143,5178742458118,0.07647,0.57762,0.14777,1,
4.97791,5178742493425,0.07554,0.57536,0.16425,1,
4.99451,5178742529046,0.07536,0.57782,0.18085,1,
5.01093,5178742564245,0.07586,0.58089,0.19727,1,
5.02722,5178742599219,0.07661,0.58108,0.21356,1,
5.04376,5178742634688,0.07804,0.58304,0.23010,1,
5.06036,5178742670188,0.07919,0.58458,0.24670,1,
5.07642,5178742704586,0.07678,0.58561,0.26276,1,
5.09290,5178742739972,0.07578,0.58766,0.27924,1,
5.10950,5178742775607,0.07457,0.58902,0.29584,1,
5.12579,5178742810452,0.07250,0.58709,0.31213,1,
5.14233,5178742845985,0.07197,0.58591,0.32867,1,
5.15851,5178742880617,0.07136,0.58469,0.34485,1,
5.17493,5178742915780,0.07196,0.58443,0.36127,1,
5.19153,5178742951354,0.07290,0.58490,0.37787,1,
5.20764,5178742985957,0.07409,0.58585,0.39398,1,
5.22430,5178743021657,0.07592,0.58518,0.41064,1,
5.24091,5178743057171,0.07662,0.58559,0.42725,1,
5.25726,5178743092222,0.07714,0.58575,0.44360,1,
5.27338,5178743126870,0.07820,0.58553,0.45972,1,
5.28986,5178743162102,0.07838,0.58523,0.47620,1,
5.30743,5178743199827,0.07855,0.58495,0.49377,1,
5.32269,5178743232572,0.07915,0.58413,0.50903,1,
5.33942,5178743268390,0.07994,0.58340,0.52576,1,
5.35583,5178743303507,0.08063,0.58261,0.54218,1,
5.37207,5178743338382,0.08047,0.58198,0.55841,1,
5.38843,5178743373398,0.08066,0.58180,0.57477,1,
5.40576,5178743410563,0.08068,0.58137,0.59210,1,
5.42267,5178743446872,0.08038,0.58010,0.60901,1,
5.43781,5178743479232,0.07937,0.57745,0.62415,1,
5.45526,5178743516658,0.07862,0.57528,0.64160,1,
5.47076,5178743549899,0.07721,0.54673,0.64160,0,
5.48730,5178743585342,0.06490,0.52553,0.64160,0,
5.50360,5178743620351,0.06216,0.52074,0.64160,0,
5.52002,5178743655511,0.06227,0.51865,0.04926,1,
5.53632,5178743690390,0.06305,0.52335,0.06555,1,
5.55304,5178743726287,0.06325,0.52582,0.08228,1,
5.56940,5178743761281,0.06268,0.51861,0.09863,1,
5.58600,5178743796978,0.06081,0.51283,0.11523,1,
5.60284,5178743832987,0.05905,0.50792,0.13208,1,
5.61841,5178743866395,0.05774,0.50557,0.14764,1,
5.63501,5178743902029,0.05979,0.50296,0.16425,1,
5.65137,5178743937070,0.06186,0.50144,0.18060,1,
5.66772,5178743972042,0.06342,0.50100,0.19696,1,
5.68451,5178744008036,0.06362,0.50217,0.21375,1,
5.70093,5178744043266,0.06380,0.50319,0.23016,1,
5.71716,5178744078054,0.06497,0.50285,0.24640,1,
5.73383,5178744113766,0.06574,0.50391,0.26306,1,
5.75000,5178744148407,0.06642,0.50486,0.27924,1,
5.76624,5178744183227,0.06680,0.50531,0.29547,1,
5.78302,5178744219199,0.06684,0.50470,0.31226,1,
5.79950,5178744254613,0.06687,0.50414,0.32874,1,
5.81580,5178744289529,0.06729,0.50480,0.34503,1,
5.83234,5178744324969,0.06807,0.50600,0.36157,1,
5.84875,5178744360132,0.06886,0.50724,0.37799,1,
5.86493,5178744394840,0.07038,0.50715,0.39417,1,
5.88147,5178744430253,0.07198,0.50783,0.41071,1,
5.89813,5178744465932,0.07360,0.50871,0.42737,1,
5.91425,5178744500519,0.07605,0.50962,0.44348,1,
5.93091,5178744536213,0.07782,0.50949,0.46014,1,
5.94733,5178744571439,0.07930,0.50899,0.47656,1,
5.96344,5178744605910,0.07965,0.50846,0.49268,1,
5.97986,5178744641165,0.08024,0.50717,0.50909,1,
5.99634,5178744676433,0.08063,0.50562,0.52557,1,
6.01294,5178744712096,0.10688,0.50271,0.52557,0,
6.02954,5178744747678,0.09280,0.49134,0.52557,0,
6.04590,5178744782734,0.08853,0.48862,0.52557,0,
6.06213,5178744817458,0.08951,0.47698,0.04919,1,
6.07849,5178744852574,0.08917,0.47003,0.06555,1,
6.09503,5178744888035,0.08937,0.46601,0.08209,1,
6.11127,5178744922801,0.08733,0.46270,0.09833,1,
6.12793,5178744958557,0.08644,0.46508,0.11499,1,
6.14453,5178744994071,0.08584,0.46719,0.13159,1,
6.16052,5178745028458,0.08726,0.46615,0.14758,1,
6.17737,5178745064448,0.08875,0.46564,0.16443,1,
6.19373,5178745099610,0.09035,0.46590,0.18079,1,
6.20984,5178745134129,0.09262,0.46446,0.19690,1,
6.22638,5178745169560,0.09416,0.46151,0.21344,1,
6.24310,5178745205350,0.09505,0.45799,0.23016,1,
6.25928,5178745240019,0.09477,0.45696,0.24634,1,
6.27570,5178745275215,0.09482,0.45439,0.26276,1,
6.29211,5178745310407,0.09487,0.45211,0.27917,1,
6.31049,5178745349854,0.09406,0.45093,0.29755,1,
6.32489,5178745380728,0.09463,0.44874,0.31195,1,
6.34137,5178745416039,0.09506,0.44654,0.32843,1,
6.35840,5178745452555,0.09606,0.44461,0.34546,1,
6.37421,5178745486492,0.09706,0.44143,0.36127,1,
6.39056,5178745521476,0.10529,0.41042,0.36127,0,
6.40967,5178745562486,0.10252,0.39116,0.36127,0,
6.42340,5178745591874,0.10068,0.38171,0.36127,0,
6.44006,5178745627530,0.10104,0.38001,0.04950,1,
6.45624,5178745662221,0.09981,0.39030,0.06567,1,
6.47284,5178745697907,0.09984,0.39726,0.08228,1,
6.48926,5178745733067,0.10129,0.40536,0.09869,1,
6.50604,5178745769068,0.10480,0.41697,0.11548,1,
6.52234,5178745803975,0.10915,0.42662,0.13177,1,
6.53845,5178745838516,0.11249,0.43383,0.14789,1,
6.55505,5178745874072,0.11551,0.43893,0.16449,1,
6.57153,5178745909391,0.11588,0.44103,0.18097,1,
6.58801,5178745944706,0.11514,0.44072,0.19745,1,
6.60431,5178745979633,0.11005,0.45468,0.21375,1,
6.62103,5178746015462,0.10682,0.46636,0.23047,1,
6.63721,5178746050179,0.10545,0.50951,0.23047,0,
6.65344,5178746085027,0.07740,0.54639,0.23047,0,
6.67010,5178746120740,0.06991,0.55067,0.23047,0,
6.68671,5178746156215,0.06731,0.55457,0.04950,1,
6.70288,5178746190979,0.06263,0.56465,0.06567,1,
6.71948,5178746226483,0.06241,0.57506,0.08228,1,
6.73596,5178746261808,0.06278,0.58324,0.09875,1,
6.75189,5178746295976,0.06418,0.59021,0.11469,1,
6.76880,5178746332250,0.06716,0.60014,0.13159,1,
6.78503,5178746366997,0.06955,0.60809,0.14783,1,
6.80151,5178746402373,0.06883,0.61657,0.16431,1,
6.81805,5178746437868,0.06767,0.62108,0.18085,1,
6.83441,5178746472874,0.06641,0.62453,0.19720,1,
6.85083,5178746508010,0.06581,0.62676,0.21362,1,
6.86713,5178746542965,0.06572,0.62859,0.22992,1,
6.88361,5178746578364,0.06457,0.65467,0.22992,0,
6.90015,5178746613710,0.05323,0.65016,0.22992,0,
6.91650,5178746648832,0.04602,0.63935,0.22992,0,
6.93304,5178746684346,0.04125,0.63237,0.04944,1,
6.94934,5178746719273,0.03670,0.63114,0.06573,1,
6.96594,5178746754781,0.03638,0.63321,0.08234,1,
6.98218,5178746789592,0.03756,0.63659,0.09857,1,
6.99841,5178746824375,0.04083,0.64038,0.11481,1,
7.01483,5178746859581,0.04477,0.64534,0.13123,1,
7.03131,5178746894926,0.04837,0.64992,0.14771,1,
7.04797,5178746930633,0.04738,0.65288,0.16437,1,
7.06439,5178746965886,0.04716,0.65677,0.18079,1,
7.08081,5178747001000,0.04668,0.65970,0.19720,1,
7.09747,5178747036697,0.04653,0.66050,0.21387,1,
7.11365,5178747071403,0.04714,0.66187,0.23004,1,
7.12988,5178747106216,0.04767,0.66307,0.24628,1,
7.14624,5178747141280,0.04656,0.66463,0.26263,1,
7.16296,5178747177066,0.04557,0.66636,0.27936,1,
7.17950,5178747212620,0.04489,0.66814,0.29590,1,
7.19733,5178747250710,0.04693,0.66849,0.31372,1,
7.21204,5178747282296,0.04940,0.66975,0.32843,1,
7.22876,5178747318113,0.05146,0.67065,0.34515,1,
7.24493,5178747352763,0.05337,0.67133,0.36133,1,
7.26160,5178747388572,0.05481,0.67117,0.37799,1,
7.27802,5178747423696,0.05600,0.67083,0.39441,1,
7.29413,5178747458254,0.05664,0.67091,0.41052,1,
7.31195,5178747496478,0.05790,0.67120,0.42834,1,
7.32697,5178747528680,0.05920,0.67167,0.44336,1,
7.34344,5178747564025,0.06037,0.67070,0.45984,1,
7.36005,5178747599557,0.06152,0.67061,0.47644,1,
7.37738,5178747636741,0.09064,0.67428,0.47644,0,
7.39282,5178747669755,0.08935,0.66078,0.47644,0,
7.40942,5178747705435,0.09013,0.66429,0.47644,0,
7.42584,5178747740561,0.09139,0.66728,0.04846,1,
7.44189,5178747775015,0.09230,0.66576,0.06451,1,
7.45856,5178747810749,0.09010,0.66424,0.08118,1,
7.47504,5178747846081,0.08853,0.66315,0.09766,1,
7.49158,5178747881441,0.08101,0.67123,0.11420,1,
7.50806,5178747916774,0.07860,0.66888,0.13068,1,
7.52521,5178747953618,0.07612,0.66615,0.14783,1,
7.54059,5178747986501,0.07321,0.66722,0.16321,1,
7.55737,5178748022501,0.07103,0.66937,0.17999,1,
7.57349,5178748057077,0.06897,0.67096,0.19611,1,
7.58984,5178748092179,0.06805,0.66773,0.21246,1,
7.60638,5178748127520,0.06799,0.66610,0.22900,1,
7.62299,5178748163178,0.06823,0.66508,0.24561,1,
7.63922,5178748197987,0.06834,0.66526,0.26184,1,
7.65594,5178748233801,0.06908,0.66541,0.27856,1,
7.67236,5178748269011,0.06974,0.66554,0.29498,1,
7.68835,5178748303301,0.06932,0.66660,0.31097,1,
7.70490,5178748338735,0.06918,0.66555,0.32751,1,
7.72162,5178748374527,0.06921,0.66482,0.34424,1,
7.73785,5178748409396,0.06932,0.64624,0.36047,1,
7.75415,5178748444265,0.07009,0.58662,0.36047,0,
7.77094,5178748480281,0.08622,0.40166,0.36047,0,
7.78729,5178748515308,0.08989,0.33352,0.36047,0,
7.80341,5178748549918,0.10083,0.20449,0.36047,0,
7.82001,5178748585469,0.10332,0.20571,0.36047,0,
7.83655,5178748620925,0.09927,0.21376,0.36047,0,
7.85406,5178748658450,0.09650,0.21761,0.05066,1,
7.86945,5178748691427,0.09484,0.21993,0.06604,1,
