TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5359514286400,0.42839,0.34616,0.00000,1,
0.01637,5359514321497,0.42964,0.34543,0.01636,1,
0.03300,5359514357136,0.42966,0.34635,0.03299,1,
0.04941,5359514392317,0.42973,0.34829,0.04940,1,
0.06598,5359514427833,0.42940,0.34929,0.06598,1,
0.08178,5359514461706,0.42916,0.35034,0.08178,1,
0.09874,5359514498041,0.42894,0.35128,0.09873,1,
0.11490,5359514532695,0.42942,0.35305,0.11489,1,
0.13141,5359514568081,0.43199,0.35302,0.13140,1,
0.14761,5359514602844,0.43436,0.35263,0.14762,1,
0.16386,5359514637650,0.43473,0.35311,0.16386,1,
0.18324,5359514679205,0.43500,0.35133,0.18325,1,
0.19693,5359514708526,0.43522,0.34952,0.19693,1,
0.21342,5359514743869,0.43587,0.34727,0.21341,1,
0.22997,5359514779366,0.43661,0.34668,0.22998,1,
0.24664,5359514815078,0.43731,0.34632,0.24663,1,
0.26257,5359514849231,0.43787,0.34503,0.26257,1,
0.28159,5359514890017,0.43799,0.34465,0.28160,1,
0.29542,5359514919629,0.43808,0.34368,0.29541,1,
0.31207,5359514955331,0.43909,0.34184,0.31207,1,
0.32861,5359514990811,0.43924,0.34051,0.32862,1,
0.34507,5359515026044,0.44818,0.31584,0.32862,0,
0.36117,5359515060574,0.45438,0.30206,0.32862,0,
0.37848,5359515097659,0.45726,0.29661,0.32862,0,
0.39475,5359515132576,0.45868,0.29722,0.04970,1,
0.41126,5359515167948,0.46500,0.30459,0.06620,1,
0.42722,5359515202181,0.46719,0.31824,0.08217,1,
0.44339,5359515236806,0.46873,0.33103,0.09833,1,
0.45992,5359515272239,0.46979,0.34157,0.11485,1,
0.47627,5359515307316,0.46821,0.35153,0.13122,1,
0.49268,5359515342464,0.46697,0.36027,0.14762,1,
0.50924,5359515377964,0.46694,0.36597,0.16418,1,
0.52586,5359515413568,0.46752,0.37239,0.18079,1,
0.54217,5359515448544,0.46806,0.37725,0.19711,1,
0.55824,5359515483004,0.46857,0.37761,0.21318,1,
0.57502,5359515518960,0.46948,0.37748,0.22996,1,
0.59142,5359515554118,0.47407,0.40329,0.22996,0,
0.60786,5359515589354,0.47300,0.38707,0.22996,0,
0.62410,5359515624151,0.47466,0.38855,0.22996,0,
0.64082,5359515659994,0.47550,0.39127,0.04939,1,
0.65699,5359515694635,0.47640,0.39227,0.06556,1,
0.67339,5359515729821,0.47731,0.39344,0.08197,1,
0.68990,5359515765201,0.47799,0.39376,0.09848,1,
0.70633,5359515800425,0.47697,0.39258,0.11491,1,
0.72446,5359515839296,0.47745,0.39046,0.13304,1,
0.73940,5359515871319,0.47782,0.38924,0.14799,1,
0.75568,5359515906209,0.47811,0.38971,0.16426,1,
0.77216,5359515941548,0.48043,0.39360,0.18075,1,
0.78831,5359515976130,0.48239,0.39748,0.19688,1,
0.80489,5359516011693,0.48808,0.40593,0.21347,1,
0.82119,5359516046607,0.49350,0.41074,0.22976,1,
0.83772,5359516082049,0.49827,0.41442,0.24630,1,
0.85415,5359516117272,0.50151,0.41809,0.26273,1,
0.87080,5359516152967,0.50608,0.42175,0.27938,1,
0.88715,5359516187994,0.52901,0.44259,0.27938,0,
0.90339,5359516222801,0.54676,0.45006,0.27938,0,
0.91993,5359516258245,0.56061,0.45037,0.27938,0,
0.93765,5359516296276,0.56771,0.44978,0.05051,1,
0.95486,5359516333148,0.56652,0.44784,0.06772,1,
0.96930,5359516364086,0.56746,0.44437,0.08215,1,
0.98579,5359516399443,0.56811,0.44129,0.09865,1,
1.00342,5359516437215,0.56773,0.44038,0.11627,1,
1.01870,5359516469965,0.56679,0.43944,0.13155,1,
1.03613,5359516507328,0.56599,0.43944,0.14898,1,
1.05188,5359516541086,0.56469,0.44008,0.16473,1,
1.06773,5359516575073,0.56522,0.43984,0.18059,1,
1.08424,5359516610467,0.56566,0.43965,0.19710,1,
1.10049,5359516645310,0.56581,0.43930,0.21335,1,
1.11742,5359516681585,0.56484,0.44268,0.23028,1,
1.13451,5359516718224,0.56395,0.44659,0.24737,1,
1.14991,5359516751205,0.56478,0.44878,0.26276,1,
1.16620,5359516786140,0.56569,0.45231,0.27905,1,
1.18265,5359516821401,0.56654,0.45530,0.29550,1,
