TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.50977,5198935414745,0.37673,-0.06617,0.50977,1,
0.75732,5198935945141,0.34539,0.00554,0.23145,1,
1.23242,5198936963992,0.20795,0.89329,0.21338,1,
1.51172,5198937562001,0.43076,0.24060,0.21338,1,
1.84033,5198938266851,0.12106,0.19735,0.26270,1,
2.07031,5198938759653,0.10066,0.35616,0.21387,1,
2.30029,5198939252681,0.09754,0.29324,0.21338,1,
2.71094,5198940133190,0.10604,0.10197,0.34473,1,
3.00684,5198940767308,0.14132,0.21008,0.27930,1,
3.30225,5198941400821,0.12988,0.01568,0.22998,1,
3.74609,5198942351354,0.13636,0.11969,0.37793,1,
4.02490,5198942949651,0.11987,0.11160,0.26221,1,
4.48535,5198943936296,0.19228,0.13694,0.44336,1,
5.22461,5198945521128,0.08926,0.34448,0.62402,1,
5.93115,5198947034859,0.06531,0.32771,0.68994,1,
6.80176,5198948901561,0.09692,0.43321,0.80469,1,
7.03174,5198949394390,0.08359,0.52975,0.21338,1,
7.54102,5198950486170,0.07649,0.56715,0.49268,1,
8.01758,5198951507241,0.11663,0.58768,0.45996,1,
8.34619,5198952211764,0.07380,0.51806,0.31201,1,
8.90479,5198953408920,0.09055,0.54329,0.54248,1,
9.82471,5198955380885,0.06220,0.67924,0.85400,1,
10.35010,5198956507508,0.06743,0.65711,0.50928,1,
10.69531,5198957247203,0.04790,0.64445,0.32861,1,
11.33594,5198958620681,0.04387,0.61588,0.27930,1,
11.89453,5198959817865,0.07729,0.32256,0.49268,1,
12.42041,5198960944484,0.08043,0.39058,0.49268,1,
12.69922,5198961543004,0.12506,0.35871,0.26221,1,
13.07764,5198962353320,0.16272,0.06783,0.31250,1,
13.42236,5198963092851,0.15542,0.11147,0.32861,1,
13.94824,5198964219548,0.16366,0.06802,0.50928,1,
14.24365,5198964853360,0.18386,0.06894,0.27930,1,
14.68799,5198965805962,0.08121,0.42506,0.32910,1,
15.24609,5198967001261,0.12312,0.39882,0.54199,1,
15.37744,5198967283672,0.10687,0.13449,0.06592,1,
15.72266,5198968022912,0.12953,0.08290,0.32861,1,
