TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5198934322495,0.37512,-0.06829,0.00000,1,
0.01660,5198934357357,0.37525,-0.06214,0.01661,1,
0.03271,5198934392486,0.37974,-0.05690,0.03272,1,
0.05029,5198934430128,0.38106,-0.05274,0.05030,1,
0.06592,5198934463659,0.38215,-0.05077,0.06592,1,
0.08252,5198934498565,0.38173,-0.05405,0.08252,1,
0.09961,5198934535238,0.38130,-0.05711,0.09961,1,
0.11572,5198934569576,0.38074,-0.06129,0.11573,1,
0.13281,5198934607130,0.37978,-0.06370,0.13282,1,
0.14844,5198934639697,0.37952,-0.06814,0.14844,1,
0.16455,5198934674519,0.37947,-0.06972,0.16456,1,
0.18115,5198934709822,0.37878,-0.06703,0.18116,1,
0.19775,5198934746152,0.37946,-0.06630,0.19776,1,
0.21387,5198934780456,0.38014,-0.06568,0.21387,1,
0.22998,5198934815202,0.38058,-0.06447,0.22999,1,
0.25000,5198934858283,0.38079,-0.06567,0.25000,1,
0.26318,5198934885779,0.38088,-0.06809,0.26319,1,
0.27930,5198934920570,0.38075,-0.07042,0.27930,1,
0.29590,5198934956433,0.38074,-0.07185,0.29590,1,
0.31250,5198934992200,0.38073,-0.07316,0.31250,1,
0.32910,5198935027318,0.38062,-0.07563,0.32911,1,
0.34766,5198935067458,0.38012,-0.07686,0.34766,1,
0.36182,5198935097057,0.37972,-0.07701,0.36182,1,
0.37793,5198935132279,0.37930,-0.07507,0.37793,1,
0.39453,5198935168066,0.37966,-0.07418,0.39454,1,
0.41113,5198935202783,0.38012,-0.07238,0.41114,1,
0.42725,5198935238217,0.37963,-0.07089,0.42725,1,
0.44385,5198935273281,0.37952,-0.06904,0.44385,1,
0.46045,5198935308697,0.37934,-0.06816,0.46045,1,
0.47656,5198935343216,0.37812,-0.06664,0.47657,1,
0.49316,5198935379307,0.37743,-0.06620,0.49317,1,
0.50977,5198935414745,0.37673,-0.06617,0.50977,1,
0.52588,5198935449746,0.36450,-0.04304,0.50977,0,
0.54248,5198935484525,0.35907,-0.04311,0.50977,0,
0.55859,5198935519601,0.35678,-0.04789,0.50977,0,
0.57568,5198935555735,0.35031,-0.06442,0.04980,1,
0.59180,5198935590342,0.35378,-0.07058,0.06592,1,
0.60840,5198935625678,0.35609,-0.07469,0.08252,1,
0.62451,5198935660532,0.35744,-0.08100,0.09863,1,
0.64111,5198935695899,0.36032,-0.08299,0.11523,1,
0.65723,5198935730976,0.36257,-0.08453,0.13135,1,
0.67383,5198935766294,0.35743,-0.06329,0.14795,1,
0.69092,5198935802955,0.35085,-0.02602,0.16504,1,
0.70703,5198935837254,0.34539,0.00554,0.18115,1,
0.72314,5198935871715,0.34539,0.00554,0.19727,1,
0.73926,5198935906751,0.34539,0.00554,0.21338,1,
0.75732,5198935945141,0.34539,0.00554,0.23145,1,
0.77393,5198935980828,0.34365,0.00996,0.23145,0,
0.79150,5198936018341,0.34365,0.00996,0.23145,0,
0.80664,5198936051531,0.34365,0.00996,0.23145,0,
0.82373,5198936087856,0.00000,0.00000,0.23145,0,
0.83984,5198936121713,0.00000,0.00000,0.23145,0,
0.85693,5198936158508,0.00000,0.00000,0.23145,0,
0.87256,5198936192523,0.00000,0.00000,0.23145,0,
0.88916,5198936227986,0.00000,0.00000,0.23145,0,
0.90576,5198936263572,0.00000,0.00000,0.23145,0,
0.92188,5198936297859,0.00000,0.00000,0.23145,0,
0.93799,5198936332834,0.00000,0.00000,0.23145,0,
0.95508,5198936369133,0.14850,0.20590,0.23145,0,
0.97119,5198936404221,0.27749,0.68602,0.23145,0,
0.98633,5198936435895,0.24858,0.85304,0.23145,0,
1.00342,5198936472823,0.23808,0.90665,0.23145,0,
1.01904,5198936505803,0.21666,1.01264,0.23145,0,
1.03662,5198936543919,0.19917,0.97557,0.23145,0,
1.05176,5198936576882,0.18873,0.95535,0.23145,0,
1.06836,5198936611934,0.18519,0.95276,0.04932,1,
1.08447,5198936647083,0.18224,0.94903,0.06543,1,
1.10107,5198936682019,0.18028,0.94654,0.08203,1,
1.11963,5198936721463,0.18210,0.93937,0.10059,1,
1.13379,5198936752046,0.17540,0.92903,0.11475,1,
1.15039,5198936788032,0.17090,0.92249,0.13135,1,
1.16650,5198936822376,0.17534,0.92654,0.14746,1,
1.18311,5198936858246,0.17808,0.93420,0.16406,1,
1.20117,5198936896400,0.18075,0.94099,0.18213,1,
1.21582,5198936928365,0.19063,0.93020,0.19678,1,
1.23242,5198936963992,0.20795,0.89329,0.21338,1,
1.24902,5198936999307,0.23120,0.83509,0.21338,0,
1.26514,5198937034238,0.32080,0.49740,0.21338,0,
1.28174,5198937069557,0.36267,0.35953,0.21338,0,
1.29834,5198937104852,0.43440,0.10909,0.21338,0,
1.31445,5198937139363,0.43386,0.11221,0.21338,0,
1.33105,5198937175471,0.43120,0.12246,0.21338,0,
1.34766,5198937210689,0.43013,0.13414,0.04932,1,
1.36377,5198937245201,0.43355,0.15118,0.06543,1,
1.38037,5198937280454,0.43515,0.16647,0.08203,1,
1.39697,5198937315938,0.43694,0.18458,0.09863,1,
1.41309,5198937350908,0.43505,0.19850,0.11475,1,
1.42969,5198937386509,0.43320,0.20928,0.13135,1,
1.44580,5198937421081,0.43186,0.21912,0.14746,1,
1.46289,5198937458101,0.43213,0.22714,0.16455,1,
1.47900,5198937492233,0.43416,0.23265,0.18066,1,
1.49561,5198937527365,0.43591,0.23631,0.19727,1,
1.51172,5198937562001,0.43076,0.24060,0.21338,1,
1.52832,5198937597536,0.41289,0.26205,0.21338,0,
1.54492,5198937633248,0.31326,0.19540,0.21338,0,
1.56055,5198937667433,0.25921,0.17330,0.21338,0,
1.57764,5198937703536,0.17414,0.14769,0.21338,0,
1.59375,5198937738700,0.16910,0.18106,0.21338,0,
1.60986,5198937773095,0.17293,0.19940,0.21338,0,
1.62646,5198937808654,0.17026,0.20854,0.04883,1,
1.64307,5198937843820,0.16866,0.21403,0.06543,1,
1.65967,5198937879374,0.17092,0.20865,0.08203,1,
1.67578,5198937914523,0.16924,0.20027,0.09814,1,
1.69287,5198937950184,0.16770,0.19214,0.11523,1,
1.70850,5198937984276,0.16704,0.18683,0.13086,1,
1.72559,5198938020647,0.16403,0.18319,0.14795,1,
1.74170,5198938055100,0.16071,0.17625,0.16406,1,
1.75830,5198938090412,0.15237,0.17371,0.18066,1,
1.77490,5198938126560,0.14226,0.17596,0.19727,1,
1.79102,5198938161358,0.13380,0.17883,0.21338,1,
1.80762,5198938196387,0.12679,0.18070,0.22998,1,
1.82373,5198938231037,0.12342,0.18851,0.24609,1,
1.84033,5198938266851,0.12106,0.19735,0.26270,1,
1.85645,5198938301478,0.09477,0.20218,0.26270,0,
1.87305,5198938337226,0.09385,0.24631,0.26270,0,
1.88965,5198938372849,0.09278,0.25889,0.26270,0,
1.90625,5198938407672,0.09419,0.26948,0.04980,1,
1.92236,5198938442955,0.09161,0.28114,0.06592,1,
1.93896,5198938477746,0.08967,0.28785,0.08252,1,
1.95508,5198938513074,0.08996,0.29621,0.09863,1,
1.97168,5198938548197,0.08851,0.29765,0.11523,1,
1.98828,5198938583564,0.08760,0.29987,0.13184,1,
2.00488,5198938618938,0.08983,0.30974,0.14844,1,
2.02100,5198938653766,0.09279,0.32269,0.16455,1,
2.03760,5198938689386,0.09639,0.33706,0.18115,1,
2.05371,5198938723953,0.09842,0.34794,0.19727,1,
2.07031,5198938759653,0.10066,0.35616,0.21387,1,
2.08691,5198938795258,0.10426,0.38659,0.21387,0,
2.10303,5198938829948,0.10821,0.38238,0.21387,0,
2.11963,5198938865417,0.09679,0.37747,0.21387,0,
2.13623,5198938900973,0.08934,0.36946,0.04932,1,
2.15234,5198938935666,0.08985,0.35410,0.06543,1,
2.16895,5198938970697,0.08799,0.35381,0.08203,1,
2.18506,5198939006061,0.08805,0.35846,0.09814,1,
2.20166,5198939041398,0.09193,0.36736,0.11475,1,
2.21826,5198939077225,0.09221,0.37194,0.13135,1,
2.23486,5198939111924,0.09238,0.37495,0.14795,1,
2.25098,5198939146890,0.09580,0.35053,0.16406,1,
2.26758,5198939182388,0.09675,0.33286,0.18066,1,
2.28369,5198939217052,0.09680,0.31459,0.19678,1,
2.30029,5198939252681,0.09754,0.29324,0.21338,1,
2.31689,5198939288126,0.10000,0.24833,0.21338,0,
2.33301,5198939323058,0.11350,0.13571,0.21338,0,
2.35107,5198939361234,0.11231,0.10891,0.21338,0,
2.36621,5198939393654,0.12671,0.06334,0.21338,0,
2.38232,5198939428753,0.13581,0.08919,0.21338,0,
2.39893,5198939464107,0.13688,0.09714,0.21338,0,
2.41553,5198939499500,0.12385,0.09428,0.04932,1,
2.43164,5198939534007,0.11462,0.08627,0.06543,1,
2.44824,5198939569872,0.11187,0.07666,0.08203,1,
2.46436,5198939604615,0.10677,0.07302,0.09814,1,
2.48145,5198939640786,0.10326,0.07218,0.11523,1,
2.49756,5198939675444,0.10393,0.07442,0.13135,1,
2.51416,5198939710650,0.10443,0.07515,0.14795,1,
2.53027,5198939745803,0.10537,0.07797,0.16406,1,
2.54639,5198939780297,0.10441,0.08224,0.18018,1,
2.56299,5198939815770,0.10473,0.08498,0.19678,1,
