TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,4813769848803,0.41165,-0.00305,0.00000,1,
0.01514,4813769880804,0.41139,-0.00267,0.01514,1,
0.03174,4813769916579,0.40952,-0.00438,0.03174,1,
0.04834,4813769952456,0.40778,-0.00625,0.04834,1,
0.06543,4813769989142,0.40806,-0.00813,0.06543,1,
0.08154,4813770023510,0.40756,-0.00718,0.08154,1,
0.10693,4813770077647,0.40717,-0.00534,0.10694,1,
0.11377,4813770092026,0.40763,-0.00415,0.11377,1,
0.13037,4813770127784,0.40815,-0.00042,0.13037,1,
0.14990,4813770170459,0.40863,0.00303,0.14990,1,
0.16504,4813770202093,0.40792,0.00340,0.16504,1,
0.17969,4813770233607,0.40880,0.00444,0.17969,1,
0.20068,4813770278934,0.40961,0.00486,0.20069,1,
0.21289,4813770305355,0.40940,0.00535,0.21289,1,
0.22852,4813770338893,0.40941,0.00580,0.22852,1,
0.24609,4813770376192,0.40941,0.00584,0.24610,1,
0.26123,4813770408603,0.40890,0.00444,0.26123,1,
0.28271,4813770454380,0.40923,0.00304,0.28272,1,
0.30615,4813770504928,0.40954,0.00171,0.30615,1,
0.31201,4813770517556,0.40886,0.00088,0.31201,1,
0.32715,4813770550277,0.40835,-0.00040,0.32715,1,
0.34619,4813770590681,0.40788,-0.00118,0.34619,1,
0.35986,4813770620088,0.40772,0.00062,0.35987,1,
0.37646,4813770655936,0.40575,0.00872,0.37647,1,
0.40674,4813770720079,0.38952,0.04541,0.37647,0,
0.41113,4813770729739,0.32537,0.44287,0.37647,0,
0.43848,4813770788368,0.30444,0.60822,0.37647,0,
0.44629,4813770805249,0.26083,0.90410,0.37647,0,
0.45850,4813770831516,0.24695,0.95282,0.37647,0,
0.47510,4813770867265,0.25585,0.96696,0.37647,0,
0.49268,4813770904891,0.26030,0.97403,0.04639,1,
0.51025,4813770942827,0.25557,0.98404,0.06396,1,
0.52441,4813770972879,0.25315,0.98855,0.07813,1,
0.55469,4813771037553,0.25139,0.99163,0.10840,1,
0.55859,4813771046345,0.24951,0.97847,0.11230,1,
0.57373,4813771078570,0.24817,0.96641,0.12744,1,
0.59229,4813771117737,0.24711,0.95691,0.14600,1,
0.61279,4813771162181,0.24675,0.94816,0.16650,1,
0.62354,4813771185015,0.24551,0.94054,0.17725,1,
0.64697,4813771235448,0.24465,0.93440,0.20068,1,
0.65967,4813771262800,0.24637,0.93603,0.21338,1,
0.67432,4813771294333,0.24471,0.93320,0.22803,1,
0.69238,4813771332537,0.24327,0.93072,0.24609,1,
0.70752,4813771365631,0.24449,0.93319,0.26123,1,
0.72266,4813771397377,0.24160,0.90698,0.26123,0,
0.74023,4813771435349,0.25257,0.92981,0.26123,0,
0.76074,4813771479333,0.24905,0.94444,0.26123,0,
0.77100,4813771500986,0.24902,0.94411,0.04834,1,
0.79150,4813771544862,0.24853,0.94324,0.06885,1,
0.80469,4813771573881,0.25273,0.94076,0.08203,1,
0.82227,4813771611617,0.24765,0.93928,0.09961,1,
0.83887,4813771646374,0.24385,0.93818,0.11621,1,
