TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.27881,4818596309911,0.36239,0.13790,0.27880,1,
0.59131,4818596979569,0.28554,0.65975,0.24512,1,
1.75781,4818599480114,0.26732,0.92962,1.10010,1,
2.05664,4818600120066,0.16825,0.32382,0.23145,1,
2.84375,4818601807214,0.09917,0.14548,0.47803,1,
3.41846,4818603039464,0.07914,0.14278,0.56006,1,
3.81641,4818603892380,0.15033,0.14884,0.38330,1,
4.27246,4818604870522,0.22025,0.13863,0.44336,1,
4.61816,4818605611320,0.23835,0.11196,0.32715,1,
5.16016,4818606773161,0.22414,0.13360,0.52100,1,
5.50342,4818607508923,0.07063,0.26913,0.27783,1,
5.82227,4818608191827,0.05881,0.35744,0.25293,1,
6.13379,4818608860154,0.07455,0.26052,0.29980,1,
6.55566,4818609764075,0.04645,0.51334,0.36084,1,
6.98340,4818610681125,0.07947,0.17162,0.35352,1,
7.28369,4818611324562,0.09456,0.08349,0.23145,1,
7.59473,4818611991008,0.89811,0.07598,0.25049,1,
7.98438,4818612826019,0.94296,0.15430,0.37744,1,
8.21387,4818613318830,0.93238,0.34743,0.21289,1,
8.65771,4818614269885,0.88705,0.87799,0.37012,1,
9.11963,4818615259934,0.15222,0.23610,0.34668,1,
9.54492,4818616171264,0.05979,0.49652,0.35840,1,
9.84766,4818616820107,0.28683,0.22825,0.23682,1,
10.10400,4818617369650,0.34701,0.13251,0.23877,1,
10.87549,4818619023531,0.35857,0.09440,0.75537,1,
11.23779,4818619799949,0.05917,0.35916,0.29346,1,
11.96094,4818621350513,0.37573,0.13225,0.65771,1,
12.50195,4818622509536,0.14279,0.90758,0.21533,1,
13.35254,4818624332775,0.11149,0.95364,0.82227,1,
13.70508,4818625088919,0.32226,0.30254,0.27002,1,
14.68750,4818627194014,0.40064,0.30546,0.96533,1,
14.98486,4818627831652,0.46057,0.28829,0.27881,1,
15.59131,4818629131820,0.44340,0.24549,0.57910,1,
15.83838,4818629661690,0.35597,0.35067,0.22803,1,
16.44873,4818630969135,0.32610,0.39231,0.59424,1,
16.87354,4818631880022,0.42668,0.27445,0.36182,1,
17.16846,4818632512032,0.42251,0.26210,0.27490,1,
17.46826,4818633154954,0.37201,0.35168,0.28369,1,
17.71094,4818633675502,0.38804,0.27847,0.22363,1,
18.15381,4818634624486,0.43580,0.24485,0.42725,1,
19.04004,4818636524312,0.40888,0.30611,0.87012,1,
19.38086,4818637254567,0.42325,0.28622,0.33594,1,
19.73193,4818638007381,0.44467,0.27143,0.34229,1,
19.96289,4818638501867,0.39883,0.21416,0.19971,1,
20.24756,4818639112468,0.39484,0.20424,0.26758,1,
20.35791,4818639348577,0.42768,0.29131,0.10010,1,
20.86279,4818640430608,0.42761,0.28133,0.28711,1,
21.09619,4818640931630,0.34318,0.23303,0.21387,1,
21.37549,4818641529927,0.18831,0.21276,0.25635,1,
21.68604,4818642195396,0.11396,0.18767,0.29590,1,
22.19629,4818643289273,0.95339,0.10153,0.39209,1,
22.82178,4818644629797,0.94559,0.16415,0.60889,1,
23.11670,4818645261953,0.16380,0.12811,0.22949,1,
23.26416,4818645578799,0.10018,0.16123,0.12500,1,
23.82813,4818646787285,0.08264,0.21421,0.29785,1,
24.36572,4818647939429,0.10244,0.23253,0.52100,1,
24.89453,4818649073525,0.15815,0.21538,0.51270,1,
25.51855,4818650410641,0.06413,0.21927,0.61133,1,
25.96143,4818651359513,0.04271,0.36469,0.41357,1,
26.45020,4818652407126,0.04281,0.39867,0.47803,1,
26.83350,4818653229130,0.05792,0.48035,0.36523,1,
27.63379,4818654944222,0.07595,0.47454,0.78857,1,
27.92480,4818655568774,0.05696,0.53747,0.27490,1,
28.58789,4818656989552,0.05515,0.56561,0.65820,1,
29.23584,4818658378786,0.04178,0.64371,0.62012,1,
30.72217,4818661564034,0.06272,0.48220,1.42920,1,
30.96777,4818662091441,0.19345,0.48345,0.22949,1,
31.14502,4818662470420,0.53456,0.65311,0.11182,1,
32.22021,4818664775134,0.89260,0.86441,1.02100,1,
32.62939,4818665653048,0.08230,0.21906,0.29736,1,
33.26807,4818667021531,0.08270,0.20517,0.62256,1,
34.00928,4818668610796,0.05783,0.38023,0.67578,1,
34.48340,4818669626661,0.07664,0.39241,0.45605,1,
35.30566,4818671388997,0.05923,0.48525,0.80518,1,
36.53857,4818674031473,0.06156,0.60528,1.21582,1,
37.09570,4818675226164,0.04012,0.66228,0.54248,1,
38.09814,4818677374906,0.07144,0.37442,0.93018,1,
38.44336,4818678114225,0.07773,0.30578,0.31738,1,
38.83936,4818678963615,0.05885,0.25692,0.37207,1,
39.34668,4818680051356,0.07283,0.38418,0.43896,1,
40.03809,4818681533097,0.88293,0.83954,0.52637,1,
40.65088,4818682846711,0.89221,0.85731,0.59473,1,
41.02441,4818683647365,0.05352,0.23943,0.26465,1,
41.76172,4818685227225,0.07281,0.22175,0.72070,1,
42.52295,4818686859170,0.05651,0.37586,0.69336,1,
42.93115,4818687734683,0.06401,0.37874,0.39697,1,
43.85010,4818689703995,0.06092,0.48182,0.90479,1,
44.68604,4818691496255,0.04256,0.58762,0.82080,1,
45.57617,4818693403405,0.04500,0.65709,0.87354,1,
46.07275,4818694468036,0.07347,0.63946,0.48340,1,
46.64990,4818695705664,0.05537,0.38246,0.51807,1,
47.43018,4818697377536,0.06927,0.37929,0.76953,1,
47.90625,4818698398635,0.86940,0.83903,0.31104,1,
48.40283,4818699463090,0.87776,0.85960,0.47998,1,
49.14795,4818701059794,0.07437,0.23740,0.62988,1,
50.12695,4818703157800,0.15505,0.19417,0.67285,1,
50.69287,4818704371524,0.10602,0.22962,0.54785,1,
50.92969,4818704878701,0.10870,0.29582,0.20605,1,
51.59424,4818706303897,0.07253,0.40426,0.64844,1,
52.06299,4818707308339,0.07902,0.37976,0.44043,1,
52.67041,4818708609848,0.02951,0.50564,0.54053,1,
53.13232,4818709599935,0.04504,0.61142,0.44385,1,
53.70557,4818710828700,0.07714,0.66040,0.55859,1,
54.15137,4818711784039,0.12441,0.64750,0.42969,1,
54.54297,4818712624043,0.15096,0.63784,0.37744,1,
55.31641,4818714281960,0.02771,0.58368,0.70752,1,
55.81543,4818715351957,0.12722,0.22171,0.44922,1,
56.23633,4818716253634,0.04617,0.57307,0.35596,1,
56.58643,4818717003814,0.85883,0.85267,0.23291,1,
57.07373,4818718048093,0.87901,0.85511,0.46045,1,
57.66553,4818719316763,0.10686,0.21011,0.46094,1,
58.50244,4818721111340,0.07579,0.20544,0.57471,1,
58.94629,4818722061925,0.10832,0.21625,0.42725,1,
59.35254,4818722933078,0.17120,0.20453,0.39014,1,
59.65381,4818723579344,0.24839,0.16693,0.27295,1,
60.06543,4818724461545,0.29371,0.18825,0.39404,1,
60.60693,4818725621942,0.35118,0.16670,0.52734,1,
60.88428,4818726216899,0.35401,0.18749,0.26172,1,
61.61279,4818727778411,0.05410,0.38570,0.65918,1,
62.12500,4818728875606,0.06536,0.39002,0.50098,1,
62.77539,4818730269821,0.04193,0.48110,0.64160,1,
63.07080,4818730903020,0.03398,0.51134,0.28027,1,
63.51318,4818731851172,0.02954,0.56601,0.41406,1,
64.42236,4818733799821,0.05588,0.66270,0.89111,1,
65.47168,4818736049138,0.04843,0.47893,0.98828,1,
65.75977,4818736666986,0.12082,0.48727,0.27490,1,
66.06250,4818737315400,0.78878,0.82985,0.24756,1,
66.76025,4818738811883,0.90390,0.85021,0.68262,1,
67.21143,4818739778851,0.08372,0.21407,0.34619,1,
