Seq, fpogx, fpogy, fpogd, s
1,0.35685,0.06348,0,6
1,0.35936,0.234,1,0
1,0.33325,0.24793,1,6
1,0.33779,0.24305,1,0
1,0.43541,0.31885,2,6
1,0.10462,0.31552,0,1
1,0.0871,0.25787,0,6
1,0.08204,0.23061,0,0
1,0.09968,0.25435,1,6
1,0.11886,0.19007,2,0
2,0.12612,0.26649,2,6
2,0.15909,0.20251,1,0
2,0.08416,0.5125,2,3
2,0.07872,0.49766,2,2
2,0.05861,0.61004,0,3
2,0.06138,0.6267,0,4
2,0.06112,0.62551,0,4
2,0.07383,0.57815,2,3
2,0.09233,0.73462,2,4
2,0.86978,0.87129,2,5
2,0.08621,0.42427,1,2
3,0.10095,0.23695,2,0
3,0.0808,0.51257,2,3
3,0.07034,0.41343,1,2
3,0.07702,0.41871,2,2
3,0.08436,0.73771,2,4
3,0.07483,0.76642,0,6
3,0.05887,0.65027,0,4
3,0.06824,0.53187,0,3
3,0.11821,0.24183,0,0
3,0.11849,0.27033,2,6
3,0.05802,0.71467,1,4
3,0.08976,0.76001,0,6
3,0.06682,0.6604,2,4
3,0.09178,0.76399,0,6
3,0.08994,0.68961,0,4
3,0.0627,0.49238,2,2
3,0.10226,0.51497,1,3
3,0.0595,0.39909,1,2
3,0.07316,0.29614,1,1
3,0.07475,0.28163,0,6
3,0.07808,0.28574,0,1
3,0.07962,0.27981,1,6
3,0.08012,0.31014,0,1
3,0.08941,0.65843,2,4
3,0.07742,0.40907,2,2
3,0.10408,0.77788,2,6
3,0.83283,0.85779,2,5
3,0.69999,0.73088,0,6
3,0.10036,0.2254,2,0
3,0.10027,0.28573,0,1
3,0.086,0.25043,2,6
4,0.0797,0.39364,2,2
4,0.0792,0.37404,0,1
4,0.08778,0.52943,2,3
4,0.07306,0.50601,1,2
4,0.07336,0.51007,0,3
4,0.09016,0.39854,1,2
4,0.08757,0.38341,0,1
4,0.07863,0.20551,1,0
4,0.07598,0.27248,0,6
4,0.06437,0.32966,0,1
4,0.04977,0.47074,1,2
4,0.07251,0.62928,2,4
4,0.07592,0.59718,2,3
4,0.08296,0.72983,0,4
4,0.10733,0.75828,2,6
4,0.13614,0.71617,2,4
4,0.06278,0.43627,1,2
4,0.10559,0.27159,0,6
4,0.11406,0.32354,1,1
4,0.07512,0.65695,1,4
4,0.0689,0.62334,0,3
4,0.07133,0.62609,0,4
4,0.0866,0.61418,1,3
4,0.87326,0.86921,2,5
4,0.09435,0.18895,1,0
4,0.03201,0.05929,1,6
5,0.13191,0.25254,0,6
5,0.17225,0.22984,2,0
5,0.08025,0.43168,1,2
5,0.10431,0.22918,2,0
5,0.10863,0.24969,0,6
5,0.17275,0.23374,1,0
5,0.15548,0.26232,0,6
5,0.04584,0.37822,0,1
5,0.10408,0.40959,2,2
5,0.10695,0.3013,2,1
5,0.08711,0.22185,1,0
5,0.04569,0.53817,2,3
5,0.11617,0.66495,2,4
5,0.03943,0.62851,2,4
5,0.03066,0.56167,0,3
5,0.05215,0.42068,0,2
5,0.01729,0.24639,0,6
5,0.1344,0.22345,2,0
5,0.03975,0.61422,2,3
5,0.02303,1.10259,1,6
5,0.04541,0.59574,1,3
5,0.05965,0.6393,0,4
5,0.0134,0.51727,0,6
5,0.85276,0.89958,2,5
6,0.08622,0.39663,0,2
6,0.08416,0.32049,1,1
6,0.09778,0.22737,2,0
6,0.17497,0.29772,0,1
6,0.16162,0.2671,1,6
6,0.29844,0.20767,2,0
6,0.073,0.38667,1,1
6,0.06116,0.44832,2,2
6,0.06009,0.5256,1,3
6,0.0858,0.42803,2,2
6,0.07907,0.58267,2,3
6,0.07388,0.62896,1,4
6,0.05503,0.55205,2,3
6,0.07559,0.75191,2,6
6,0.043,0.51098,0,3
6,0.04747,0.50505,0,2
6,0.06923,0.52341,1,3
6,0.86674,0.89551,2,5
7,0.10598,0.49967,0,2
7,0.09272,0.51206,1,3
7,0.06147,0.43115,1,2
7,0.0579,0.33009,0,1
7,0.02601,0.13593,0,0
