Seq, fpogx, fpogy, fpogd, s
14,0.52908,1.66115,2,6
14,0.06774,0.2027,0,0
14,0.11952,0.35374,2,1
14,0.8953,0.84154,2,5
14,0.11678,0.30814,0,1
15,0.11254,0.2634,0,6
15,0.14567,0.18656,1,0
15,0.10525,0.30693,0,1
15,0.24302,0.19555,1,0
15,0.06785,0.46818,2,2
15,0.10073,0.17023,1,0
15,0.06342,0.58125,1,3
15,0.06302,0.65237,1,4
15,0.05411,0.39958,0,2
15,0.08337,0.35679,2,1
15,0.8803,0.81875,1,5
15,0.83351,0.76728,0,6
15,0.16696,0.17158,2,0
16,0.07524,0.39594,0,2
16,0.10174,0.32004,2,1
16,0.03911,0.50839,0,6
16,0.04552,0.50128,0,2
16,0.03931,0.60852,0,3
16,0.04416,0.63134,0,4
16,0.10203,0.53745,2,3
16,0.11701,0.37057,0,1
16,0.20252,0.42389,0,2
16,0.86909,0.82812,1,5
16,0.72483,0.71996,0,6
16,0.14711,0.39563,0,2
16,0.14206,0.34881,1,1
17,0.09902,0.28092,0,6
17,0.07351,0.32045,2,1
17,0.06568,0.15679,1,0
17,0.0789,0.38577,1,1
17,0.07792,0.48427,2,2
17,0.08611,0.59313,2,3
17,0.20436,0.69134,0,4
17,0.84239,0.85887,0,5
17,0.0778,0.6588,2,4
17,0.06926,0.55541,0,3
18,0.07289,0.30444,0,1
18,0.08397,0.26518,0,6
18,0.10867,0.22632,0,0
18,0.10162,0.27838,0,6
18,0.08321,0.34768,1,1
18,0.12321,0.18848,1,0
18,0.09672,0.46655,2,2
18,0.83385,0.85438,1,5
18,0.11885,0.30617,0,1
18,0.1053,0.25725,0,6
18,0.10334,0.18978,2,0
19,0.0728,0.39919,0,2
19,0.079,0.37943,2,1
19,0.17996,0.40646,2,2
19,0.17434,0.37828,2,1
19,0.13449,0.56073,1,3
19,0.12843,0.20925,1,0
19,0.16681,0.5884,2,3
19,0.10177,0.68656,1,4
19,0.85078,0.79792,0,5
19,0.87772,0.80662,0,5
19,0.84496,0.78747,0,6
19,0.19573,0.20666,2,0
20,0.06951,0.50411,1,2
20,0.05779,0.53505,1,3
20,0.04192,0.65341,1,4
20,0.04849,0.48391,1,2
20,0.1246,0.58549,0,3
20,0.86464,0.82776,2,5
20,0.11313,0.38858,0,1
20,0.10279,0.3926,0,2
20,0.07567,0.37284,1,1
21,0.11091,0.1839,1,0
21,0.18787,0.37493,2,1
21,0.17976,0.4152,2,2
21,0.09545,0.29821,0,1
21,0.10675,0.22478,0,0
21,0.10461,0.26292,0,6
21,0.11195,0.4437,2,2
21,0.15005,0.38418,1,1
21,0.25842,0.42907,2,2
21,0.21843,0.36116,1,1
21,0.15829,0.49696,0,2
21,0.10557,0.59676,1,3
21,0.10234,0.63128,2,4
21,0.19779,0.56478,2,3
21,0.88349,0.79148,0,6
21,0.89122,0.80055,0,5
21,0.86225,0.77947,0,6
21,0.19395,0.21966,2,0
22,0.17088,0.25923,0,6
22,0.08235,0.38914,0,1
22,0.07814,0.39325,0,2
22,0.08106,0.38914,0,1
22,0.08547,0.39285,0,2
22,0.08918,0.38914,1,1
22,0.08217,0.46879,2,2
22,0.08632,0.58477,2,3
22,0.0994,0.38811,1,1
22,0.08977,0.69104,2,4
22,0.09343,0.51909,0,3
22,0.09464,0.45369,2,2
22,0.08016,0.59541,1,3
22,0.23805,0.69399,2,4
22,0.86993,0.85408,1,5
22,0.1128,0.20779,2,0
23,0.15828,0.38404,2,1
23,0.0883,0.50058,1,2
23,0.17033,0.55517,2,3
23,0.19103,0.42745,2,2
23,0.25364,0.35176,2,1
23,0.14477,0.48599,0,2
23,0.07242,0.66965,1,4
23,0.14517,0.48751,2,2
23,0.17856,0.53817,2,3
23,0.87765,0.79551,0,6
23,0.8723,0.8004,0,5
23,0.82504,0.78153,0,6
23,0.07197,0.53956,2,3
24,0.06528,0.37488,0,1
24,0.213,0.22396,2,0
24,0.18641,0.28146,0,6
24,0.17193,0.31318,0,1
24,0.0861,0.49936,2,2
24,0.0854,0.50976,0,3
24,0.07004,0.4326,0,2
24,0.11155,0.37506,2,1
24,0.12899,0.56102,2,3
24,0.07479,0.67647,1,4
24,0.89787,0.82974,2,5
25,0.11577,0.25621,0,6
25,0.23159,0.20486,2,0
25,0.06643,0.42702,1,2
25,0.07394,0.36678,2,1
25,0.06634,0.56182,2,3
25,0.07221,0.65493,1,4
25,0.06217,0.58081,2,3
25,0.17363,0.2045,1,0
25,0.13748,0.27823,0,6
25,0.06158,0.36238,2,1
25,0.06387,0.55377,1,3
25,0.04376,0.34086,2,1
25,0.06875,0.57247,2,3
25,0.87657,0.84776,1,5
25,0.11589,0.22073,2,0
26,0.0933,0.2761,0,6
26,0.15904,0.37883,2,1
26,0.21918,0.45065,2,2
26,0.08638,0.60283,2,3
26,0.11318,0.64455,2,4
26,0.1291,0.59239,0,3
26,0.17525,0.29424,1,1
26,0.20963,0.28223,1,6
26,0.26658,0.31543,2,1
26,0.84163,0.83212,0,5
26,0.13318,0.29951,1,1
27,0.20841,0.16255,1,0
27,0.19311,0.34274,2,1
27,0.21017,0.44107,2,2
27,0.14261,0.56022,2,3
27,0.12067,0.62896,1,4
27,0.1916,0.57712,1,3
27,0.92251,0.79345,0,6
27,0.9025,0.81392,0,5
27,0.82778,0.7694,0,6
27,0.19228,0.42566,2,2
28,0.09334,0.29777,1,1
28,0.23914,0.22809,2,0
28,0.06363,0.5192,0,3
28,0.05453,0.48625,1,2
28,0.08293,0.56166,1,3
28,0.86808,0.84708,2,5
28,0.30219,0.178,2,0
29,0.05864,0.39724,2,2
29,0.05806,0.39135,0,1
29,0.06937,0.40219,1,2
29,0.05975,0.56851,0,3
29,0.10113,0.65614,0,4
29,0.20087,0.56863,0,3
29,0.05369,0.58746,2,3
29,0.8641,0.86251,2,5
29,0.0705,0.39551,1,2
30,0.08403,0.37952,1,1
30,0.09268,0.22016,2,0
30,0.08969,0.27408,0,6
30,0.1986,0.33562,2,1
30,0.18242,0.41756,1,2
30,0.08064,0.58678,2,3
30,0.1141,0.68154,1,4
30,0.1465,0.40663,0,2
30,0.18805,0.33947,2,1
30,0.07898,0.61882,0,3
30,0.12001,0.6598,2,4
30,0.21682,0.41405,2,2
30,0.86278,0.79244,0,6
30,0.86396,0.80747,1,5
30,0.10875,0.39468,1,2
31,0.07906,0.29802,0,1
31,0.26043,0.19823,2,0
31,0.06023,0.51519,0,3
31,0.05952,0.50893,0,6
31,0.16651,0.59779,1,3
31,0.80533,0.80032,0,5
31,0.84371,0.85444,1,5
31,0.74613,0.83867,0,6
31,0.06854,0.671,2,4
31,0.08229,0.25506,0,6
32,0.31527,0.14612,2,0
32,0.06331,0.49622,0,2
32,0.05708,0.61813,1,3
32,0.05176,0.66972,2,4
32,0.17664,0.42181,0,2
32,0.83794,0.78236,1,6
32,0.87188,0.81595,0,5
32,0.74243,0.70653,0,6
32,0.25901,0.19738,2,0
33,0.07115,0.48055,1,2
33,0.38447,0.14555,2,0
33,0.05419,0.5037,0,2
33,0.07188,0.58895,2,3
33,0.07539,0.63599,0,4
33,0.08642,0.5588,1,3
33,0.83737,0.82919,1,5
