Seq, fpogx, fpogy, fpogd, s
27,0.07819,0.40945,2,2
27,0.10382,0.3876,0,1
27,0.12292,0.3953,2,2
27,0.14955,0.39234,0,6
27,0.16002,0.3921,0,6
27,0.16177,0.35958,1,1
27,0.18235,0.47445,2,2
27,0.19343,0.55486,2,3
27,0.08562,0.19674,1,0
27,0.09122,0.63729,2,4
27,0.06986,0.51279,2,3
27,0.17442,0.46564,2,2
27,0.84581,0.85961,1,5
28,0.07398,0.45981,1,2
28,0.3081,0.2005,2,0
28,0.04777,0.46753,2,2
28,0.09432,0.5999,2,3
28,0.05053,0.63254,0,4
28,0.07758,0.56201,1,3
28,0.04487,0.40787,2,2
28,0.85984,0.8518,1,5
29,0.08472,0.22793,2,0
29,0.06996,0.27455,0,6
29,0.06651,0.30682,0,1
29,0.05099,0.38959,1,1
29,0.0424,0.48368,2,2
29,0.0424,0.58847,1,3
29,0.04141,0.67867,1,4
29,0.04689,0.59976,2,3
29,0.89727,0.87462,1,5
30,0.09903,0.2243,2,0
30,0.07382,0.39373,0,2
30,0.05522,0.38813,0,1
30,0.06599,0.3945,1,2
30,0.16679,0.37559,2,1
30,0.09537,0.50236,1,2
30,0.16807,0.46905,2,2
30,0.16367,0.58492,2,3
30,0.13658,0.6503,2,4
30,0.13798,0.57537,0,3
30,0.06157,0.45561,1,2
30,0.85534,0.892,1,5
30,0.27935,0.22479,2,0
31,0.2249,0.25811,0,6
31,0.05343,0.39029,1,1
31,0.04924,0.50134,1,2
31,0.0497,0.59981,1,3
31,0.04518,0.67797,1,4
31,0.04365,0.39394,1,2
31,0.04403,0.39193,0,6
31,0.04541,0.39367,0,2
31,0.04689,0.3891,2,1
31,0.8539,0.87091,1,5
31,0.34032,0.18529,2,0
32,0.09234,0.38664,1,1
32,0.04466,0.50659,1,2
32,0.04986,0.58469,1,3
32,0.0371,0.64714,1,4
32,0.11505,0.24099,1,0
32,0.04278,0.46227,1,2
32,0.14892,0.61555,0,3
32,0.89339,0.88887,1,5
32,0.38472,0.23405,2,0
33,0.07258,0.38516,0,1
33,0.07487,0.39723,2,2
33,0.1048,0.38156,0,1
33,0.04814,0.49716,1,2
33,0.05122,0.60286,1,3
33,0.05881,0.67532,2,4
33,0.03948,0.5934,2,3
33,0.81642,0.80468,1,5
