Seq, fpogx, fpogy, fpogd, s
4,0.08561,0.30801,0,1
4,0.0676,0.43644,1,2
4,0.0831,0.38224,0,1
4,0.07317,0.41869,2,2
4,0.90884,0.93344,2,5
5,0.11519,0.67465,2,4
5,0.43348,0.35125,0,6
5,0.32449,0.3009,0,1
5,0.26223,0.2814,0,6
5,0.08786,0.23608,0,0
5,0.08692,0.2517,2,6
5,0.15223,0.2212,2,0
5,0.08863,0.41597,2,2
5,0.08761,0.37615,1,1
5,0.07308,0.5898,1,3
5,0.07685,0.69068,1,4
5,0.10038,0.75428,0,6
5,0.09569,0.73899,1,4
5,0.09979,0.74201,0,6
5,0.14161,0.67046,2,4
5,0.1884,0.75572,0,6
5,0.1793,0.65155,1,4
5,0.16332,0.61199,2,3
5,0.18624,0.63377,2,4
5,0.17602,0.56016,0,3
5,0.0919,0.23477,2,0
5,0.05049,0.53769,1,3
5,0.00706,0.4863,1,6
5,0.07136,0.59742,2,3
5,0.22131,0.66323,0,4
5,0.90596,0.90746,2,5
6,0.10672,0.74191,0,6
6,0.09419,0.72693,2,4
6,0.0708,0.17625,2,0
6,0.13518,0.24793,0,6
6,0.13655,0.23941,0,0
6,0.13805,0.26115,2,6
6,0.13176,0.22864,2,0
6,0.1486,0.24758,0,6
6,0.30024,0.17925,2,0
6,0.05815,0.44903,1,2
6,0.35711,0.14761,2,0
6,0.34718,0.05289,0,6
6,0.34488,0.10774,1,0
6,0.10202,0.44527,2,2
6,0.07486,0.21272,1,0
6,0.05077,0.51527,1,3
6,0.045,0.50283,0,2
6,0.05993,0.4756,2,2
6,0.06761,0.61562,2,3
6,0.07389,0.63793,2,4
6,0.08573,0.62258,1,3
6,0.06209,0.65376,2,4
6,0.85949,0.89938,2,5
7,0.07859,0.21643,2,0
7,0.1112,0.3924,0,6
7,0.08858,0.30557,1,1
7,0.0911,0.24583,0,6
7,0.11287,0.23203,1,0
7,0.0629,0.37867,1,1
7,0.08357,0.43021,2,2
7,0.05038,0.5815,2,3
7,0.08367,0.68209,2,4
7,0.06459,0.49277,2,2
7,0.1144,0.51781,0,3
7,0.10716,0.501,1,2
7,0.06624,0.56482,2,3
7,0.09707,0.63362,0,4
7,0.0822,0.592,1,3
7,0.08277,0.37984,1,1
7,0.08116,0.44788,2,2
7,0.06231,0.4471,1,2
7,0.02294,0.32565,0,1
7,0.10082,0.50091,2,2
7,0.04403,0.5105,2,3
7,0.0487,0.50587,2,2
7,0.05136,0.51411,1,3
7,0.04639,0.50313,0,2
7,0.06951,0.56161,2,3
7,0.86955,0.907,2,5
8,0.182,0.18033,2,0
8,0.29733,0.18596,2,0
8,0.06306,0.39892,0,2
8,0.04866,0.38843,0,1
8,0.05664,0.47902,2,2
8,0.05949,0.51431,1,3
8,0.05465,0.49738,1,2
8,0.06552,0.62269,2,3
8,0.15087,0.65588,2,4
8,0.83875,0.87608,2,5
9,0.77598,0.82077,0,6
9,0.08354,0.23641,1,0
9,0.09413,0.25745,0,6
9,0.24301,0.19354,2,0
9,0.19403,0.32886,0,1
9,0.07742,0.66174,2,4
9,0.05921,0.5209,1,3
9,0.09293,0.47627,2,2
9,0.04913,0.39914,0,2
9,0.04172,0.37526,1,1
9,0.01402,0.30302,1,6
9,0.10864,0.35165,0,1
9,0.91925,0.8635,2,5
10,0.09959,0.18856,1,0
10,0.13334,0.40856,0,2
10,0.16154,0.36799,2,1
10,0.23273,0.17745,2,0
10,0.04981,0.38681,1,1
10,0.06184,0.39514,1,2
10,0.10621,0.34086,2,1
10,0.09974,0.30121,1,1
10,0.08614,0.2762,0,6
10,0.05886,0.21518,0,0
10,0.08083,0.26907,0,6
10,0.08114,0.50522,0,2
10,0.06669,0.49226,2,2
10,0.10413,0.51519,0,3
10,0.10153,0.49134,1,2
10,0.11499,0.50364,1,2
10,0.09693,0.62943,0,4
10,0.09576,0.61524,1,3
10,0.09648,0.62508,0,4
10,0.06799,0.55209,2,3
10,0.10631,0.23524,1,0
10,0.10464,0.2633,1,6
10,0.09605,0.33845,0,1
10,0.14289,0.67041,2,4
10,0.08304,0.59444,2,3
10,0.07837,0.73849,0,4
10,0.0835,0.74324,0,6
10,0.10383,0.72921,2,4
10,0.12183,0.74775,0,6
10,0.25151,0.7269,0,4
10,0.77097,0.91578,0,6
10,0.86643,0.9279,1,5
10,0.27236,0.19819,2,0
11,0.22742,0.29254,0,1
11,0.22864,0.25543,1,6
11,0.2527,0.1015,2,0
11,0.16184,0.22092,0,0
11,0.13915,0.27145,0,6
11,0.15215,0.37583,2,1
11,0.09849,0.4401,1,2
11,0.08092,0.56461,1,3
11,0.10087,0.69351,2,4
11,0.05518,0.40425,2,2
11,0.12033,0.38199,1,1
11,0.87824,0.93091,2,5
12,0.01808,0.1349,0,6
12,0.11594,0.23359,2,0
12,0.10877,0.29722,0,1
12,0.09958,0.26286,0,6
12,0.15474,0.17011,2,0
12,0.19883,0.26276,0,6
12,0.23305,0.21062,2,0
12,0.17545,0.27101,0,6
12,0.14555,0.29497,0,1
12,0.04359,0.40967,0,2
12,0.01688,0.34459,0,1
12,0.0028,0.32478,0,6
12,0.06252,0.51422,1,3
12,0.05921,0.50663,1,2
12,0.08216,0.60803,2,3
12,0.03873,0.64631,2,4
12,0.02301,0.52632,1,3
12,0.00556,0.41386,0,6
12,0.03056,0.44807,1,2
12,0.06162,0.61068,0,3
12,0.0594,0.70778,2,4
12,0.89091,0.95839,2,5
13,0.10851,0.3183,2,1
13,0.08577,0.26348,2,6
13,0.08139,0.29375,0,1
13,0.1501,0.25346,1,6
13,0.23273,0.21957,2,0
13,0.19106,0.27057,0,6
13,0.03502,0.4164,2,2
13,0.07172,0.55153,2,3
13,0.0631,0.63075,1,4
13,0.05046,0.5579,1,3
13,0.03782,0.5041,0,2
13,0.03835,0.51217,0,3
13,0.03782,0.507,1,2
13,0.03935,0.51117,1,3
13,0.03967,0.49691,0,2
13,0.12083,0.28698,0,1
13,0.09789,0.25026,1,6
13,0.08897,0.36493,0,1
13,0.05182,0.49386,1,2
13,0.07878,0.61576,1,3
13,0.06052,0.65443,2,4
13,0.0054,0.44088,1,6
13,0.05534,0.45613,0,2
13,0.84824,0.91236,2,5
14,0.10441,0.22427,0,0
14,0.10239,0.27839,1,6
14,0.09006,0.29358,0,1
14,0.08427,0.25665,0,6
14,0.08634,0.23736,2,0
14,0.06804,0.36437,2,1
14,0.08142,0.39589,0,2
14,0.09067,0.38894,1,1
14,0.0949,0.39225,0,6
14,0.09107,0.38714,1,1
14,0.08782,0.40398,1,2
14,0.09535,0.51513,0,3
14,0.10715,0.45294,2,2
14,0.0793,0.61854,2,3
14,0.18205,0.67383,2,4
14,0.89333,0.95436,2,5
14,0.05437,0.29199,1,1
15,0.23655,0.19406,2,0
15,0.08046,0.38825,0,1
15,0.07542,0.39645,1,2
15,0.05908,0.43663,2,2
15,0.11031,0.60496,2,3
15,0.0816,0.63278,2,4
15,0.07639,0.60406,0,3
15,0.06264,0.38713,1,1
15,0.06977,0.39369,0,2
15,0.10209,0.43556,1,2
15,0.01558,0.3084,1,1
15,0.01151,0.30582,0,6
15,0.05199,0.38394,2,1
15,0.05522,0.48845,1,2
15,0.05874,0.5333,2,3
15,0.02015,0.41955,1,2
15,0.01145,0.37968,0,1
15,0.00937,0.36813,0,6
15,0.05446,0.29675,1,1
15,0.04013,0.28414,0,6
15,0.04136,0.38504,2,1
15,0.04211,0.39548,0,2
15,0.00756,0.39598,0,6
15,0.04692,0.45739,2,2
15,0.86339,0.84537,2,5
16,0.04544,0.16534,1,0
16,0.01879,0.14151,1,6
16,0.1515,0.22022,2,0
16,0.1227,0.27468,0,6
16,0.0831,0.42946,1,2
16,0.09704,0.34142,2,1
16,0.15854,0.39646,1,2
16,0.04632,0.45615,2,2
16,0.04699,0.61847,2,3
16,0.08248,0.65333,1,4
16,0.085,0.59466,0,3
16,0.16095,0.25624,0,6
16,0.21765,0.21218,1,0
16,0.33649,0.33265,0,1
16,0.85693,0.89216,2,5
16,0.0854,0.68368,2,4
17,0.08539,0.51066,0,3
17,0.0603,0.40536,2,2
17,0.07106,0.22951,1,0
17,0.07867,0.29509,1,1
17,0.02676,0.38858,0,1
17,0.0473,0.39475,2,2
17,0.08886,0.37721,1,1
17,0.07656,0.50165,2,2
17,0.09484,0.51371,0,3
17,0.11391,0.47617,1,2
17,0.07789,0.54531,2,3
17,0.07429,0.50076,0,2
17,0.05983,0.61354,2,3
17,0.06286,0.66564,2,4
17,0.02616,0.6196,0,3
17,0.07699,0.68908,2,4
17,0.08661,0.55317,0,3
17,0.08179,0.2431,0,0
17,0.09106,0.27916,1,6
17,0.08515,0.28593,0,1
17,0.08487,0.28439,0,6
17,0.08796,0.2979,2,1
17,0.82766,0.95287,0,5
17,0.81493,1.01032,0,6
17,0.84334,0.91967,2,5
18,0.05167,0.22448,2,0
18,0.08427,0.25392,1,6
18,0.08881,0.24407,0,0
18,0.10164,0.2489,2,6
18,0.1103,0.22545,1,0
18,0.10648,0.25288,0,6
18,0.08821,0.23035,2,0
18,0.06624,0.44914,1,2
18,0.04671,0.36945,0,1
18,0.08146,0.48195,2,2
18,0.0584,0.594,2,3
18,0.08156,0.24214,1,0
18,0.08448,0.24658,1,6
18,0.07275,0.24756,1,6
18,0.04275,0.17583,2,0
18,0.08569,0.74619,0,6
18,0.10311,0.71903,1,4
18,0.0846,0.4835,2,2
18,0.05207,0.51628,1,3
18,0.03749,0.49167,1,2
18,0.00154,0.46549,0,6
18,0.11844,0.4571,1,2
18,0.90534,1.03699,2,6
18,0.10147,0.22985,1,0
19,0.13282,0.2603,0,6
19,0.26284,0.10658,2,0
19,0.09008,0.2498,0,6
19,0.09754,0.22715,0,0
19,0.09396,0.27186,0,6
19,0.0666,0.38229,2,1
19,0.08659,0.39382,0,2
19,0.0976,0.36991,2,1
19,0.14471,0.39567,0,2
19,0.13793,0.38094,0,1
19,0.14025,0.39503,0,2
19,0.14461,0.39039,0,1
19,0.16606,0.40018,1,2
19,0.17758,0.33953,1,1
19,0.01924,0.11631,0,6
19,0.25795,0.21212,2,0
19,0.06209,0.40041,1,2
19,0.07143,0.29029,1,1
19,0.08881,0.24693,2,6
19,0.21987,0.09863,2,0
19,0.09745,0.28364,0,6
19,0.09193,0.28142,0,6
19,0.0817,0.3554,1,1
19,0.06166,0.41565,2,2
19,0.08249,0.32398,1,1
19,0.12068,0.2566,0,6
19,0.21837,0.13007,2,0
19,0.00021,0.27728,0,6
19,0.06139,0.37549,1,1
19,0.12077,0.44442,2,2
19,0.1856,0.3736,2,1
19,0.0613,0.23075,1,0
19,0.09405,0.25709,0,6
19,0.15459,0.23573,2,0
19,0.17469,0.25123,0,6
19,0.22424,0.22364,1,0
19,0.173,0.27646,0,6
19,0.06584,0.49903,1,2
19,0.09953,0.52027,2,3
19,0.1014,0.51229,0,3
19,0.09846,0.47118,1,2
19,0.067,0.38693,0,1
19,0.16442,0.43412,2,2
19,0.16684,0.38458,1,1
19,0.16394,0.4803,2,2
19,0.13278,0.51682,2,3
19,0.15479,0.48416,0,2
19,0.21999,0.55116,2,3
19,0.10596,0.63201,2,4
19,0.09137,0.58219,1,3
19,0.04949,0.50463,2,2
19,0.04727,0.50989,1,3
19,0.04752,0.50767,1,2
19,0.05196,0.51391,2,3
19,0.84657,0.8881,2,5
19,0.22526,0.20161,2,0
20,0.05806,0.39519,0,2
20,0.05559,0.41339,2,2
20,0.08325,0.53053,1,3
20,0.07109,0.40358,2,2
20,0.06263,0.35885,1,1
20,0.06673,0.49134,1,2
20,0.07396,0.56318,1,3
20,0.03295,0.64373,2,4
20,0.07494,0.72609,2,4
20,0.08586,0.74177,1,6
20,0.8442,0.9794,1,5
20,0.77409,1.22222,1,6
20,0.05063,0.18468,1,0
21,0.08657,0.25223,0,6
21,0.10386,0.18479,1,0
21,0.08128,0.42294,2,2
21,0.0649,0.36558,1,1
21,0.06684,0.39809,1,2
21,0.08632,0.38721,2,1
21,0.11468,0.39657,0,2
21,0.16811,0.31353,2,1
21,0.1749,0.2832,1,6
21,0.27497,0.32351,2,1
21,0.0572,0.20506,2,0
21,0.10089,0.29301,1,1
21,0.09504,0.25918,0,6
21,0.07443,0.20726,2,0
21,0.0408,0.39503,1,2
21,0.04403,0.37735,0,1
21,0.08452,0.45908,2,2
21,0.11668,0.50916,0,6
21,0.16479,0.45689,2,2
21,0.08152,0.58014,1,3
21,0.08381,0.62761,0,4
21,0.09031,0.52189,2,3
21,0.11103,0.46673,1,2
21,0.16901,0.57045,2,3
21,0.08261,0.67972,2,4
21,0.04553,0.60272,2,3
21,0.05568,0.62818,1,4
21,0.05631,0.60404,1,3
21,0.07417,0.29173,1,1
21,0.09116,0.22992,0,0
21,0.0808,0.35565,0,1
21,0.0765,0.45311,0,2
21,0.16856,0.58505,0,3
21,0.8664,0.8312,2,5
21,0.00142,0.41177,0,6
21,0.0707,0.41454,2,2
22,0.06558,0.37897,0,1
22,0.0716,0.27963,0,6
22,0.06423,0.29083,0,1
22,0.09038,0.25403,1,6
22,0.08159,0.23188,2,0
22,0.1322,0.304,1,1
22,0.14693,0.32632,0,1
22,0.17667,0.25017,0,6
22,0.17342,0.24641,0,6
22,0.18439,0.19896,2,0
22,0.18022,0.28478,0,6
22,0.10823,0.36951,1,1
22,0.09446,0.4058,1,2
22,0.0916,0.38709,1,1
22,0.09679,0.41777,1,2
22,0.06136,0.51605,1,3
22,0.06595,0.50462,2,2
22,0.08814,0.54522,1,3
22,0.07471,0.51438,0,3
22,0.06642,0.51197,0,3
22,0.09843,0.40415,2,2
22,0.09295,0.36784,1,1
22,0.10088,0.61522,2,3
22,0.0903,0.63719,2,4
22,0.04129,0.53513,1,3
22,0.01893,0.47059,0,2
22,0.00383,0.43425,0,6
22,0.0466,0.41883,2,2
22,0.05326,0.31169,1,1
22,0.06482,0.33445,1,1
22,0.08732,0.49913,2,2
22,0.06538,0.51156,0,3
22,0.0481,0.49914,2,2
22,0.06252,0.52053,2,3
22,0.04506,0.44262,1,2
22,0.06388,0.36265,1,1
22,0.16759,0.44185,0,2
22,0.84525,0.88405,2,5
23,0.087,0.0619,0,6
23,0.06604,0.23824,2,0
23,0.06624,0.24916,1,6
23,0.05106,0.33389,2,1
23,0.08107,0.40101,2,2
23,0.24884,0.3712,2,1
23,0.27772,0.4026,0,2
23,0.27594,0.3894,0,1
23,0.06986,0.49578,2,2
23,0.17536,0.42308,2,2
23,0.15443,0.38086,0,1
23,0.19572,0.43912,1,2
23,0.06586,0.55302,2,3
23,0.18373,0.63859,1,4
23,0.18256,0.53892,2,3
23,0.10539,0.28332,1,6
23,0.10866,0.3332,1,1
23,0.05729,0.67188,1,4
23,0.00289,0.60047,0,6
23,0.0258,0.62364,0,3
23,0.07145,0.64277,1,4
23,0.075,0.52207,1,3
23,0.07865,0.40152,2,2
23,0.07961,0.37372,1,1
23,0.0622,0.60634,2,3
23,0.86739,0.92973,2,5
24,0.09365,0.29574,0,1
24,0.12573,0.24961,2,6
24,0.19569,0.20491,2,0
24,0.1357,0.40246,2,2
24,0.13197,0.38507,2,1
24,0.09507,0.47737,2,2
24,0.06215,0.2406,0,0
24,0.14123,0.22474,2,0
24,0.14893,0.25065,0,6
24,0.07378,0.0839,1,0
24,0.08,0.06899,0,6
24,0.13706,0.1356,2,0
24,0.06859,0.40899,1,2
24,0.07892,0.38552,2,1
24,0.13538,0.42264,0,2
24,0.06782,0.5274,0,3
24,0.1045,0.47149,2,2
24,0.07286,0.572,2,3
24,0.10639,0.40536,0,2
24,0.11636,0.33691,1,1
24,0.14732,0.25428,0,6
24,0.14427,0.10119,2,0
24,0.06571,0.6225,0,3
24,0.06127,0.66376,2,4
24,0.02375,0.60867,0,3
24,0.03548,0.62674,1,4
24,0.05109,0.59066,0,3
24,0.17691,0.2869,0,1
24,0.19281,0.25227,1,6
24,0.18464,0.25936,1,6
24,0.0611,0.67373,1,4
24,0.88003,0.93439,1,5
24,0.05931,0.44388,2,2
25,0.07727,0.40792,1,2
25,0.06989,0.34717,1,1
25,0.08178,0.27656,1,6
25,0.25929,0.2205,2,0
25,0.25318,0.28048,0,6
25,0.16245,0.35983,1,1
25,0.0635,0.54994,2,3
25,0.05994,0.6334,0,4
25,0.05189,0.61517,2,3
25,0.06709,0.63879,1,4
25,0.06139,0.59417,0,3
25,0.05494,0.38434,2,1
25,0.05325,0.47916,2,2
25,0.90366,1.48911,1,6
26,0.88999,0.99031,0,5
26,0.92383,1.16587,0,6
26,0.10856,0.28967,0,1
26,0.0883,0.25596,1,6
26,0.07198,0.2391,0,0
26,0.08633,0.2615,2,6
26,0.09291,0.29578,1,1
26,0.20067,0.22779,2,0
26,0.23136,0.27171,1,6
26,0.20236,0.31445,0,1
26,0.07889,0.4131,1,2
26,0.0873,0.16048,1,0
26,0.06992,0.3451,2,1
26,0.06757,0.42473,2,2
26,0.16217,0.25213,0,6
26,0.11417,0.11263,2,0
26,0.09982,0.24685,0,6
26,0.07433,0.24425,0,0
26,0.06498,0.24802,0,6
26,0.06116,0.24178,1,0
26,0.06806,0.2582,1,6
26,0.10298,0.38129,0,1
26,0.11722,0.48642,1,2
26,0.16059,0.32125,1,1
26,0.1286,0.24819,2,6
26,0.13244,0.24174,1,0
26,0.14042,0.25956,1,6
26,0.17917,0.2968,0,1
26,0.20937,0.28043,1,6
26,0.15865,0.36258,1,1
26,0.03973,0.45096,2,2
26,0.02217,0.55085,1,3
26,0.00932,0.52393,0,6
26,0.08525,0.58686,1,3
26,0.15299,0.65353,2,4
26,0.10253,0.53002,1,3
26,0.03204,0.49879,2,2
26,0.08613,0.61119,1,3
26,0.06789,0.63813,1,4
26,0.05634,0.62237,0,3
26,0.0577,0.6284,0,4
26,0.11589,0.55163,2,3
26,0.11858,0.48003,0,2
26,0.13112,0.2426,0,0
26,0.11961,0.24863,0,6
26,0.14492,0.22402,1,0
26,0.1431,0.27074,1,6
26,0.07114,0.29194,0,1
26,0.09154,0.27326,1,6
26,0.08982,0.30183,0,1
26,0.06749,0.55331,2,3
26,0.08384,0.49755,0,2
26,0.14877,0.5728,2,3
26,0.19656,0.50449,0,2
26,0.19829,0.51116,1,3
26,0.19589,0.50784,0,2
26,0.19514,0.50952,0,3
26,0.22479,0.50664,0,2
26,0.88696,0.93619,0,5
26,0.95264,1.68969,2,6
27,0.1035,0.40456,0,2
27,0.06689,0.30634,1,1
27,0.14155,0.26081,2,6
27,0.33291,0.15666,1,0
27,0.90527,0.89654,2,5
27,0.0766,0.22452,1,0
27,0.0918,0.25374,1,6
27,0.11764,0.21686,0,0
27,0.09405,0.36917,0,1
27,0.08534,0.40653,0,2
27,0.07564,0.56779,2,3
27,0.13473,0.50538,0,2
27,0.19198,0.56003,2,3
27,0.83053,0.89241,0,5
27,0.85165,1.55491,1,6
27,0.24261,0.60374,1,3
27,0.19592,0.49939,1,2
27,0.12663,0.22218,2,0
28,0.10329,0.287,0,1
28,0.08927,0.28694,0,1
28,0.08278,0.29724,1,1
28,0.09919,0.25811,0,6
28,0.1906,0.20055,2,0
28,0.23904,0.26208,0,6
28,0.28319,0.21347,2,0
28,0.07351,0.30011,1,1
28,0.06691,0.26143,1,6
28,0.07645,0.22399,0,0
28,0.08651,0.25468,0,6
28,0.29569,0.14,2,0
28,0.0693,0.49284,2,2
28,0.07647,0.1894,2,0
28,0.11235,0.27853,0,6
28,0.13842,0.28629,0,1
28,0.14609,0.26506,1,6
28,0.10642,0.38435,1,1
28,0.09134,0.48933,2,2
28,0.09527,0.52027,0,3
28,0.16568,0.4951,0,2
28,0.86372,1.28592,1,6
28,0.84103,0.94522,0,5
28,0.80393,0.98716,0,5
28,0.72873,0.93337,0,6
28,0.06945,0.66846,2,4
28,0.1084,0.74811,0,6
28,0.11634,0.71889,2,4
28,0.88217,0.90946,1,5
28,0.06006,0.55334,2,3
28,0.1151,0.49628,0,2
28,0.12027,0.53751,1,3
29,0.05917,0.25225,0,6
29,0.04604,0.24278,0,0
29,0.05601,0.24838,1,6
29,0.3184,0.14366,2,0
29,0.03725,0.34503,2,6
29,0.01743,0.46548,2,2
29,0.00823,0.51033,0,6
29,0.00783,0.52127,1,6
29,0.02162,0.53044,2,3
29,0.04376,0.63248,1,4
29,0.04222,0.51894,1,3
29,0.06442,0.50415,0,2
29,0.05542,0.55333,2,3
29,0.05731,0.43529,2,2
29,0.06992,0.38766,0,1
29,0.82302,0.81597,1,5
30,0.06249,0.57165,1,3
30,0.02066,0.29061,1,1
30,0.02419,0.27683,0,6
30,0.05575,0.24167,1,0
30,0.07369,0.25513,0,6
30,0.11896,0.25976,0,6
30,0.09882,0.20213,2,0
30,0.11388,0.41646,2,2
30,0.15665,0.256,0,6
30,0.12112,0.23874,1,0
30,0.05298,0.38875,1,1
30,0.09315,0.40928,1,2
30,0.10354,0.35098,2,1
30,0.16941,0.43005,2,2
30,0.18943,0.36186,1,1
30,0.20654,0.39484,1,2
30,0.21579,0.34804,1,1
30,0.06325,0.51685,0,3
30,0.17279,0.50108,2,2
30,0.17904,0.50896,0,6
30,0.19379,0.51709,0,3
30,0.20319,0.48632,2,2
30,0.06754,0.59206,1,3
30,0.16369,0.6882,1,4
30,0.10564,0.66119,2,4
30,0.10206,0.62348,0,3
30,0.09262,0.63006,0,4
30,0.13186,0.57441,2,3
30,0.89888,1.48656,1,6
31,0.10222,0.2325,0,0
31,0.09438,0.2547,1,6
31,0.08258,0.2505,2,6
31,0.14848,0.08463,0,0
31,0.13478,0.06466,0,6
31,0.25266,0.13705,2,0
31,0.03803,0.38945,1,1
31,0.06992,0.48611,2,2
31,0.0433,0.52609,1,3
31,0.03369,0.49545,0,2
31,0.05581,0.53692,1,3
31,0.06203,0.46427,1,2
31,0.04408,0.35589,1,1
31,0.14065,0.48303,1,2
31,0.8379,1.58242,1,6
31,0.11799,0.22708,1,0
32,0.08083,0.28232,0,6
32,0.07986,0.29042,1,1
32,0.07595,0.28356,2,6
32,0.10261,0.29337,1,1
32,0.07461,0.25185,0,6
32,0.09482,0.24291,1,0
32,0.12807,0.27873,1,6
32,0.10464,0.34366,1,1
32,0.13262,0.40352,1,2
32,0.15813,0.36484,0,1
32,0.25912,0.20873,2,0
32,0.10093,0.32963,2,1
32,0.3477,0.19363,2,0
32,0.3792,0.2431,0,0
32,0.27153,0.2573,1,6
32,0.17798,0.23989,0,0
32,0.19538,0.24721,0,6
32,0.23501,0.25106,1,6
32,0.29344,0.2995,0,1
32,0.30879,0.25044,0,6
32,0.32469,0.16573,1,0
32,0.08066,0.48264,2,2
32,0.06565,0.57823,1,3
32,0.08384,0.63216,0,4
32,0.06323,0.62247,1,3
32,0.05679,0.62882,2,4
32,0.06717,0.6137,1,3
32,0.04867,0.67456,2,4
32,0.85718,0.84752,1,5
32,0.08639,0.19321,2,0
33,0.09072,0.6383,0,4
33,0.06767,0.62007,1,3
33,0.05774,0.6518,2,4
33,1.03512,1.95454,1,6
33,0.11802,0.23218,1,0
33,0.13884,0.29053,0,1
33,0.14946,0.26126,0,6
33,0.15266,0.23614,1,0
33,0.15064,0.25802,0,6
33,0.24012,0.30575,0,1
33,0.26362,0.25536,0,6
33,0.36317,0.09936,2,0
33,0.42468,0.04709,1,6
33,0.07943,0.40584,2,2
33,0.12397,0.38231,0,1
33,0.12676,0.39811,1,2
33,0.12498,0.38903,1,1
33,0.06638,0.47022,2,2
33,0.10151,0.28874,1,1
33,0.11596,0.26838,1,6
33,0.12886,0.21679,0,0
33,0.11171,0.27094,0,6
33,0.10307,0.31471,0,1
33,0.1003,0.42002,2,2
33,0.20061,0.17497,2,0
33,0.84878,0.89987,1,5
