Seq, fpogx, fpogy, fpogd, s
1,0.24249,0.91691,2,6
1,0.35717,0.31154,0,1
2,0.18766,0.1607,2,0
2,0.07477,0.39616,0,2
2,0.08244,0.37634,1,1
2,0.06511,0.49317,2,2
2,0.08618,0.56839,1,3
2,0.06525,0.66587,1,4
2,0.8621,0.86784,2,5
3,0.12107,0.22356,2,0
3,0.07692,0.3625,0,1
3,0.07763,0.39549,1,2
3,0.0774,0.39188,0,6
3,0.07712,0.3905,1,1
3,0.07965,0.39199,0,6
3,0.09614,0.37258,2,1
3,0.08936,0.51802,0,3
3,0.08843,0.47537,2,2
3,0.08311,0.58664,1,3
3,0.06445,0.66825,2,4
3,0.06893,0.39455,1,2
3,0.0793,0.36838,1,1
3,0.86417,0.85872,2,5
4,0.03507,0.22742,2,0
4,0.04303,0.26627,0,6
4,0.07789,0.38965,2,1
4,0.079,0.39202,0,6
4,0.07869,0.39106,1,1
4,0.08894,0.3938,2,2
4,0.08593,0.37613,2,1
4,0.07339,0.48906,1,2
4,0.08178,0.38286,2,1
4,0.06656,0.57224,2,3
4,0.10295,0.6569,2,4
4,0.84966,0.8956,1,5
5,0.18021,0.17579,1,0
5,0.12489,0.36973,2,1
5,0.06636,0.49827,2,2
5,0.05542,0.60076,2,3
5,0.19461,0.6478,2,4
5,0.84628,0.86357,1,5
5,0.37561,0.12689,2,0
6,0.08483,0.38539,1,1
6,0.06698,0.5134,1,3
6,0.08175,0.49504,2,2
6,0.07199,0.53558,1,3
6,0.09232,0.46936,1,2
6,0.10215,0.38645,2,1
6,0.09313,0.48248,0,2
6,0.05421,0.62672,0,4
6,0.06662,0.51977,0,3
6,0.06628,0.50504,0,2
6,0.06691,0.59981,2,3
6,0.08084,0.67386,2,4
6,0.85725,0.87203,2,5
7,0.08908,0.18324,1,0
7,0.09194,0.20294,2,0
7,0.13515,0.25299,0,6
7,0.07664,0.23418,2,0
7,0.1045,0.38436,2,1
7,0.12312,0.4639,2,2
7,0.08078,0.57346,2,3
7,0.08105,0.68552,1,4
7,0.85578,0.87911,2,5
7,0.129,0.23825,2,0
8,0.12343,0.24185,0,0
8,0.11459,0.26328,0,6
8,0.07344,0.43258,0,2
8,0.07274,0.51767,1,3
8,0.05766,0.42083,0,2
8,0.0689,0.38999,0,1
8,0.06821,0.39116,0,1
8,0.06961,0.39289,0,2
8,0.0702,0.38962,1,1
8,0.07082,0.39499,0,2
8,0.06976,0.39075,0,1
8,0.07454,0.39358,0,2
8,0.07367,0.39866,2,2
8,0.06684,0.39193,0,6
8,0.07464,0.4918,2,2
8,0.05745,0.59112,1,3
8,0.06835,0.6797,0,4
8,0.86118,0.88259,1,5
9,0.0543,0.46813,1,2
9,0.27249,0.14823,1,0
9,0.08206,0.38838,1,1
9,0.08824,0.40093,0,2
9,0.13467,0.34176,0,1
9,0.27943,0.1677,0,0
9,0.07293,0.40502,1,2
9,0.29324,0.15307,1,0
9,0.04057,0.51439,0,3
9,0.07157,0.49948,0,2
9,0.07079,0.51525,0,3
9,0.0664,0.48713,1,2
9,0.05582,0.59964,0,3
9,0.06893,0.6512,1,4
9,0.06315,0.60183,1,3
9,0.17036,0.69313,0,4
9,0.88895,0.88588,1,5
10,0.07365,0.08145,0,0
10,0.0685,0.06352,0,6
10,0.2383,0.17311,2,0
10,0.08333,0.39931,1,2
10,0.08579,0.38894,0,1
10,0.08887,0.40171,2,2
10,0.08338,0.39183,0,6
10,0.10551,0.39594,1,2
10,0.12995,0.37056,1,1
10,0.07718,0.59607,2,3
10,0.08772,0.68051,1,4
10,0.84369,0.87292,1,5
11,0.16159,0.22983,2,0
11,0.07028,0.4523,1,2
11,0.09611,0.33398,0,1
11,0.12717,0.15827,0,0
11,0.09579,0.38033,1,1
11,0.10748,0.39799,1,2
11,0.14907,0.38458,1,1
11,0.1214,0.44168,0,2
11,0.05693,0.56012,1,3
11,0.0748,0.69344,1,4
11,0.83964,0.8532,1,5
11,0.07521,0.5146,0,3
12,0.06835,0.41626,0,2
12,0.07462,0.38736,0,1
12,0.07999,0.394,0,2
12,0.08907,0.34449,0,1
12,0.25096,0.16386,2,0
12,0.07634,0.49274,1,2
12,0.08218,0.15995,2,0
12,0.07727,0.4002,0,2
12,0.08138,0.38845,1,1
12,0.07619,0.604,1,3
12,0.83683,0.88371,0,5
13,0.20489,0.16895,2,0
13,0.06133,0.50731,2,2
13,0.06402,0.50795,1,2
13,0.06558,0.50791,0,2
13,0.06224,0.58406,2,3
13,0.08468,0.48318,1,2
13,0.84787,0.90744,1,5
13,0.05764,0.55591,1,3
13,0.06605,0.47494,1,2
14,0.08627,0.32747,0,1
14,0.12877,0.20008,2,0
14,0.09236,0.39411,0,2
14,0.11299,0.36403,2,1
14,0.08737,0.51297,0,3
14,0.08279,0.50519,1,2
14,0.07314,0.57042,1,3
14,0.11975,0.66714,2,4
14,0.87435,0.88956,2,5
15,0.23198,0.17275,2,0
15,0.08072,0.38934,0,1
15,0.0848,0.39328,0,2
15,0.07241,0.38438,1,1
15,0.06914,0.44503,1,2
15,0.0923,0.39087,0,1
15,0.09569,0.39296,0,2
15,0.10276,0.38506,1,1
15,0.07043,0.51201,2,3
15,0.07275,0.50564,1,2
15,0.08618,0.68089,1,4
15,0.8957,0.87291,2,5
15,0.07638,0.16288,0,0
16,0.08902,0.25936,0,6
16,0.1915,0.18588,2,0
16,0.07547,0.36074,1,1
16,0.10677,0.39881,1,2
16,0.14821,0.34632,2,1
16,0.13626,0.14139,1,0
16,0.07729,0.49323,1,2
16,0.0702,0.61488,2,3
16,0.06776,0.65082,1,4
16,0.24142,0.594,0,3
16,0.85725,0.88918,2,5
16,0.06267,0.20694,1,0
17,0.08879,0.3945,2,2
17,0.09881,0.38319,1,1
17,0.0926,0.50185,0,2
17,0.09749,0.50621,1,2
17,0.09738,0.51093,1,3
17,0.10624,0.45006,1,2
17,0.05844,0.63106,0,4
17,0.07682,0.56634,2,3
17,0.08683,0.39405,0,2
17,0.09318,0.38665,1,1
17,0.07622,0.67454,2,4
17,0.84908,0.85706,1,5
18,0.12913,0.3198,0,1
18,0.09058,0.20222,0,0
18,0.1037,0.405,1,2
18,0.05945,0.22081,2,0
18,0.0439,0.27354,0,6
18,0.03818,0.30648,0,1
18,0.07533,0.50445,1,2
18,0.07077,0.58295,1,3
18,0.11165,0.43724,1,2
18,0.08343,0.16342,0,0
18,0.08109,0.51361,0,3
18,0.09277,0.48024,2,2
18,0.66415,0.65919,0,6
18,0.86465,0.89301,2,5
18,0.08915,0.11055,1,0
19,0.09385,0.06745,0,6
19,0.17647,0.18407,2,0
19,0.22197,0.2489,1,6
19,0.11242,0.16506,2,0
19,0.19604,0.33683,2,1
19,0.09544,0.4992,1,2
19,0.20245,0.44018,2,2
19,0.16976,0.20941,1,0
19,0.13972,0.32081,0,1
19,0.09616,0.42469,1,2
19,0.17649,0.38358,1,1
19,0.18316,0.3951,0,2
19,0.18313,0.38879,2,1
19,0.18311,0.46304,1,2
19,0.16579,0.55522,2,3
19,0.07261,0.68322,1,4
19,0.86935,0.8978,1,5
20,0.1215,0.06651,0,6
20,0.24672,0.201,2,0
20,0.20241,0.28103,0,6
20,0.18382,0.31452,0,1
20,0.07029,0.50873,0,6
20,0.07012,0.51906,0,3
20,0.0817,0.46684,1,2
20,0.06307,0.63496,0,4
20,0.06082,0.62087,0,3
20,0.07422,0.68627,2,4
20,0.0703,0.508,0,2
20,0.08198,0.5885,1,3
20,0.83417,0.85794,1,5
20,0.09265,0.14147,2,0
21,0.1075,0.39965,2,2
21,0.28765,0.31061,2,1
21,0.0599,0.14562,2,0
21,0.08618,0.39377,1,2
21,0.08789,0.3919,0,6
21,0.10321,0.39653,2,2
21,0.13593,0.32952,0,1
21,0.12001,0.16811,1,0
21,0.14227,0.38311,0,1
21,0.11676,0.43405,0,2
21,0.0993,0.54351,1,3
21,0.28911,0.42763,2,2
21,0.19354,0.55285,2,3
21,0.15341,0.63936,2,4
21,0.27438,0.31528,2,1
21,0.09377,0.39016,0,1
21,0.09307,0.39237,0,6
21,0.09337,0.38924,0,1
21,0.09443,0.3936,0,2
21,0.10121,0.36383,0,1
21,0.12301,0.19239,1,0
21,0.09871,0.3896,1,1
21,0.82342,0.85925,1,5
21,0.2017,0.22342,2,0
22,0.17396,0.27602,0,6
22,0.12465,0.30565,2,1
22,0.1809,0.18562,0,0
22,0.11134,0.51845,1,3
22,0.10276,0.47831,1,2
22,0.08628,0.56661,2,3
22,0.0903,0.67102,2,4
22,0.08218,0.40516,0,2
22,0.10597,0.30184,2,1
22,0.18424,0.1974,2,0
22,0.07747,0.51266,0,3
22,0.07894,0.50762,0,2
22,0.09022,0.512,1,3
22,0.1037,0.40991,2,2
22,0.1024,0.36626,2,1
22,0.10464,0.61895,1,3
22,0.08777,0.69027,2,4
22,0.11097,0.47309,2,2
22,0.11203,0.36339,2,1
22,0.19679,0.15491,2,0
22,0.07472,0.39043,1,1
22,0.08353,0.38984,1,1
22,0.86365,0.87774,1,5
23,0.08337,0.18538,1,0
23,0.08616,0.38919,0,1
23,0.0868,0.39496,0,2
23,0.08636,0.39064,0,1
23,0.09574,0.39321,1,2
23,0.24119,0.30208,2,1
23,0.09136,0.16284,2,0
23,0.08324,0.47745,0,2
23,0.07533,0.51024,0,3
23,0.21413,0.42926,2,2
23,0.10185,0.63684,0,4
23,0.1015,0.61281,2,3
23,0.14731,0.62935,0,4
23,0.07537,0.61546,2,3
23,0.11067,0.72172,2,4
23,0.8501,0.87868,1,5
23,0.12079,0.27519,0,6
23,0.13855,0.34298,1,1
24,0.11762,0.15016,1,0
24,0.08089,0.65841,0,4
24,0.09651,0.5734,0,3
24,0.23,0.16292,2,0
24,0.08122,0.37485,1,1
24,0.10335,0.50124,2,2
24,0.10573,0.51217,0,3
24,0.12133,0.48049,2,2
24,0.14904,0.57324,2,3
24,0.07922,0.71511,2,4
24,0.08722,0.40207,1,2
24,0.12258,0.37593,1,1
24,0.85675,0.9063,1,5
24,0.14055,0.37717,0,1
25,0.25322,0.13655,2,0
25,0.08624,0.39752,1,2
25,0.0889,0.39084,2,1
25,0.08905,0.39138,1,1
25,0.09015,0.3924,0,6
25,0.08968,0.39302,1,2
25,0.08861,0.39275,0,2
25,0.08402,0.39072,1,1
25,0.11501,0.39444,2,2
25,0.10905,0.38351,1,1
25,0.07769,0.50649,2,2
25,0.07062,0.59335,1,3
25,0.07551,0.69185,2,4
25,0.23639,0.19836,1,0
25,0.07311,0.68663,2,4
25,0.86162,0.88365,1,5
25,0.17174,0.38448,0,1
25,0.09396,0.40413,1,2
26,0.09293,0.33653,0,1
26,0.22108,0.18127,1,0
26,0.08269,0.39018,2,1
26,0.08208,0.39575,2,2
26,0.11803,0.38775,2,1
26,0.13847,0.39399,1,2
26,0.23217,0.36011,2,1
26,0.27158,0.43682,2,2
26,0.16915,0.56638,2,3
26,0.13882,0.65047,2,4
26,0.14668,0.56459,0,3
26,0.09839,0.16182,2,0
26,0.08974,0.39892,0,2
26,0.27324,0.32354,2,1
26,0.1712,0.68922,2,4
26,0.86448,0.91837,1,5
26,0.24734,0.14925,2,0
27,0.09177,0.39494,0,2
27,0.0807,0.33253,0,1
27,0.25018,0.11643,2,0
27,0.10178,0.38807,0,1
27,0.09568,0.39398,0,2
27,0.09179,0.39022,0,1
27,0.08951,0.39355,0,2
27,0.08735,0.39143,0,1
27,0.08624,0.39244,0,6
27,0.07742,0.39295,1,2
27,0.07231,0.39287,1,2
27,0.12253,0.39024,2,1
27,0.12613,0.39233,0,6
27,0.21101,0.35794,2,1
27,0.19469,0.48935,2,2
27,0.19706,0.56743,1,3
27,0.88061,0.90582,2,5
27,0.34802,0.11954,2,0
28,0.07301,0.52666,1,3
28,0.07358,0.39628,0,2
28,0.04547,0.37243,1,1
28,0.0468,0.41712,0,2
28,0.09256,0.63885,1,4
28,0.81772,0.9027,2,5
29,0.33481,0.11998,2,0
29,0.05826,0.06139,0,6
29,0.34047,0.15374,2,0
29,0.08227,0.39399,1,2
29,0.08264,0.39223,0,6
29,0.08288,0.39046,0,1
29,0.0822,0.48525,1,2
29,0.07226,0.39102,0,1
29,0.07242,0.37665,1,1
29,0.07218,0.41722,0,2
29,0.06852,0.62984,0,4
29,0.05801,0.58454,2,3
