Seq, fpogx, fpogy, fpogd, s
1,0.1299,0.61045,2,6
1,0.04466,0.31165,1,1
2,0.04791,0.27521,0,6
2,0.12123,0.0792,0,0
2,0.12475,0.06857,0,6
2,0.1082,0.11736,1,0
2,0.03496,0.29536,0,1
2,0.02567,0.28678,0,1
2,0.02593,0.28235,1,6
2,0.01784,0.38521,1,1
2,0.09218,0.45343,2,2
2,0.04522,0.55951,2,3
2,0.02971,0.6703,2,4
2,0.05578,0.44672,2,2
2,0.88844,0.83396,2,5
3,0.01632,0.20648,0,6
3,0.07583,0.21985,2,0
3,0.05029,0.35947,2,1
3,0.04376,0.4755,2,2
3,0.01885,0.61871,2,3
3,0.03748,0.71493,0,4
3,0.08585,0.21166,1,0
3,0.04541,0.43271,2,2
3,0.04945,0.35764,2,1
3,0.00898,0.52187,1,6
3,0.02578,0.52874,2,3
3,0.04918,0.68933,2,4
3,0.04805,0.52913,0,3
3,0.04956,0.48437,0,2
3,0.05174,0.38455,0,1
3,0.05079,0.41661,1,2
3,0.04312,0.38494,0,1
3,0.04636,0.39147,0,1
3,0.05088,0.39401,1,2
3,0.05342,0.40719,0,2
3,0.03208,0.53477,2,3
3,0.965,0.8074,2,5
3,0.75313,0.36389,0,6
4,0.08718,0.30923,1,1
4,0.0933,0.27622,1,6
4,0.08986,0.30704,0,1
4,0.03158,0.50711,1,2
4,0.90335,0.9438,0,5
4,0.06709,0.21866,1,0
4,0.04521,0.29901,1,1
4,0.07684,0.19123,2,0
4,0.03446,0.5537,2,3
4,0.0562,0.2275,0,0
4,0.07036,0.25057,1,6
4,0.07272,0.24213,0,0
4,0.06825,0.25964,1,6
4,0.05373,0.32844,2,1
4,0.0429,0.4926,0,2
4,0.04492,0.55094,1,3
4,0.9109,0.86744,2,5
5,0.0945,0.25311,1,6
5,0.13476,0.23806,0,0
5,0.23932,0.28363,0,6
5,0.89414,0.85096,2,5
6,0.12107,0.25365,1,6
6,0.36719,0.10005,2,0
6,0.01808,0.47421,2,2
6,0.00671,0.47605,0,6
6,0.03,0.48044,2,2
6,0.11139,0.29093,1,1
6,0.1436,0.25467,0,6
6,0.16997,0.2433,1,0
6,0.2861,0.18452,1,0
6,0.0375,0.38758,0,1
