Seq, fpogx, fpogy, fpogd, s
6,0.07306,0.6356,0,4
6,0.01597,2.8891,0,6
6,0.89022,0.97148,2,5
6,0.88231,1.00986,1,6
6,0.87408,0.98876,2,5
7,0.16591,1.19704,0,6
7,0.12139,0.42036,2,2
7,0.00188,2.66752,2,6
7,0.09764,0.39056,0,1
7,0.09756,0.38744,2,1
7,0.04201,0.45363,0,2
7,0.09503,0.61955,0,3
7,0.11298,0.55227,0,3
7,0.11553,0.44909,0,2
7,0.11964,0.35833,0,1
7,0.12058,0.19121,1,0
7,0.04618,2.31228,2,6
7,0.1312,0.51707,0,3
7,0.07298,0.01005,2,6
7,0.12024,0.6112,2,3
7,0.03084,1.70371,1,6
7,0.87974,0.91382,2,5
7,0.1597,1.42784,1,6
8,0.16074,0.41969,2,2
8,0.24532,0.34414,0,1
8,0.29109,1.24512,2,6
8,0.16526,0.35406,2,1
8,0.06423,0.56244,2,6
8,0.08904,0.62521,2,4
8,0.09073,0.62526,1,4
8,0.08877,0.62607,2,4
8,0.07353,0.83811,2,6
8,0.07992,0.62058,1,3
8,0.10649,0.83549,2,6
8,0.85076,0.97582,2,5
9,0.16956,0.38106,1,1
9,0.31068,1.50121,1,6
9,0.25665,0.30609,2,1
9,0.25628,1.59851,0,6
9,0.18159,0.60402,0,3
9,0.05243,0.28315,1,6
9,0.08627,0.6305,2,4
9,0.05291,1.64326,2,6
9,0.10123,0.13055,0,0
9,0.01826,2.68686,1,6
9,0.07921,0.6239,0,3
9,0.07689,0.62966,2,4
9,0.03512,2.4411,2,6
9,0.11113,0.19357,2,0
9,0.92625,0.91748,2,5
9,0.03534,1.55131,1,6
9,0.09865,0.40332,0,2
10,0.09458,0.38759,2,1
10,0.09373,0.39587,1,2
10,0.15752,0.3672,2,1
10,0.25879,1.34959,2,6
10,0.07084,0.36835,2,1
10,0.0988,0.32146,0,1
10,0.10164,0.58167,1,3
10,0.13362,0.6387,1,4
10,0.03448,0.44042,2,2
10,0.11972,0.84615,0,6
10,0.07213,0.53707,1,3
10,0.08236,0.5217,1,3
10,0.13254,0.40107,2,2
10,0.38884,1.40548,0,6
10,0.11689,0.48418,1,2
10,0.15058,0.54321,0,3
10,0.03453,1.85894,0,6
10,0.08839,0.49577,0,6
10,0.11,0.18505,1,0
10,0.17613,0.32389,0,1
10,0.88143,0.9895,2,5
10,0.86924,1.0125,0,6
10,0.80509,0.81824,0,5
10,0.12596,0.47164,0,2
10,0.10117,0.38523,0,1
10,0.09781,0.40138,1,2
11,0.15102,0.41166,2,2
11,0.30214,0.2789,2,6
11,0.21652,0.35866,1,1
11,0.1473,0.38496,0,1
11,0.25201,1.39617,1,6
11,0.07813,0.67644,0,4
11,0.09324,0.53231,1,3
11,0.13686,0.19439,0,0
11,0.13745,0.34508,1,1
11,0.13593,0.4189,0,2
11,0.01171,1.78022,0,6
11,0.14337,0.19905,0,0
11,0.14241,0.25472,0,6
11,0.14004,0.22343,1,0
11,0.08002,0.9368,1,6
11,0.85974,0.90014,2,5
11,0.23623,0.64138,1,6
12,0.10298,0.39788,0,2
12,0.11268,0.33348,0,1
12,0.06915,0.40233,2,2
12,0.23109,1.28267,2,6
12,0.01971,0.18946,0,6
12,0.02615,0.19853,1,0
12,0.04322,0.32284,1,1
12,0.07695,0.63986,2,4
12,0.04813,1.17627,1,6
12,0.07602,0.63234,2,4
12,0.88373,0.93934,2,5
12,0.87865,1.00234,0,6
12,0.87309,0.97679,1,5
12,0.18078,1.02184,0,6
12,0.15858,0.3874,1,1
13,0.09034,0.43353,1,2
13,0.16067,0.3657,0,1
13,0.12136,0.40837,1,2
13,0.15191,0.36642,0,1
13,0.17344,0.42139,1,2
13,0.16152,0.39486,1,2
13,0.1601,0.38771,1,1
13,0.11635,0.40396,1,2
13,0.1306,0.38404,1,1
13,0.07065,0.27429,2,6
13,0.13539,0.50094,1,2
13,0.05347,0.37809,1,1
13,0.14601,0.39733,0,2
13,0.18437,0.36903,2,1
13,0.06816,0.62571,0,4
13,0.01709,0.22589,1,6
13,0.02546,0.14434,1,0
13,0.02467,0.00564,0,6
13,0.02244,0.13814,0,0
13,0.01774,0.16499,0,6
13,0.03213,0.09843,0,0
13,0.06781,0.19244,1,6
13,0.08664,0.56706,0,3
13,0.39216,1.11533,2,6
13,0.07496,0.34737,2,1
13,0.95517,0.79161,0,6
13,0.8556,0.80787,2,5
13,0.46285,0.28063,1,6
14,0.12088,0.43834,1,2
14,0.38036,1.3118,2,6
14,0.11399,0.46748,1,2
14,0.09292,0.33426,1,1
14,0.0153,2.53319,2,6
14,0.05982,0.62984,0,4
14,0.8101,1.00985,0,6
14,0.83122,0.89642,2,5
14,0.68568,0.91349,1,6
15,0.08994,0.43105,1,2
15,0.32539,0.1507,0,0
15,0.07637,0.38355,0,1
15,0.09079,0.39464,1,2
15,0.20247,0.32326,1,1
15,0.20894,1.30876,1,6
15,0.24319,0.30022,1,1
15,0.24896,0.32526,1,1
15,0.08238,0.25609,1,6
15,0.05015,0.55151,0,3
15,0.36524,1.24896,2,6
15,0.07947,0.643,1,4
15,0.09554,0.0558,1,6
15,0.12924,0.14624,0,0
15,0.38599,1.27963,2,6
15,0.88704,0.92655,2,5
15,0.86377,1.02036,0,6
15,0.86091,0.97191,2,5
16,0.14177,0.35982,0,1
16,0.1004,0.42583,2,2
16,0.08113,0.44348,1,2
16,0.39998,0.72721,1,6
16,0.11987,0.55529,0,3
16,0.11378,0.08883,2,6
16,0.0926,0.50316,0,2
16,0.15801,0.63807,0,4
16,0.14899,0.60387,1,3
16,0.91331,0.9793,2,5
16,0.90524,1.02178,0,6
16,0.90163,0.9999,0,5
16,0.28843,0.83874,2,6
17,0.05713,0.42307,1,2
17,0.12347,0.6635,2,6
17,0.11301,0.23913,0,0
17,0.42764,1.38813,1,6
17,0.06875,0.52371,0,3
17,0.87244,0.77072,2,6
17,0.86767,0.95323,2,5
18,0.04386,0.45823,0,2
18,0.10032,0.55913,0,3
18,0.39209,1.0167,1,6
18,0.34818,0.81451,0,6
18,0.07176,0.42278,1,2
18,0.3504,1.28696,1,6
18,0.10114,0.25548,0,6
18,0.88729,0.89836,2,5
18,0.14967,0.41957,2,2
19,0.15457,0.37599,0,1
19,0.14062,0.39259,0,6
19,0.14286,0.38923,0,1
19,0.2481,1.14756,0,6
19,0.16475,0.39569,1,2
19,0.23155,0.32205,1,1
19,0.20924,0.46542,1,2
19,0.08657,0.54829,1,3
19,0.0887,0.63949,1,4
19,0.14547,0.41585,2,2
19,0.17889,0.37899,1,1
19,0.26594,0.49689,0,2
19,0.20598,0.47195,2,6
19,0.10657,0.42568,2,2
19,0.20281,0.34793,2,1
19,0.14052,0.10504,2,6
19,0.22617,0.07457,0,0
19,0.21257,0.04982,0,6
19,0.09402,0.54061,2,3
19,0.37045,1.23838,2,6
19,0.09857,0.44822,2,2
19,0.17878,0.37277,2,1
19,0.02711,1.72299,1,6
19,0.16093,0.26436,1,6
19,0.21353,0.39235,0,6
19,0.90306,1.00719,0,6
19,0.90829,0.9712,2,5
19,0.09251,0.45201,2,2
20,0.28436,1.52973,1,6
20,0.23835,0.36151,2,1
20,0.20498,0.69551,1,4
20,0.15351,0.12149,2,6
20,0.87842,0.99168,2,5
20,0.8946,1.01585,0,6
20,0.81051,0.90195,0,5
20,0.74772,0.94895,0,6
20,0.05872,0.47476,1,2
20,0.08725,0.35086,1,1
21,0.41021,1.33954,1,6
21,0.10716,0.54985,2,3
21,0.21396,0.19888,2,6
21,0.10432,0.41121,2,2
21,0.23184,1.15701,2,6
21,0.09048,0.5088,0,6
21,0.12912,0.59163,0,3
21,0.12515,0.29806,0,1
21,0.31421,0.05685,0,6
21,0.08616,0.48147,1,2
21,0.54913,0.86901,1,6
21,0.17846,0.08568,1,0
21,0.08533,1.67468,1,6
21,0.15442,0.29851,1,1
21,0.1547,0.25953,0,6
21,0.145,0.30715,2,1
21,0.0789,0.65152,1,4
21,0.36175,1.29368,2,6
21,0.90547,0.917,2,5
22,0.12712,0.40878,2,2
22,0.18047,0.36159,2,1
22,0.20765,0.39375,0,2
22,0.07519,0.44205,2,6
22,0.07796,0.62888,1,4
22,0.12226,0.76385,1,6
22,0.12024,0.71256,0,4
22,0.2799,1.10491,2,6
22,0.10803,0.50405,0,2
22,0.14552,0.20186,1,6
22,0.14353,0.24777,1,6
22,0.11286,0.22223,0,0
22,0.12869,0.27675,0,6
22,0.13724,0.30409,1,1
22,0.88833,0.94233,2,5
22,0.12534,0.21462,1,0
22,0.16054,0.29075,1,1
22,0.16951,0.27548,1,6
22,0.16761,0.32058,1,1
22,0.1512,0.45365,1,2
22,0.22256,0.60356,0,3
22,0.25198,0.71121,0,4
22,0.05988,1.48346,1,6
22,0.91464,1.01616,1,6
22,0.91124,0.98433,1,5
22,0.22865,1.55455,0,6
23,0.07981,0.3842,1,1
23,0.06352,0.4702,1,2
23,0.26499,0.08217,1,6
23,0.10601,0.55216,1,3
23,0.19303,0.68449,0,4
23,0.40646,1.00609,1,6
23,0.24918,0.45954,1,2
23,0.2141,0.46536,1,2
23,0.28648,0.88296,2,6
23,0.09782,0.60501,1,3
23,0.1195,0.38846,2,1
23,0.361,1.02006,1,6
23,0.15723,0.50586,0,2
23,0.15517,0.50929,0,3
23,0.17066,0.49961,0,2
23,0.22196,0.56301,1,3
23,0.32526,0.48985,2,6
23,0.86213,0.9508,2,5
23,0.33384,0.49731,2,6
23,0.09147,0.43171,2,2
24,0.15451,0.28709,0,1
24,0.37181,1.05018,0,6
24,0.09054,0.44063,1,2
24,0.11352,0.32222,0,1
24,0.10518,0.57001,1,3
24,0.15142,0.62115,0,3
24,0.39022,1.12628,0,6
24,0.09673,0.5128,0,3
24,0.10342,0.50554,1,2
24,0.21315,0.12774,2,6
24,0.2144,0.18271,1,0
24,0.90211,1.01005,2,6
24,0.92486,0.88077,1,5
24,0.12175,0.52285,2,3
24,0.16309,0.56327,1,3
24,0.42327,1.14612,2,6
24,0.893,0.96873,2,5
24,0.38889,1.19808,2,6
24,0.16695,0.44408,2,2
24,0.4995,0.89772,0,6
24,0.23532,0.45025,0,2
24,0.09882,0.68182,0,4
24,0.17766,0.90712,1,6
24,0.25958,0.72448,1,4
24,0.36217,0.75769,0,6
24,0.82823,0.91505,2,5
25,0.15358,0.37233,1,1
25,0.14899,0.39596,2,2
25,0.03584,2.42489,2,6
25,0.11428,0.20195,0,0
25,0.49265,0.83776,0,6
25,0.04523,2.3167,1,6
25,0.38822,1.2503,2,6
25,0.10946,0.50938,0,3
25,0.11107,0.50921,0,6
25,0.11013,0.50505,1,2
25,0.01225,1.842,2,6
25,0.14433,0.12699,0,0
25,0.43457,1.12501,1,6
25,0.09975,0.5656,0,3
25,0.17186,0.74033,0,4
25,0.11761,0.5005,1,2
25,0.158,0.59833,0,3
25,0.19192,0.66821,1,4
25,0.87443,0.94374,2,5
25,0.14642,0.38581,1,1
25,0.10173,0.40985,2,2
26,0.18319,0.3595,2,1
26,0.28072,0.89502,1,6
26,0.13392,0.30157,0,1
26,0.14971,0.20336,1,0
26,0.25842,0.55027,0,3
26,0.1952,0.4095,2,2
26,0.26494,0.89931,2,6
26,0.14433,0.38718,0,1
26,0.14259,0.39764,1,2
26,0.1487,0.34034,1,1
26,0.1231,0.25903,0,6
26,0.12627,0.3614,0,1
26,0.11868,0.16535,1,0
26,0.16114,0.45918,2,2
26,0.16741,0.31672,0,1
26,0.57291,1.27268,2,6
26,0.20931,0.48778,1,2
26,0.22235,0.53676,1,3
26,0.3037,0.41538,2,6
26,0.24683,0.4845,0,2
26,0.14046,0.56416,0,3
26,0.12164,0.50651,0,2
26,0.12829,0.52241,1,3
26,0.26393,0.07852,2,6
26,0.29884,0.02153,2,6
26,0.29873,0.09532,0,0
26,0.34322,0.00638,0,6
26,0.35112,0.12978,0,0
26,0.34164,0.02301,1,6
26,0.42914,0.18594,0,0
26,0.22755,1.79016,2,6
26,0.24406,0.4479,0,2
26,0.24488,0.37157,0,1
26,0.23989,0.40787,0,2
26,0.24874,0.31139,0,1
26,0.29044,0.06608,2,6
26,0.32023,0.14849,0,0
26,0.03689,1.25046,1,6
26,0.15624,0.57073,1,3
26,0.15788,0.50765,0,2
26,0.20923,0.55876,2,3
26,0.09378,1.94966,1,6
26,0.23229,0.5471,2,3
26,0.23971,0.39285,0,2
26,0.24318,0.37155,0,1
26,0.12552,0.41269,2,2
26,0.07005,1.75389,0,6
26,0.15617,0.38448,0,1
26,0.17273,0.34307,1,1
26,0.85993,0.91238,2,5
26,0.07967,0.41473,2,2
27,0.10741,0.39699,0,2
27,0.24825,0.28902,1,1
27,0.10887,0.41136,2,2
27,0.21177,0.44221,2,6
27,0.11453,0.54012,1,3
27,0.10506,0.27601,0,6
27,0.11074,0.4365,2,2
27,0.1662,0.37779,1,1
27,0.12396,0.4232,1,2
27,0.06581,0.3661,1,1
27,0.15776,0.04543,2,6
27,0.14259,0.17745,0,0
27,0.25636,0.1937,2,0
27,0.20804,0.56488,2,3
27,0.11108,0.50385,0,2
27,0.11451,0.62523,0,4
27,0.13521,0.60383,2,3
27,0.1826,0.49808,2,2
27,0.16971,0.39061,0,1
27,0.134,0.39676,2,2
27,0.12909,0.39231,0,6
27,0.09442,0.41533,1,2
27,0.12019,0.39062,1,1
27,0.10075,0.4246,2,2
27,0.50267,1.05468,1,6
27,0.12918,0.49639,0,2
27,0.22857,0.0273,2,6
27,0.24188,0.14836,1,0
27,0.42242,1.24765,2,6
27,0.11725,0.56435,2,3
27,0.08486,0.63665,2,4
27,0.11393,0.20203,0,0
27,0.89863,0.95974,2,5
28,0.2827,1.52119,1,6
28,0.30375,0.3138,0,1
28,0.52761,1.45149,2,6
28,0.07486,0.37984,1,1
28,0.17291,0.36082,1,1
28,0.32271,0.92849,1,6
28,0.17622,0.59732,0,3
28,0.15442,1.91334,1,6
28,0.08229,0.63196,1,4
28,0.04014,1.80146,0,6
28,0.81762,0.88071,2,5
28,0.18596,0.52393,0,3
28,0.00847,0.75778,2,6
28,0.8647,0.90555,2,5
29,0.19034,0.27208,1,6
29,0.1706,0.31961,1,1
29,0.11195,0.42235,0,2
29,0.26217,0.17337,0,6
29,0.25355,0.28334,0,6
29,0.32246,0.3362,1,1
29,0.31354,0.0869,0,0
29,0.27147,0.28928,1,1
29,0.10927,0.35393,0,1
29,0.11618,0.04844,0,6
29,0.07819,0.6451,2,4
29,0.12274,0.30019,0,1
29,0.89199,0.92264,2,5
29,0.18641,0.69837,1,6
30,0.12434,0.47457,2,2
30,0.15887,0.46339,0,2
30,0.09044,0.5489,2,3
30,0.23677,0.05556,2,6
30,0.24685,0.07075,2,0
30,0.27875,0.25779,0,6
30,0.26638,0.31538,0,1
30,0.22454,0.21713,1,0
30,0.12765,0.4538,2,2
30,0.29076,0.05007,2,6
30,0.2146,0.46563,1,2
30,0.20168,0.49377,2,2
30,0.22996,0.57092,1,3
30,0.52944,1.29052,1,6
30,0.2226,0.48579,2,2
30,0.28961,0.06632,2,6
30,0.94005,0.948,2,5
31,0.15893,0.48132,1,2
31,0.15068,0.38326,0,1
31,0.15163,0.4021,2,2
31,0.18886,0.36026,0,1
31,0.00876,2.16423,2,6
31,0.11224,0.41722,2,2
31,0.08161,1.1881,0,6
31,0.09901,0.56857,0,3
31,0.1673,0.71809,0,4
31,0.36307,1.15002,1,6
31,0.25213,0.30332,0,1
31,0.19965,0.58171,0,3
31,0.10243,0.78969,0,6
31,0.12096,0.33985,2,1
31,0.8657,0.9769,1,5
31,0.86944,1.00583,0,6
31,0.85718,0.90275,2,5
32,0.09479,0.33737,2,1
32,0.33818,0.23316,2,0
32,0.3488,0.03816,1,6
32,0.16334,0.09692,1,0
32,0.07512,0.21302,0,6
32,0.0932,0.63742,1,4
32,0.34851,1.12364,2,6
32,0.16964,0.36094,1,1
32,0.28454,0.97615,0,6
32,0.28719,0.29241,0,1
32,0.37306,0.85867,1,6
32,0.06728,0.3805,0,1
32,0.13429,0.41369,2,2
32,0.39739,1.32492,2,6
32,0.34868,1.32743,2,6
32,0.35706,0.16324,1,0
32,0.1562,0.09998,1,6
32,0.32383,1.38206,0,6
32,0.9003,0.9411,2,5
32,0.37521,1.28042,0,6
32,0.31169,1.01614,1,6
32,0.33643,0.19996,2,0
32,0.89678,0.9461,1,5
32,0.07205,1.37859,1,6
32,0.86384,0.87226,2,5
33,0.11284,0.34965,2,1
33,0.09482,0.39456,0,2
33,0.11149,0.31383,2,1
33,0.11643,0.40543,1,2
33,0.17395,0.35241,0,1
33,0.1361,0.26865,0,6
33,0.14651,0.33869,1,1
33,0.20894,0.37179,1,1
33,0.14139,0.396,2,2
33,0.36041,1.05491,2,6
33,0.18145,0.38896,0,1
33,0.16849,0.44435,2,2
33,0.33017,0.21694,1,6
33,0.49123,0.49504,1,6
33,0.3374,0.13993,2,0
33,0.4291,1.75821,2,6
33,0.34857,0.30337,0,1
33,0.10937,0.59468,2,3
33,0.06607,0.64924,0,4
33,0.12217,0.82919,0,6
33,0.8698,0.9771,2,5
