Seq, fpogx, fpogy, fpogd, s
5,0.11029,0.39028,1,1
5,0.10364,0.44722,1,2
5,0.06462,0.55059,2,3
5,0.2123,0.6583,2,4
5,0.8755,0.82242,2,5
6,0.0758,0.24937,1,6
6,0.0383,0.18702,2,0
6,0.08242,0.07173,1,6
6,0.31269,0.16038,2,0
6,0.04002,0.38335,0,1
6,0.05237,0.39604,0,2
6,0.05484,0.37993,2,1
6,0.07252,0.3891,0,1
6,0.07844,0.41024,2,2
6,0.10328,0.52893,2,3
6,0.10283,0.50369,0,2
6,0.09542,0.55364,1,3
6,0.07687,0.69479,2,4
6,0.88606,0.81381,2,5
7,0.13014,0.05276,1,6
7,0.1416,0.21629,2,0
7,0.12002,0.27632,0,6
7,0.08538,0.39709,1,2
7,0.09901,0.38897,1,1
7,0.10043,0.39455,0,2
7,0.09845,0.37728,1,1
7,0.16025,0.19923,2,0
7,0.06785,0.40007,0,2
7,0.07209,0.37498,2,1
7,0.07229,0.50562,2,2
7,0.10236,0.53263,2,3
7,0.0811,0.62681,2,4
7,0.0774,0.62418,2,3
7,0.07617,0.62513,1,4
7,0.07777,0.62436,1,3
7,0.08862,0.62,2,3
7,0.08696,0.70346,2,4
7,0.8746,0.78912,1,6
7,0.89455,0.81262,1,5
7,0.09533,0.23067,1,0
8,0.10313,0.24616,2,6
8,0.20077,0.23268,2,0
8,0.07805,0.47008,2,2
8,0.07221,0.52476,2,3
8,0.05807,0.5972,2,3
8,0.07029,0.70206,2,4
8,0.90417,0.79377,1,6
8,0.86647,0.81766,2,5
8,0.7999,0.76645,0,6
9,0.08543,0.11299,1,0
9,0.12482,0.04527,2,6
9,0.09982,0.24692,0,6
9,0.09234,0.24053,2,0
9,0.12078,0.25758,2,6
9,0.03333,0.09943,2,0
9,0.01438,0.12293,0,6
9,0.0693,0.42709,2,2
9,0.03516,0.51186,2,3
9,0.0385,0.50729,1,2
9,0.06704,0.62331,2,3
9,0.07167,0.63501,2,4
9,0.05679,0.51258,1,3
9,0.05375,0.50887,0,6
9,0.05257,0.50723,1,2
9,0.08283,0.51128,2,3
9,0.10823,0.50171,0,2
9,0.12688,0.51767,2,3
9,0.89058,0.83018,2,5
10,0.11038,0.25017,0,6
10,0.0497,0.18902,1,0
10,0.13315,0.06267,1,6
10,0.08589,0.24408,2,0
10,0.1218,0.25107,0,6
10,0.20082,0.22536,1,0
10,0.16514,0.26922,0,6
10,0.06229,0.38628,1,1
10,0.06172,0.39372,0,2
10,0.05757,0.38885,1,1
10,0.05916,0.39872,2,2
10,0.10683,0.52028,2,3
10,0.10142,0.50529,2,2
10,0.09219,0.52331,2,3
10,0.0778,0.43159,1,2
10,0.12895,0.38355,2,1
10,0.11662,0.44666,0,2
10,0.07314,0.63001,2,4
10,0.07825,0.62684,0,4
10,0.08388,0.62117,1,3
10,0.11347,0.68124,2,4
10,0.89355,0.8282,2,5
11,0.08043,0.22497,1,0
11,0.06999,0.26534,1,6
11,0.04016,0.23228,0,0
11,0.04834,0.23609,0,0
11,0.0747,0.24777,0,6
11,0.27486,0.16212,2,0
11,0.06228,0.39416,2,2
11,0.07266,0.3864,1,1
11,0.09746,0.39877,1,2
11,0.12138,0.3886,2,1
11,0.12478,0.3919,1,6
11,0.12637,0.38031,1,1
11,0.13936,0.23386,1,0
11,0.06499,0.50043,0,2
11,0.06012,0.51958,2,3
11,0.04872,0.49683,0,2
11,0.05836,0.55787,1,3
11,0.0573,0.62606,0,4
11,0.05605,0.6223,0,3
11,0.05981,0.6259,0,4
11,0.09484,0.60865,2,3
11,0.08528,0.65307,2,4
11,0.06195,0.51152,1,3
11,0.05845,0.50293,1,2
11,0.08833,0.03041,1,6
11,0.21647,0.16964,2,0
11,0.06171,0.50848,0,6
11,0.06309,0.50358,1,2
11,0.06267,0.51169,1,3
11,0.06215,0.50718,0,2
11,0.06569,0.51422,2,3
11,0.09865,0.24288,2,0
11,0.11943,0.2499,1,6
11,0.23754,0.19874,1,0
11,0.18763,0.28353,0,6
11,0.16369,0.33147,0,1
11,0.14067,0.49612,0,2
11,0.87448,0.80278,1,5
12,0.17069,0.24906,1,6
12,0.10447,0.24245,0,0
12,0.09678,0.24689,0,6
12,0.04649,0.19872,0,0
12,0.03102,0.12679,1,6
12,0.04424,0.24035,0,0
12,0.09216,0.25718,2,6
12,0.24479,0.19354,2,0
12,0.05614,0.51008,0,3
12,0.05869,0.41643,2,2
12,0.09495,0.2345,2,0
12,0.1022,0.25021,0,6
12,0.07902,0.21536,1,0
12,0.01041,0.1352,1,6
12,0.09491,0.24021,0,0
12,0.10346,0.24836,0,6
12,0.09269,0.24242,2,0
12,0.0984,0.27482,1,6
12,0.10341,0.28993,1,1
12,0.10692,0.27523,1,6
12,0.13356,0.20015,1,0
12,0.09283,0.2816,1,6
12,0.08905,0.29698,0,1
12,0.05199,0.39469,2,2
12,0.06123,0.38865,1,1
12,0.05955,0.39884,0,2
12,0.04965,0.39176,0,6
12,0.04716,0.3923,0,6
12,0.05239,0.41456,1,2
12,0.03928,0.39129,0,1
12,0.05032,0.40983,2,2
12,0.07412,0.26731,1,6
12,0.19876,0.20589,2,0
12,0.16988,0.27724,0,6
12,0.1586,0.31875,0,1
12,0.06807,0.53686,2,3
12,0.06723,0.50526,0,2
12,0.06612,0.61517,1,3
12,0.09656,0.63423,2,4
12,0.86626,0.84172,2,5
13,0.11455,0.24399,0,0
13,0.11524,0.25026,0,6
13,0.04275,0.17713,0,0
13,0.06085,0.08403,1,6
13,0.21141,0.15596,2,0
13,0.06499,0.42672,2,2
13,0.10102,0.27397,0,6
13,0.11014,0.29389,2,1
13,0.12942,0.24691,1,6
13,0.12461,0.22913,1,0
13,0.05759,0.38333,1,1
13,0.07292,0.31133,1,1
13,0.20733,0.20736,1,0
13,0.1666,0.27535,0,6
13,0.1247,0.32959,0,1
13,0.07838,0.47224,1,2
13,0.056,0.53365,1,3
13,0.05119,0.50475,0,2
13,0.07018,0.61613,1,3
13,0.07736,0.71425,2,4
13,0.85095,0.79478,1,6
13,0.90511,0.82433,2,5
14,0.1098,0.24053,1,0
14,0.07076,0.20593,0,0
14,0.07375,0.07616,1,6
14,0.09328,0.2448,2,0
14,0.08594,0.25057,2,6
14,0.11509,0.22019,0,0
14,0.10661,0.26583,0,6
14,0.06423,0.37595,0,1
14,0.07314,0.42696,2,2
14,0.08495,0.37352,2,1
14,0.09993,0.3988,0,2
14,0.08752,0.31091,1,1
14,0.08546,0.25057,0,6
14,0.08024,0.24423,1,0
14,0.07618,0.25428,2,6
14,0.08222,0.28878,1,1
14,0.11503,0.25033,0,6
14,0.11413,0.23841,2,0
14,0.10456,0.25888,0,6
14,0.04598,0.39087,1,1
14,0.04989,0.39323,1,2
14,0.0578,0.39049,1,1
14,0.06896,0.44562,2,2
14,0.03801,0.3852,2,1
14,0.05872,0.50124,2,2
14,0.06629,0.51048,0,3
14,0.06259,0.49166,2,2
14,0.0727,0.38446,0,1
14,0.07561,0.3947,0,2
14,0.07561,0.38927,0,1
14,0.07908,0.40663,2,2
14,0.0639,0.37901,0,1
14,0.07779,0.46292,2,2
14,0.07633,0.51486,0,3
14,0.09408,0.43627,2,2
14,0.10227,0.37516,1,1
14,0.11228,0.39621,2,2
14,0.1145,0.39342,0,2
14,0.111,0.38206,2,1
14,0.10206,0.45665,2,2
14,0.082,0.51615,2,3
14,0.09759,0.50572,1,2
14,0.10398,0.51039,1,3
14,0.10471,0.50908,0,6
14,0.10457,0.51174,1,3
14,0.05121,0.40214,1,2
14,0.04792,0.38894,0,1
14,0.06203,0.39365,2,2
14,0.06228,0.39154,0,1
14,0.06424,0.39236,1,6
14,0.06652,0.38902,0,1
14,0.10119,0.24246,1,0
14,0.10639,0.24641,0,6
14,0.10792,0.24243,0,0
14,0.07823,0.52406,2,3
14,0.09241,0.48972,0,2
14,0.07914,0.55727,0,3
14,0.0903,0.63586,2,4
14,0.10799,0.61346,0,3
14,0.15624,0.66123,2,4
14,0.87773,0.79099,0,6
14,0.87774,0.79924,0,5
14,0.8834,0.81479,2,5
14,0.74974,0.71342,0,6
14,0.10121,0.24279,0,0
14,0.09923,0.2514,1,6
15,0.07709,0.22485,0,0
15,0.07185,0.24657,1,6
15,0.09837,0.24167,0,0
15,0.10643,0.24688,0,6
15,0.14035,0.23434,2,0
15,0.09058,0.26797,0,6
15,0.04924,0.14322,0,0
15,0.08358,0.51857,0,3
15,0.06631,0.41796,2,2
15,0.05939,0.37894,1,1
15,0.08624,0.70892,2,4
15,0.89866,0.82586,2,5
16,0.10184,0.27514,0,6
16,0.03312,0.19927,0,0
16,0.08575,0.30169,2,1
16,0.17816,0.22027,2,0
16,0.13551,0.27106,0,6
16,0.07536,0.39094,2,1
16,0.09,0.39841,0,2
16,0.10029,0.38834,1,1
16,0.11476,0.39432,0,2
16,0.13518,0.39045,1,1
16,0.13749,0.39331,0,2
16,0.13964,0.39101,0,1
16,0.06166,0.50267,1,2
16,0.05627,0.51025,1,3
16,0.05599,0.5082,0,2
16,0.05575,0.5093,0,3
16,0.05493,0.50514,2,2
16,0.05674,0.51468,0,3
16,0.11516,0.63479,1,4
16,0.12553,0.62096,2,3
16,0.07323,0.73915,1,4
16,0.07112,0.74196,1,6
16,0.07437,0.73761,1,4
16,0.8485,0.74333,1,6
16,0.87921,0.79334,0,6
16,0.87926,0.80056,0,5
16,0.05111,0.03768,1,6
17,0.07556,0.29417,2,1
17,0.06316,0.23914,1,0
17,0.06515,0.24752,1,6
17,0.06681,0.24374,2,0
17,0.08749,0.2772,2,6
17,0.07797,0.29769,0,1
17,0.03972,0.27448,0,6
17,0.10003,0.38339,2,1
17,0.10343,0.54079,2,3
17,0.07297,0.41591,2,2
17,0.09189,0.38661,0,1
17,0.09602,0.39221,0,6
17,0.09334,0.38747,1,1
17,0.09587,0.4557,0,2
17,0.09203,0.50646,1,2
17,0.09015,0.51188,2,3
17,0.09338,0.50575,1,2
17,0.09442,0.51091,2,3
17,0.09493,0.51022,2,3
17,0.09344,0.50873,1,6
17,0.07237,0.4184,2,2
17,0.05369,0.38393,0,1
17,0.08949,0.50422,1,2
17,0.08799,0.50869,0,6
17,0.08727,0.51073,2,3
17,0.06076,0.2968,0,1
17,0.06344,0.27218,0,6
17,0.04539,0.18744,0,0
17,0.00121,0.34238,1,6
17,0.08138,0.64021,2,4
17,0.08374,0.6226,1,3
17,0.0966,0.71447,2,4
17,0.92101,0.8488,2,5
17,0.03753,0.13887,0,0
18,0.00591,0.1047,0,6
18,0.05873,0.24131,0,0
18,0.06088,0.24688,0,6
18,0.05101,0.1601,2,0
18,0.10704,0.249,1,6
18,0.08246,0.21963,1,0
18,0.04869,0.27376,0,6
18,0.0506,0.30524,1,1
18,0.02356,0.24953,0,6
18,0.0424,0.35249,1,1
18,0.05212,0.40763,1,2
18,0.0385,0.08758,1,6
18,0.0389,0.21244,0,0
18,0.02992,0.25389,0,6
18,0.04453,0.32459,0,1
18,0.11857,0.51086,2,3
18,0.08737,0.50585,2,2
18,0.08339,0.53138,1,3
18,0.09015,0.63483,2,4
18,0.10098,0.61915,1,3
18,0.07945,0.71078,2,4
18,0.05573,0.50473,1,2
18,0.0618,0.51534,2,3
18,0.88406,0.7744,2,6
18,0.87186,0.8198,2,5
18,0.10839,0.21898,1,0
18,0.08165,0.28304,0,6
18,0.09217,0.29336,2,1
19,0.18151,0.19355,2,0
19,0.10327,0.25314,0,6
19,0.09256,0.22168,2,0
19,0.0851,0.28289,0,6
19,0.0845,0.29173,0,1
19,0.09637,0.25943,1,6
19,0.0854,0.23912,1,0
19,0.0776,0.26433,1,6
19,0.11589,0.39575,2,2
19,0.12586,0.39023,2,1
19,0.15073,0.39569,0,2
19,0.19154,0.36039,2,1
19,0.08685,0.49066,2,2
19,0.1263,0.51141,0,3
19,0.20467,0.46885,2,2
19,0.10221,0.70571,2,4
19,0.07762,0.49273,1,2
19,0.85779,0.83448,2,5
19,0.07847,0.51846,1,3
20,0.06567,0.47869,0,2
20,0.01025,0.07263,2,6
20,0.22426,0.18036,2,0
20,0.04337,0.39156,0,1
20,0.03894,0.40258,2,2
20,0.05538,0.38537,1,1
20,0.06137,0.40371,2,2
20,0.07773,0.54108,1,3
20,0.08743,0.71929,2,4
20,0.86118,0.82859,2,5
20,0.15033,0.23818,0,0
20,0.14094,0.25621,1,6
21,0.01345,0.15205,0,6
21,0.03308,0.19901,0,0
21,0.04384,0.01881,2,6
21,0.11281,0.20361,2,0
21,0.06595,0.39621,1,2
21,0.06179,0.39031,1,1
21,0.05994,0.39341,2,2
21,0.06122,0.39218,0,6
21,0.06895,0.39903,2,2
21,0.09924,0.37068,1,1
21,0.28575,0.42387,2,2
21,0.172,0.29341,2,1
21,0.84276,0.79268,2,6
21,0.83468,0.82233,0,5
21,0.70059,0.77753,0,6
21,0.10187,0.30111,0,1
22,0.09469,0.28119,1,6
22,0.0909,0.29929,0,1
22,0.07033,0.25692,0,6
22,0.19067,0.22176,2,0
22,0.0551,0.39422,2,2
22,0.10405,0.38868,1,1
22,0.10409,0.39556,0,2
22,0.09804,0.39061,2,1
22,0.05575,0.49445,0,2
22,0.05604,0.51001,0,3
22,0.24116,0.49172,2,2
22,0.37686,0.52878,0,3
22,0.89489,0.81703,1,5
22,0.11063,0.20598,1,0
23,0.08285,0.28209,0,6
23,0.00271,0.08002,1,6
23,0.06531,0.24797,0,6
23,0.05001,0.23224,0,0
23,0.04819,0.27305,0,6
23,0.06241,0.39522,0,2
23,0.05629,0.38872,0,1
23,0.06826,0.49045,2,2
23,0.09049,0.62333,1,3
23,0.07957,0.6918,2,4
23,0.09869,0.25771,0,6
23,0.08008,0.20774,1,0
23,0.01442,0.05227,0,6
23,0.04376,0.09477,0,0
23,0.06409,0.20076,0,0
23,0.90104,0.77253,2,6
23,0.16312,0.1913,1,0
24,0.08575,0.2637,1,6
24,0.07252,0.22263,0,0
24,0.13086,0.2461,0,6
24,0.12535,0.24424,0,0
24,0.127,0.24992,1,6
24,0.11908,0.2434,1,0
24,0.11504,0.24972,0,6
24,0.10512,0.26091,1,6
24,0.13351,0.22229,0,0
24,0.12303,0.30852,0,1
24,0.09649,0.50495,2,2
24,0.08938,0.62244,2,3
24,0.09186,0.69357,1,4
24,0.07717,0.51252,1,3
24,0.07182,0.5071,2,2
24,0.28575,0.5808,1,3
24,0.85706,0.79324,0,6
24,0.8566,0.79712,0,5
24,0.85775,0.7928,1,6
24,0.87193,0.79888,1,5
24,0.94093,0.81947,2,5
25,0.08355,0.21178,2,0
25,0.06654,0.06632,1,6
25,0.06229,0.21415,1,0
25,0.02708,0.02048,1,6
25,0.26819,0.21424,2,0
25,0.07095,0.3978,0,2
25,0.06934,0.37479,2,1
25,0.05134,0.49796,1,2
25,0.0667,0.56509,1,3
25,0.07894,0.70689,2,4
25,0.04781,0.50653,1,2
25,0.082,0.52438,0,3
25,0.92874,0.79358,1,6
25,0.92372,0.81568,2,5
26,0.09668,0.28112,1,6
26,0.09481,0.28612,1,1
26,0.09293,0.2768,1,6
26,0.21224,0.18499,2,0
26,0.07273,0.51036,1,3
26,0.07209,0.50853,1,6
26,0.09506,0.41318,2,2
26,0.19278,0.30534,1,1
26,0.1919,0.27459,0,6
26,0.20877,0.32233,1,1
26,0.27188,0.40216,0,2
26,0.27652,0.36508,1,1
26,0.25308,0.2764,0,6
26,0.2564,0.30466,0,1
26,0.05765,0.50716,2,2
26,0.05896,0.51233,1,3
26,0.08097,0.65717,2,4
26,0.15632,0.60252,2,3
26,0.10162,0.74632,0,6
26,0.1007,0.70978,2,4
26,0.15941,0.74748,1,6
26,0.09133,0.65444,1,4
26,0.9358,0.81695,2,5
26,0.68354,0.50755,1,6
27,0.09521,0.13676,2,0
27,0.09026,0.28619,0,1
27,0.08083,0.25133,1,6
27,0.05678,0.14127,2,0
27,0.14282,0.13724,1,6
27,0.05527,0.37421,1,1
27,0.0598,0.39631,0,2
27,0.04657,0.32516,1,1
27,0.03376,0.2497,0,6
27,0.03524,0.24601,0,6
27,0.03072,0.24495,0,0
27,0.03224,0.24613,0,6
27,0.03385,0.24483,0,0
27,0.046,0.24921,1,6
27,0.14386,0.33554,2,1
27,0.19295,0.44503,1,2
27,0.08974,0.32738,1,1
27,0.08885,0.54508,2,3
27,0.20124,0.50307,2,2
27,0.10137,0.72066,2,4
27,0.25456,0.77835,1,6
27,0.92542,0.84445,2,5
27,0.21035,0.29141,0,1
27,0.20433,0.28192,1,6
27,0.15138,0.3771,1,1
27,0.07643,0.31418,1,1
28,0.05634,0.22779,1,0
28,0.13931,0.35158,1,1
28,0.20666,0.30888,1,1
28,0.22319,0.29485,0,1
28,0.24671,0.28336,1,6
28,0.30575,0.29224,1,1
28,0.07364,0.57625,1,3
28,0.05363,0.44573,1,2
28,0.22509,0.29861,2,1
28,0.29116,0.24081,0,0
28,0.29563,0.2481,0,6
28,0.3002,0.24633,0,6
28,0.30179,0.24462,0,0
28,0.07739,0.57035,1,3
28,0.09201,0.70228,2,4
28,0.87642,0.76689,2,6
28,0.18436,0.23275,1,0
28,0.17381,0.25225,0,6
29,0.10762,0.32198,1,1
29,0.13139,0.12277,1,0
29,0.27584,0.28884,1,1
29,0.3029,0.27626,2,6
29,0.31467,0.28881,1,1
29,0.3202,0.27372,1,6
29,0.32631,0.23124,1,0
29,0.11031,0.45543,2,2
29,0.09596,0.56349,1,3
29,0.15386,0.64423,2,4
29,0.10109,0.55199,0,3
29,0.04281,0.42851,0,2
29,0.00622,0.36061,0,6
29,0.10104,0.51385,0,3
29,0.16755,0.74112,0,6
29,0.14991,0.73994,2,4
29,0.14807,0.74228,2,6
29,0.12595,0.73857,1,4
29,0.12701,0.77968,2,6
29,0.93415,0.82441,2,5
30,0.10373,0.24038,0,0
30,0.08296,0.02716,1,6
30,0.08959,0.07048,0,0
30,0.15315,0.60492,0,3
30,0.15472,0.63296,0,4
30,0.15015,0.60923,0,3
30,0.14389,0.64324,0,4
30,0.14175,0.64099,0,4
30,0.2016,0.54889,2,3
30,0.23311,0.59707,0,3
30,0.2275,0.71787,0,4
30,0.22325,0.79734,0,6
30,0.25375,0.47661,2,2
30,0.14453,0.5972,1,3
30,0.16606,0.69856,1,4
30,0.13027,0.73691,1,4
30,0.13309,0.74184,1,6
30,0.13038,0.74053,0,4
30,0.61869,0.7244,2,6
30,0.91461,0.80771,1,5
30,0.08957,0.25121,0,6
30,0.02859,0.095,0,0
30,0.12492,0.17382,0,0
31,0.02638,0.10077,1,6
31,0.19007,0.3981,2,2
31,0.20694,0.36993,0,1
31,0.23612,0.25647,1,6
31,0.04322,0.39861,0,2
31,0.05276,0.38897,0,1
31,0.1387,0.50065,2,2
31,0.14011,0.51624,0,3
31,0.17422,0.66036,1,4
31,0.91197,0.80385,2,5
32,0.08185,0.11952,1,6
32,0.27675,0.29857,1,1
32,0.25809,0.19345,2,0
32,0.34218,0.29653,1,1
32,0.3471,0.27655,0,6
32,0.40287,0.19807,2,0
32,0.10181,0.24712,1,6
32,0.17067,0.50631,2,2
32,0.17496,0.51501,2,3
32,0.92443,0.8194,2,5
32,0.18807,0.32827,1,1
33,0.2056,0.50868,0,6
33,0.20009,0.51404,0,3
33,0.19367,0.50693,1,2
33,0.19169,0.51147,1,3
33,0.18156,0.44329,1,2
33,0.15807,0.32381,1,1
33,0.13906,0.28129,0,6
33,0.15549,0.32805,1,1
33,0.21592,0.40067,0,2
33,0.21972,0.29566,1,1
33,0.23144,0.18427,1,0
33,0.39188,0.29392,1,1
33,0.43021,0.13003,1,0
33,0.17886,0.47842,2,2
33,0.3461,0.58757,0,3
33,0.46938,0.61633,0,6
33,0.91231,0.83444,2,5
33,0.0904,0.24124,0,0
