Seq, fpogx, fpogy, fpogd, s
6,0.90329,0.8403,2,5
6,0.86997,0.76742,0,6
6,0.02049,0.40114,0,2
6,0.0108,0.38573,0,1
6,0.00428,0.38312,0,6
6,0.02004,0.40043,0,2
6,0.02492,0.30412,1,1
6,0.03488,0.14006,1,0
7,0.02933,0.13271,2,0
7,0.01456,0.27064,1,6
7,0.03029,0.37706,1,1
7,0.02218,0.39898,1,2
7,0.01912,0.38858,1,1
7,0.03597,0.4779,2,2
7,0.02051,0.51147,1,6
7,0.03954,0.63222,1,4
7,0.04306,0.57395,2,3
7,0.0323,0.64437,2,4
7,0.03503,0.61695,0,3
7,0.03875,0.62654,0,4
7,0.03132,0.62342,0,3
7,0.02999,0.63142,0,4
7,0.02987,0.60292,1,3
7,0.02634,0.40914,2,2
7,0.92546,0.84795,2,5
7,0.00805,0.28873,2,6
7,0.01392,0.32332,0,1
7,0.00352,0.278,1,6
8,0.0527,0.08253,2,0
8,0.18687,0.01531,2,6
8,0.01754,0.10209,0,6
8,0.10478,0.07823,2,0
8,0.12197,0.05914,0,6
8,0.12158,0.07077,0,0
8,0.12963,0.06699,0,6
8,0.1461,0.07057,1,0
8,0.2184,0.05385,0,6
8,0.10789,0.21139,1,0
8,0.00472,0.57827,2,6
8,0.13322,0.094,1,0
8,0.20923,0.06506,1,6
8,0.93233,0.84876,1,5
8,0.01496,0.07771,0,6
8,0.02523,0.08557,1,0
8,0.01916,0.08036,0,6
8,0.12014,0.07348,2,0
9,0.26523,0.00585,1,6
9,0.0504,0.03956,0,6
9,0.03527,0.07551,0,0
9,0.02973,0.0676,0,6
9,0.04756,0.19209,1,0
9,0.08134,0.0564,0,6
9,0.10275,0.07447,2,0
9,0.10472,0.06845,0,6
9,0.02655,0.13565,2,0
9,0.01085,0.11766,0,6
9,0.23558,0.07663,2,0
9,0.19792,0.0835,1,0
9,0.21947,0.02504,2,6
9,0.19924,0.11345,0,0
9,0.0027,0.38001,1,6
9,0.01738,0.46199,1,2
9,0.00515,0.63153,2,6
9,0.01285,0.66511,1,4
9,0.00592,0.35135,2,6
9,0.01302,0.35312,2,1
9,0.00566,0.65957,2,6
9,0.91646,0.84475,1,5
9,0.02219,0.20428,0,0
9,0.0278,0.13082,1,0
10,0.01981,0.11156,1,6
10,0.14139,0.07788,2,0
10,0.02765,0.27301,2,6
10,0.02758,0.38669,1,1
10,0.03538,0.46451,2,2
10,0.02688,0.59702,2,3
10,0.03797,0.67105,2,4
10,0.04094,0.30105,2,1
10,0.91972,0.8291,2,5
10,0.01807,0.08853,0,6
10,0.02476,0.15614,2,0
10,0.15983,0.0924,2,0
11,0.1014,0.04791,1,6
11,0.20133,0.0794,2,0
11,0.06657,0.04229,1,6
11,0.04693,0.116,1,0
11,0.01199,0.36217,0,1
11,0.01043,0.33649,0,1
11,0.01271,0.23905,1,6
11,0.05363,0.2826,1,6
11,0.18136,0.02251,2,6
11,0.03774,0.65879,2,4
11,0.02975,0.34033,1,1
11,0.06155,0.25292,0,6
11,0.05659,0.24073,2,0
11,0.00668,0.25707,1,6
12,0.07134,0.12176,1,0
12,0.1289,0.05999,0,6
12,0.00839,0.09759,2,6
12,0.04097,0.09864,1,0
12,0.10788,0.01135,1,6
12,0.1567,0.09278,2,0
12,0.01066,0.28899,2,6
12,0.92934,0.81128,1,5
12,0.02618,0.14486,2,0
13,0.07044,0.05441,1,6
13,0.07313,0.1064,1,0
13,0.01677,0.30098,1,6
13,0.90952,0.82581,2,5
13,0.04672,0.22991,2,0
13,0.0163,0.25984,2,6
13,0.03084,0.11798,2,0
14,0.93276,0.80849,1,5
14,0.01863,0.11775,2,6
14,0.02193,0.1171,1,0
14,0.0203,0.11609,2,6
14,0.0257,0.11938,2,0
14,0.0077,0.31596,1,6
14,0.01692,0.31177,2,1
14,0.00434,0.44558,2,6
14,0.0185,0.51948,0,3
14,0.00301,0.51707,2,6
14,0.0184,0.65546,2,4
14,0.00344,0.61452,0,6
14,0.03588,0.64034,1,4
14,0.0302,0.59033,0,3
14,0.01412,0.30224,1,1
14,0.00346,0.27665,1,6
14,0.02752,0.29153,0,1
14,0.04185,0.30751,1,1
14,0.01577,0.13446,2,6
15,0.0436,0.09488,1,0
15,0.06302,0.06523,0,6
15,0.13593,0.10776,1,0
15,0.17891,0.06419,1,6
15,0.17173,0.08943,0,0
15,0.00692,0.39823,2,6
15,0.01273,0.57035,1,3
15,0.00816,0.55583,0,6
15,0.00678,0.62777,0,6
15,0.02015,0.67716,2,4
15,0.91416,0.78431,0,6
15,0.90043,0.80754,1,5
15,0.00042,0.26621,0,6
15,0.01636,0.29583,2,1
15,0.0194,0.08481,1,6
16,0.10567,0.08027,2,0
16,0.1141,0.04494,1,6
16,0.09869,0.09508,0,0
16,0.03352,0.28751,1,1
16,0.05368,0.23004,0,0
16,0.01254,0.45295,2,6
16,0.0266,0.51482,1,3
16,0.03983,0.50591,1,2
16,0.0413,0.50675,1,2
16,0.04244,0.51384,0,3
16,0.05935,0.50187,1,2
16,0.04308,0.5332,0,3
16,0.01614,0.67714,1,4
17,0.00381,0.31367,2,6
17,0.02181,0.34101,2,1
17,0.01476,0.41682,0,2
17,0.009,0.42146,2,6
17,0.01672,0.42904,2,2
17,0.01723,0.51844,1,3
17,0.00715,0.50393,0,6
17,0.00842,0.50167,0,6
17,0.02568,0.6222,2,3
17,0.01896,0.6267,1,4
17,0.01231,0.62413,1,3
17,0.00905,0.63414,2,6
17,0.01296,0.63626,1,4
17,0.0186,0.62288,0,3
17,0.01881,0.62837,1,4
17,0.01299,0.62418,0,3
17,0.00813,0.06833,2,6
18,0.03268,0.21652,0,0
18,0.00151,0.36988,2,6
18,0.04109,0.38815,0,1
18,0.0358,0.40268,2,2
18,0.02829,0.1246,1,0
18,0.00336,0.17957,2,6
18,0.01419,0.64071,2,4
18,0.00466,0.55672,0,6
18,0.00809,0.32158,2,6
18,0.01481,0.29824,1,1
18,0.02159,0.12994,1,0
18,0.00172,0.20818,1,6
18,0.01196,0.45409,1,2
18,0.0102,0.43949,0,6
18,0.03776,0.47025,1,2
18,0.01328,0.5318,1,3
18,0.00841,0.54792,2,6
18,0.11532,0.60502,0,3
18,0.01975,0.073,2,6
19,0.03204,0.07074,0,0
19,0.13148,0.06479,1,6
19,0.13333,0.07005,0,0
19,0.19809,0.05738,2,6
19,0.11396,0.0898,1,0
19,0.01729,0.27343,2,6
19,0.01831,0.23084,1,6
19,0.02167,0.2261,0,0
19,0.01973,0.2159,1,6
19,0.05235,0.23026,2,0
19,0.10009,0.25087,1,6
19,0.10472,0.2273,0,0
19,0.01635,0.07318,2,6
19,0.0313,0.07699,0,0
19,0.17945,0.06001,1,6
19,0.00633,0.50006,0,6
19,0.0429,0.39385,2,2
19,0.11694,0.09992,1,0
19,0.20096,0.0513,0,6
19,0.13141,0.1562,1,0
19,0.00409,0.31358,1,6
19,0.07976,0.28997,2,1
19,0.08036,0.28434,1,6
19,0.08827,0.28341,0,6
19,0.11994,0.23049,0,0
19,0.12433,0.24487,0,0
19,0.07786,0.25333,1,6
19,0.06527,0.20179,1,0
19,0.0004,0.38777,2,6
19,0.04377,0.39604,0,2
19,0.06313,0.38048,1,1
19,0.12655,0.41281,1,2
19,0.06886,0.08812,0,0
19,0.05352,0.0646,0,6
19,0.06798,0.07139,0,0
19,0.08111,0.06402,1,6
19,0.01715,0.57294,0,3
19,0.00885,0.52541,1,6
19,0.03729,0.49873,0,2
19,0.12634,0.55005,2,3
19,0.09817,0.48145,0,2
19,0.06671,0.56007,0,3
19,0.016,0.65486,0,4
19,0.00241,0.61579,1,6
19,0.13485,0.39409,2,2
19,0.13214,0.38947,1,1
19,0.09326,0.34132,2,1
19,0.13031,0.27942,0,6
19,0.7203,0.6658,1,6
19,0.06048,0.10642,1,0
20,0.01685,0.10605,1,6
20,0.07648,0.08838,1,0
20,0.10311,0.0564,1,6
20,0.17721,0.12774,2,0
20,0.0091,0.70061,2,6
20,0.01112,0.70266,1,4
20,0.00659,0.69231,0,6
20,0.94985,0.81363,2,5
20,0.00273,0.38228,2,6
21,0.02271,0.4086,1,2
21,0.00892,0.54062,2,6
21,0.12437,0.52435,2,3
21,0.05811,0.40722,1,2
21,0.01361,0.32966,0,1
21,0.0734,0.26596,2,6
21,0.1105,0.30475,0,1
21,0.00955,0.41439,2,6
21,0.02601,0.39834,2,2
21,0.00019,0.6406,2,6
21,0.01777,0.55797,1,3
21,0.007,0.53051,0,6
21,0.01745,0.472,0,2
21,0.02307,0.27974,2,6
21,0.06082,0.30263,0,1
21,0.12013,0.28139,1,6
21,0.11922,0.28835,1,1
21,0.10947,0.28297,1,6
21,0.01579,0.28996,0,1
21,0.00867,0.26704,2,6
21,0.04617,0.27819,0,6
21,0.04054,0.28652,0,1
21,0.0361,0.27904,1,6
21,0.04519,0.28812,1,1
21,0.05049,0.27363,1,6
21,0.0784,0.24132,0,0
21,0.18105,0.27306,2,6
21,0.19841,0.18621,2,0
21,0.19765,0.29324,1,1
21,0.0114,0.24118,2,6
21,0.04409,0.23727,2,0
21,0.03311,0.29153,0,1
21,0.0254,0.37631,1,1
21,0.01322,0.40137,0,2
21,0.00805,0.40211,1,6
21,0.09396,0.42569,2,2
21,0.14733,0.36934,1,1
21,0.1942,0.413,0,2
21,0.18234,0.32247,2,1
21,0.13722,0.25733,1,6
21,0.12317,0.29655,1,1
21,0.13787,0.26292,1,6
21,0.18849,0.23714,0,0
21,0.20253,0.27114,1,6
21,0.02377,0.5353,2,3
21,0.08162,0.51448,0,3
21,0.11369,0.50606,1,2
21,0.12872,0.51365,0,3
21,0.10086,0.49464,1,2
21,0.07544,0.51846,0,3
21,0.89448,0.84575,1,5
21,0.02545,0.18654,0,0
21,0.02904,0.05958,1,6
22,0.04154,0.07114,0,0
22,0.04321,0.07045,0,0
22,0.05813,0.06652,1,6
22,0.06712,0.07547,0,0
22,0.10536,0.04838,2,6
22,0.14298,0.07267,0,0
22,0.14383,0.04478,0,6
22,0.08152,0.1734,1,0
22,0.00717,0.28185,0,6
22,0.01085,0.29639,0,1
22,0.011,0.30358,0,1
22,0.00805,0.44121,2,6
22,0.01932,0.4484,2,2
22,0.0346,0.4793,2,6
22,0.02507,0.50342,0,2
22,0.01527,0.55316,0,3
22,0.00793,0.62695,1,6
22,0.01581,0.63124,0,4
22,0.03111,0.28424,2,6
22,0.0314,0.3208,2,1
22,0.03356,0.44241,2,2
22,0.04373,0.58064,2,3
22,0.03578,0.64439,2,4
22,0.89733,0.81892,1,5
22,0.06232,0.11823,2,0
22,0.07348,0.27493,0,6
22,0.0651,0.37117,1,1
22,0.03429,0.43045,2,2
22,0.01559,0.51855,1,3
22,0.01087,0.6418,2,4
22,0.00694,0.66458,1,6
22,0.06044,0.66634,2,4
22,0.02061,0.08207,0,6
22,0.02377,0.07532,0,0
22,0.01656,0.2876,2,6
22,0.03093,0.32334,2,1
22,0.02046,0.65464,2,4
22,0.01753,0.2731,0,6
22,0.01878,0.28803,1,1
22,0.01543,0.27943,2,6
22,0.01226,0.31054,1,1
22,0.00411,0.27239,1,6
22,0.03864,0.29326,1,1
22,0.03004,0.28372,2,6
22,0.02341,0.29256,2,1
22,0.85435,0.78965,0,6
22,0.86418,0.82222,1,5
22,0.04298,0.15847,1,0
22,0.01746,0.10088,0,6
22,0.03726,0.22533,1,0
23,0.01317,0.30202,0,6
23,0.01965,0.30955,2,1
23,0.0113,0.28037,0,6
23,0.01544,0.31476,0,1
23,0.01048,0.48655,1,6
23,0.08983,0.57847,2,3
23,0.01144,0.27017,2,6
23,0.08536,0.29376,1,1
23,0.08658,0.27883,0,6
23,0.14905,0.22765,2,0
23,0.17796,0.24966,0,6
23,0.18314,0.24267,2,0
23,0.18419,0.24947,0,6
23,0.22435,0.29201,0,1
23,0.24284,0.29174,2,1
23,0.22201,0.22662,0,0
23,0.15963,0.27268,0,6
23,0.13706,0.30703,0,1
23,0.01494,0.40516,1,2
23,0.0597,0.38076,2,1
23,0.10148,0.39162,0,1
23,0.11646,0.39486,0,2
23,0.11931,0.36187,2,1
23,0.00449,0.51531,1,6
23,0.12949,0.53249,2,3
23,0.11876,0.43629,1,2
23,0.01373,0.25646,2,6
23,0.06432,0.53559,2,3
23,0.0213,0.42903,1,2
23,0.0049,0.38896,0,6
23,0.02157,0.38983,1,1
23,0.02566,0.40072,0,2
23,0.06622,0.51472,0,3
23,0.02711,0.44471,1,2
23,0.00019,0.46755,1,6
23,0.04343,0.53619,2,3
23,0.03182,0.25472,1,6
23,0.23523,0.29554,2,1
23,0.21573,0.27933,1,6
23,0.11686,0.23981,0,0
23,0.1361,0.26503,2,6
23,0.20493,0.23941,0,0
23,0.21092,0.24918,1,6
23,0.22523,0.22336,2,0
23,0.04637,0.39657,2,2
23,0.05118,0.39267,0,2
23,0.0695,0.39403,0,2
23,0.11292,0.38888,1,1
23,0.13443,0.40276,0,2
23,0.05915,0.34843,2,1
23,0.00523,0.60132,2,6
23,0.16474,0.55644,2,3
23,0.86828,0.81139,2,5
23,0.04228,0.10598,0,6
23,0.02165,0.1009,0,0
23,0.01129,0.11384,2,6
23,0.1527,0.09242,2,0
24,0.11441,0.06411,0,6
24,0.11139,0.11826,1,0
24,0.05659,0.34746,2,1
24,0.05073,0.49407,2,2
24,0.00082,0.52686,2,6
24,0.03633,0.50858,0,6
24,0.04017,0.50849,0,6
24,0.05256,0.51719,2,3
24,0.01092,0.47964,0,2
24,0.01338,0.50363,0,2
24,0.01096,0.51342,0,3
24,0.00436,0.61182,1,6
24,0.01428,0.64652,0,4
24,0.01021,0.65661,0,6
24,0.01137,0.67323,2,4
24,0.00997,0.66678,1,6
24,0.01148,0.3277,0,1
24,0.00933,0.307,1,6
24,0.02109,0.29433,2,1
24,0.06138,0.27388,0,6
24,0.05239,0.29315,2,1
24,0.01476,0.28018,1,6
24,0.01462,0.28778,1,1
24,0.02363,0.20463,1,0
24,0.00095,0.31651,1,6
24,0.10059,0.37285,0,1
24,0.01869,0.25605,2,6
25,0.02353,0.12719,0,0
25,0.01806,0.10202,0,6
25,0.0231,0.09269,0,0
25,0.01868,0.09713,0,6
25,0.04215,0.09963,2,0
25,0.12365,0.07616,2,0
25,0.00869,0.32002,2,6
25,0.03577,0.38143,1,1
25,0.02159,0.41286,1,2
25,0.00586,0.53352,2,6
25,0.01449,0.56693,2,3
25,0.00378,0.64418,1,6
25,0.86306,0.81054,1,5
25,0.0169,0.07104,2,6
25,0.05426,0.07677,2,0
26,0.06277,0.06568,1,6
26,0.07967,0.07697,1,0
26,0.16144,0.06666,0,6
26,0.16092,0.07291,0,0
26,0.1517,0.06529,1,6
26,0.04861,0.21643,2,0
26,0.02039,0.27627,0,6
26,0.00368,0.32081,1,6
26,0.011,0.32778,0,1
26,0.00813,0.30449,1,6
26,0.01232,0.31904,1,1
26,0.01775,0.37021,2,6
26,0.0392,0.41622,2,2
26,0.02561,0.29297,1,1
26,0.06465,0.27499,1,6
26,0.10063,0.29514,1,1
26,0.103,0.28356,0,6
26,0.10121,0.2889,2,1
26,0.11493,0.27168,0,6
26,0.11439,0.29995,0,1
26,0.12532,0.25989,1,6
26,0.15335,0.22323,0,0
26,0.15714,0.2695,1,6
26,0.149,0.29565,0,1
26,0.14383,0.28398,0,6
26,0.14137,0.28744,0,1
26,0.15312,0.28023,2,6
26,0.20659,0.29746,1,1
26,0.2083,0.27917,1,6
26,0.21166,0.28773,1,1
26,0.02954,0.38316,1,6
26,0.05033,0.421,2,2
26,0.09387,0.35374,2,1
26,0.16243,0.40653,2,2
26,0.21322,0.35862,2,1
26,0.0119,0.50346,2,2
26,0.00873,0.50149,1,6
26,0.01633,0.50639,1,2
26,0.05184,0.51866,2,3
26,0.15183,0.47262,2,2
26,0.11447,0.50154,1,2
26,0.11195,0.52852,2,3
26,0.13076,0.48605,0,2
26,0.11694,0.52967,0,3
26,0.11908,0.49108,2,2
26,0.06953,0.50192,1,2
26,0.05979,0.52914,2,3
26,0.00988,0.52174,0,6
26,0.02368,0.51354,0,3
26,0.04904,0.50628,0,2
26,0.1163,0.55081,2,3
26,0.0631,0.65291,2,4
26,0.05002,0.63227,2,4
26,0.02245,0.57562,0,3
26,0.11443,0.0342,1,6
26,0.04231,0.08494,1,0
26,0.01705,0.13029,0,6
26,0.09032,0.62882,1,4
26,0.11207,0.62327,2,3
26,0.05027,0.63022,0,4
26,0.02545,0.62077,0,3
26,0.00864,0.27704,0,6
26,0.0121,0.28939,0,1
26,0.02017,0.28068,2,6
26,0.02943,0.29041,1,1
26,0.10737,0.25166,2,6
26,0.13461,0.22296,0,0
26,0.15438,0.27927,1,6
26,0.14654,0.30192,0,1
26,0.13061,0.24662,0,6
26,0.03655,0.21884,1,0
26,0.00937,0.2883,2,6
26,0.0657,0.29787,1,1
26,0.05962,0.25413,1,6
26,0.11552,0.23989,2,0
26,0.13033,0.24919,2,6
26,0.15426,0.23833,1,0
26,0.19408,0.25075,0,6
26,0.18829,0.24536,0,0
26,0.04608,0.2823,2,6
26,0.05498,0.28677,0,1
26,0.08541,0.26008,1,6
26,0.21564,0.23703,0,0
26,0.22288,0.25105,1,6
26,0.22365,0.23111,2,0
26,0.00245,0.29251,2,6
26,0.03723,0.29173,0,1
26,0.05992,0.2763,2,6
26,0.15063,0.28726,2,1
26,0.15008,0.27929,0,6
26,0.14212,0.23829,0,0
26,0.14443,0.24395,0,0
26,0.00754,0.42351,2,6
26,0.04444,0.39893,2,2
26,0.05972,0.38854,1,1
26,0.06415,0.3969,0,2
26,0.07316,0.38648,1,1
26,0.07725,0.39751,1,2
26,0.00174,0.28166,2,6
26,0.03635,0.31002,2,1
26,0.01189,0.27565,2,6
26,0.04974,0.24104,0,0
26,0.03303,0.2768,2,6
26,0.13501,0.31152,0,1
26,0.17429,0.25252,2,6
26,0.04797,0.22153,2,0
26,0.05125,0.26837,1,6
26,0.07928,0.30806,1,1
26,0.13795,0.25116,2,6
26,0.13716,0.24021,0,0
26,0.14755,0.24806,2,6
26,0.08008,0.23714,1,0
26,0.00831,0.29571,0,6
26,0.01099,0.28632,0,1
26,0.00849,0.43081,2,6
26,0.15349,0.40065,2,2
26,0.15546,0.39164,0,1
26,0.16049,0.39605,1,2
26,0.16626,0.39301,2,2
26,0.22157,0.31595,2,1
26,0.2222,0.28021,0,6
26,0.22101,0.31896,1,1
26,0.00827,0.36368,1,6
26,0.04901,0.29208,2,1
26,0.13661,1.59411,2,6
26,0.02805,0.22277,0,0
26,0.00349,0.37778,1,6
26,0.0258,0.50606,0,2
26,0.02533,0.51462,1,3
26,0.02774,0.50758,0,2
26,0.01439,0.53428,2,3
26,0.00924,0.5299,1,6
26,0.01313,0.51906,2,3
26,0.00632,0.48955,0,6
26,0.13588,0.49696,2,2
26,0.15519,0.53856,2,3
26,0.04311,0.50899,0,6
26,0.13483,0.52394,2,3
26,0.12851,0.41167,0,2
26,0.05815,0.05163,0,6
26,0.04611,0.0902,1,0
26,0.03145,0.25537,2,6
26,0.0433,0.50273,1,2
26,0.01967,0.56792,1,3
26,0.00958,0.54342,0,6
26,0.02108,0.56836,2,3
26,0.00026,0.51192,1,6
26,0.04813,0.53734,1,3
26,0.0528,0.49626,1,2
26,0.07106,0.51615,2,3
26,0.10281,0.50361,1,2
26,0.15158,0.54069,2,3
26,0.14636,0.49654,1,2
26,0.02414,0.53418,1,3
26,0.00584,0.48683,0,6
26,0.13553,0.48866,2,2
26,0.00417,0.62067,1,6
26,0.01048,0.61497,0,3
26,0.01581,0.57593,2,3
26,0.00587,0.59546,0,6
26,0.01137,0.61887,1,3
26,0.00643,0.64663,0,6
26,0.03362,0.63772,2,4
26,0.04465,0.26206,2,6
26,0.04112,0.24008,0,0
26,0.01145,0.33546,2,6
26,0.00792,0.29674,0,6
26,0.0444,0.30662,2,1
26,0.10499,0.24907,2,6
26,0.0932,0.24696,2,6
26,0.13254,0.2564,0,6
26,0.13164,0.24087,1,0
26,0.13933,0.26036,0,6
26,0.18661,0.29037,2,1
26,0.20266,0.25589,2,6
26,0.04317,0.22871,1,0
26,0.00248,0.24968,2,6
26,0.01747,0.33118,2,1
26,0.0061,0.38044,1,6
26,0.01372,0.39565,1,2
26,0.01158,0.38365,0,1
26,0.00957,0.33589,2,6
26,0.01558,0.32234,0,1
26,0.00367,0.36417,2,6
26,0.0135,0.33446,1,1
26,0.00877,0.31894,0,6
26,0.0145,0.31681,2,1
26,0.00138,0.30905,1,6
26,0.01226,0.32237,0,1
26,0.0127,0.34241,2,1
26,0.03777,0.2783,2,6
26,0.06575,0.28841,0,1
26,0.07895,0.28095,1,6
26,0.17069,0.33176,2,1
26,0.0862,0.46559,1,2
26,0.04596,0.52022,0,3
26,0.03901,0.43282,0,2
26,0.0531,0.36393,0,1
26,0.01667,0.11875,1,6
26,0.02708,0.14537,1,0
26,0.0178,0.17095,1,6
26,0.02207,0.12885,2,0
26,0.18593,1.53185,1,6
26,0.09574,0.32343,2,1
26,0.93929,0.82793,2,5
26,0.05937,0.21635,1,0
26,0.01646,0.07012,0,6
26,0.13309,0.0895,2,0
27,0.15652,0.06472,0,6
27,0.0943,0.1583,1,0
27,0.03216,0.3122,2,1
27,0.0069,0.29126,1,6
27,0.1146,0.29807,2,1
27,0.12107,0.27487,1,6
27,0.00668,0.45605,1,6
27,0.06862,0.41878,2,2
27,0.10209,0.39239,0,6
27,0.09993,0.39675,1,2
27,0.08504,0.38665,2,1
27,0.08398,0.39493,2,2
27,0.08207,0.39117,1,1
27,0.08427,0.39247,0,6
27,0.1588,0.44769,2,2
27,0.06657,0.37716,1,1
27,0.04866,0.40747,0,2
27,0.0033,0.51702,0,6
27,0.08481,0.53279,2,3
27,0.0793,0.501,1,2
27,0.11178,0.51347,0,3
27,0.14343,0.50162,2,2
27,0.15014,0.51265,0,3
27,0.13889,0.4502,1,2
27,0.11955,0.38633,0,1
27,0.12175,0.39406,0,2
27,0.1129,0.38836,0,1
27,0.10227,0.40529,2,2
27,0.06074,0.38297,0,1
27,0.08713,0.48109,1,2
27,0.07408,0.522,0,3
27,0.05451,0.66742,2,4
27,0.43439,0.44714,1,6
27,0.142,0.07891,2,0
28,0.01313,0.30378,2,6
28,0.22718,0.67475,1,4
28,0.87082,0.85042,1,5
28,0.17064,0.08426,2,0
29,0.00665,0.53479,2,6
29,0.01277,0.51885,0,3
29,0.00081,0.56071,1,6
29,0.02436,0.69766,1,4
29,0.00889,0.42972,2,6
29,0.08712,0.11692,1,0
29,0.11334,0.06538,0,6
29,0.10006,0.10214,1,0
29,0.0037,0.57794,2,6
29,0.01222,0.58617,1,3
29,0.00931,0.58551,1,6
29,0.00775,0.63883,0,6
29,0.00314,0.50327,2,6
29,0.19407,0.07818,0,0
29,0.13672,0.04765,1,6
29,0.14638,0.11485,2,0
29,0.0053,0.43118,2,6
29,0.04942,0.62149,0,3
29,0.05815,0.62904,1,4
29,0.05627,0.62098,0,3
29,0.03111,0.68695,2,4
29,0.01577,0.67522,0,6
29,0.02071,0.50073,0,2
29,0.02172,0.50967,0,3
29,0.01467,0.47129,1,2
29,0.01743,0.33196,0,1
29,0.0037,0.33413,2,6
29,0.01529,0.45838,0,2
29,0.00014,0.41059,1,6
29,0.01434,0.4482,0,2
29,0.00435,0.55062,2,6
29,0.01175,0.58855,1,3
29,0.00962,0.58629,1,6
29,0.01511,0.59121,2,3
29,0.00138,0.62478,0,6
29,0.01238,0.61891,0,3
29,0.00837,0.61556,0,6
29,0.0928,0.59478,1,3
29,0.17111,0.63728,0,4
29,0.97013,0.78337,0,6
29,0.89686,0.81496,1,5
29,0.00519,0.10794,1,6
29,0.02325,0.1378,0,0
29,0.01864,0.13261,0,6
29,0.02378,0.14676,0,0
29,0.0369,0.11838,2,0
30,0.0803,0.0914,2,0
30,0.1175,0.05294,0,6
