Seq, fpogx, fpogy, fpogd, s
18,0.09141,0.54401,2,3
18,0.07748,0.6312,0,4
18,0.07037,0.61356,2,3
18,0.1052,0.64945,0,4
18,0.09222,0.54401,0,3
18,0.08974,0.42246,0,2
18,0.09018,0.05422,1,6
18,0.07839,0.38471,1,1
18,0.09125,0.4167,2,2
18,0.103,0.36563,2,1
18,0.09378,0.41403,2,2
18,0.10603,0.10064,1,0
18,0.06117,0.39067,0,1
18,0.08101,0.42144,2,2
18,0.08374,0.51578,1,3
18,0.08115,0.50822,0,2
18,0.08404,0.50757,1,2
18,0.09209,0.51887,1,3
18,0.86373,0.87414,1,5
18,0.083,0.23628,1,0
18,0.0774,0.2499,0,6
18,0.0778,0.35392,1,1
19,0.08699,0.07905,0,0
19,0.10814,0.06239,1,6
19,0.22532,0.19318,2,0
19,0.07816,0.29658,1,1
19,0.07918,0.26853,0,6
19,0.09615,0.16204,1,0
19,0.09899,0.27958,1,6
19,0.13289,0.29396,0,1
19,0.18839,0.3312,2,1
19,0.12144,0.24853,0,6
19,0.12244,0.19139,1,0
19,0.09291,0.41674,2,2
19,0.08554,0.31329,0,1
19,0.20737,0.17137,2,0
19,0.12328,0.46566,2,2
19,0.08008,0.55259,2,3
19,0.0939,0.67176,1,4
19,0.87516,0.85652,1,5
19,0.16273,0.38991,0,1
19,0.16337,0.3879,0,1
19,0.05523,0.49322,2,2
20,0.05955,0.54953,1,3
20,0.06623,0.6276,0,4
20,0.06157,0.54295,0,3
20,0.07289,0.42763,1,2
20,0.06447,0.34849,0,1
20,0.07451,0.07812,0,0
20,0.08421,0.06741,0,6
20,0.11562,0.19197,2,0
20,0.08608,0.30444,1,1
20,0.10969,0.16204,1,0
20,0.04968,0.27773,0,6
20,0.06699,0.32376,1,1
20,0.07118,0.48343,2,2
20,0.06954,0.62248,2,3
20,0.06954,0.62966,2,4
20,0.07086,0.51838,2,3
20,0.12142,0.24613,0,6
20,0.12827,0.20336,1,0
20,0.06166,0.37569,1,1
20,0.06067,0.45813,0,2
20,0.05034,0.61434,1,3
20,0.15147,0.68732,1,4
20,0.32559,0.81183,0,6
20,0.89622,0.90136,2,5
20,0.12172,0.11496,1,0
20,0.10392,0.07956,1,0
20,0.12452,0.01625,1,6
20,0.06197,0.41723,1,2
20,0.114,0.14487,2,0
21,0.11538,0.30571,2,1
21,0.11366,0.2596,0,6
21,0.09444,0.09613,1,0
21,0.1113,0.0479,0,6
21,0.12978,0.12196,0,0
21,0.12558,0.36535,2,1
21,0.08836,0.43044,2,2
21,0.09523,0.56262,2,3
21,0.07006,0.63803,2,4
21,0.1057,0.62898,1,4
21,0.10306,0.61824,0,3
21,0.25242,0.42837,2,2
21,0.13994,0.17606,2,0
21,0.25177,0.34971,2,1
21,0.27795,0.4233,2,2
21,0.07315,0.35625,2,1
21,0.0999,0.5026,1,2
21,0.17036,0.58222,2,3
21,0.10278,0.66884,2,4
21,0.92742,0.90969,1,5
21,0.14498,0.29258,1,1
22,0.13772,0.28121,0,6
22,0.18108,0.23001,2,0
22,0.15281,0.26891,0,6
22,0.09424,0.44489,2,2
22,0.10307,0.37076,0,1
22,0.0727,0.48649,0,2
22,0.06402,0.51075,0,3
22,0.08763,0.50499,2,2
22,0.08902,0.62059,0,3
22,0.08976,0.62524,1,4
22,0.09303,0.62444,1,3
22,0.09817,0.63183,2,4
22,0.10451,0.3391,2,1
22,0.12101,0.20587,1,0
22,0.11814,0.43463,2,2
22,0.10145,0.51619,2,3
22,0.09869,0.50579,0,2
22,0.0897,0.51101,1,3
22,0.08741,0.5076,1,2
22,0.08741,0.51089,2,3
22,0.12548,0.22063,0,0
22,0.1156,0.28819,0,1
22,0.05951,0.62824,0,4
22,0.06689,0.6235,0,3
22,0.07752,0.627,1,4
22,0.08478,0.62266,2,3
22,0.11399,0.63666,0,4
22,0.09547,0.53772,1,3
22,0.11323,0.43432,2,2
22,0.09158,0.32005,2,1
22,0.21355,0.20911,2,0
22,0.08353,0.37099,2,1
22,0.07919,0.46237,1,2
22,0.07467,0.61356,2,3
22,0.17743,0.90081,1,6
22,0.07984,0.52239,2,3
22,0.08082,0.50632,0,2
22,0.08322,0.56502,1,3
22,0.08446,0.63539,2,4
22,0.08431,0.62384,1,3
22,0.08447,0.62777,1,4
22,0.07642,0.62087,1,3
22,0.10719,0.43871,2,2
22,0.11517,0.3863,0,1
22,0.09937,0.2876,2,1
22,0.10246,0.27726,1,6
22,0.24046,0.15591,2,0
22,0.10686,0.24908,0,6
22,0.10071,0.23764,1,0
22,0.09782,0.26304,1,6
22,0.09867,0.32051,1,1
22,0.10933,0.04652,2,6
22,0.09735,0.62012,2,3
22,0.06459,0.63593,2,4
22,0.05883,0.62185,0,3
22,0.09144,0.63629,2,4
22,0.08121,0.62333,2,3
22,0.08082,0.62716,2,4
22,0.06915,0.52203,2,3
22,0.08319,0.41856,1,2
22,0.08645,0.33229,1,1
22,0.19653,0.2202,2,0
22,0.1481,0.27658,0,6
22,0.10037,0.36682,2,1
22,0.06871,0.44811,2,2
22,0.08176,0.62044,2,3
22,0.07721,0.62926,0,4
22,0.10576,0.52062,1,3
22,0.08607,0.39861,1,2
22,0.08927,0.34396,2,1
22,0.11656,0.43048,1,2
22,0.10551,0.34813,2,1
22,0.22288,0.16391,1,0
22,0.10018,0.30876,1,1
22,0.10451,0.28366,0,6
22,0.09568,0.28787,1,1
22,0.09141,0.28465,0,6
22,0.08597,0.30974,2,1
22,0.05807,0.23215,0,0
22,0.07567,0.2799,1,6
22,0.14366,0.34421,2,1
22,0.89707,0.86949,1,5
22,0.08153,0.29712,1,1
22,0.08752,0.26653,0,6
23,0.0899,0.11957,1,0
23,0.14306,0.3159,2,1
23,0.15817,0.24336,0,0
23,0.17851,0.27925,0,6
23,0.24457,0.29712,2,1
23,0.26633,0.26364,0,6
23,0.09019,0.19938,1,0
23,0.14039,0.45046,2,2
23,0.0752,0.58259,2,3
23,0.08047,0.63083,0,4
23,0.08077,0.62089,1,3
23,0.07909,0.62841,0,4
23,0.07705,0.60169,0,3
23,0.27436,0.30907,2,1
23,0.89394,0.86935,1,5
23,0.2299,0.16744,2,0
24,0.0805,0.38789,0,1
24,0.07373,0.50626,2,2
24,0.07426,0.51146,0,3
24,0.08704,0.47756,0,2
24,0.15463,0.30904,0,1
24,0.0861,0.49443,0,2
24,0.06041,0.27193,0,6
25,0.05967,0.32547,1,1
25,0.0524,0.52368,0,3
25,0.05377,0.4481,0,2
25,0.09859,0.08278,0,0
25,0.10231,0.06779,1,6
25,0.19478,0.15804,2,0
25,0.07243,0.62296,1,3
25,0.07458,0.62651,1,4
25,0.07562,0.606,0,3
25,0.07154,0.32281,2,1
25,0.88823,0.8502,1,5
25,0.07418,0.29987,2,1
25,0.07794,0.25487,0,6
26,0.12039,0.06099,1,6
26,0.16724,0.19767,2,0
26,0.10733,0.32773,2,1
26,0.15077,0.28226,1,6
26,0.15516,0.30293,1,1
26,0.08826,0.46162,2,2
26,0.10295,0.55054,2,3
26,0.10392,0.64697,2,4
26,0.14442,0.62214,0,3
26,0.14756,0.59986,1,3
26,0.12459,0.20211,2,0
26,0.1134,0.31396,0,1
26,0.09897,0.55861,2,3
26,0.09881,0.51144,0,3
26,0.16002,0.5307,2,3
26,0.19233,0.50791,0,2
26,0.20457,0.51419,0,3
26,0.20516,0.50555,1,2
26,0.20994,0.50999,2,3
26,0.21044,0.39584,2,2
26,0.16252,0.28664,2,1
26,0.17936,0.28033,2,6
26,0.25545,0.31905,2,1
26,0.86561,0.83322,1,5
26,0.113,0.09079,1,0
27,0.12729,0.06595,2,6
27,0.20903,0.08871,1,0
27,0.12519,0.0324,0,6
27,0.10247,0.1327,0,0
27,0.18523,0.30795,2,1
27,0.12053,0.12212,1,0
27,0.0891,0.50223,2,2
27,0.12248,0.5189,2,3
27,0.14603,0.50596,0,2
27,0.15272,0.50704,0,2
27,0.15685,0.50984,0,3
27,0.15976,0.50692,1,2
27,0.16329,0.50866,0,6
27,0.16609,0.50693,1,2
27,0.19554,0.51396,0,3
27,0.19859,0.50408,1,2
27,0.18157,0.51406,2,3
27,0.19195,0.49552,2,2
27,0.09196,0.61351,1,3
27,0.89514,0.85929,1,5
27,0.17355,0.28051,1,6
27,0.07092,0.29152,1,1
28,0.09449,0.0795,0,0
28,0.11616,0.06451,0,6
28,0.30154,0.2153,2,0
28,0.24483,0.27824,0,6
28,0.1402,0.35608,0,1
28,0.06709,0.39471,2,2
28,0.05246,0.32554,2,1
28,0.07854,0.22712,1,0
28,0.06601,0.37579,0,1
28,0.07348,0.42083,0,2
28,0.10188,0.55846,1,3
28,0.84735,0.81966,1,5
28,0.77876,0.77623,0,6
28,0.11499,0.49202,1,2
28,0.12137,0.51414,0,3
28,0.13032,0.50749,0,2
28,0.08174,0.61579,2,3
28,0.07536,0.63218,2,4
28,0.0785,0.58743,1,3
28,0.07525,0.2981,2,1
29,0.08875,0.06059,0,6
29,0.18528,0.21815,2,0
29,0.29273,0.14471,2,0
29,0.07421,0.35602,1,1
29,0.06267,0.43578,1,2
29,0.07354,0.62131,2,3
29,0.14455,0.66955,0,4
29,0.82122,0.85946,1,5
29,0.13039,0.24862,1,6
30,0.12886,0.23423,0,0
30,0.11335,0.01625,1,6
30,0.14353,0.19742,1,0
30,0.16567,0.32525,2,1
30,0.17653,0.17727,2,0
30,0.08889,0.27931,0,6
30,0.20516,0.32572,2,1
30,0.19944,0.27429,0,6
30,0.09484,0.4883,2,2
30,0.0826,0.50952,0,3
30,0.06777,0.54375,1,3
30,0.06924,0.62848,0,4
30,0.06491,0.62345,0,3
30,0.13824,0.63137,2,4
30,0.32096,0.48287,2,2
30,0.43934,0.55115,0,6
30,0.89538,0.86993,1,5
30,0.14698,0.12366,1,0
31,0.10724,0.04474,0,6
31,0.08407,0.20785,0,0
31,0.05447,0.30573,1,1
31,0.25746,0.21311,2,0
31,0.20982,0.26615,0,6
31,0.07215,0.46091,2,2
31,0.07085,0.55606,2,3
31,0.05562,0.63292,2,4
31,0.04927,0.29421,1,1
31,0.07301,0.14232,1,0
31,0.04754,0.27524,0,6
31,0.06143,0.32381,2,1
31,0.0639,0.46511,2,2
31,0.0473,0.62162,2,3
31,0.04946,0.62553,0,4
31,0.05095,0.59907,1,3
31,0.04695,0.50289,0,2
31,0.05705,0.55749,1,3
31,0.05826,0.59372,1,3
31,0.06871,0.37514,2,1
31,0.07315,0.44252,2,2
31,0.06556,0.38309,1,1
31,0.05565,0.5037,1,2
31,0.05201,0.62542,0,4
31,0.04479,0.54876,1,3
31,0.07111,0.39714,0,2
31,0.07232,0.38781,1,1
31,0.06682,0.50265,1,2
31,0.06272,0.52527,1,3
31,0.06912,0.39531,0,2
31,0.06888,0.38792,1,1
31,0.06843,0.45917,1,2
31,0.05572,0.50537,0,2
31,0.0609,0.58344,1,3
31,0.06323,0.62695,0,4
31,0.06632,0.5245,0,3
31,0.06813,0.48588,0,2
31,0.06979,0.37067,2,1
31,0.91753,0.87413,2,5
31,0.06595,0.31926,1,1
32,0.07142,0.25392,0,6
32,0.07833,0.22229,0,0
32,0.07903,0.06126,0,6
32,0.12973,0.07464,1,0
32,0.11957,0.02379,2,6
32,0.0888,0.36699,1,1
32,0.09131,0.62099,0,3
32,0.09355,0.6262,0,4
32,0.08464,0.59749,1,3
32,0.11358,0.28669,0,1
32,0.11229,0.25652,0,6
32,0.09946,0.2216,1,0
32,0.07046,0.35528,1,1
32,0.08697,0.57332,1,3
32,0.10132,0.12614,2,0
32,0.166,0.60147,1,3
32,0.19154,0.82217,1,6
32,0.16835,0.69173,0,4
32,0.10103,0.07919,1,0
32,0.07995,0.33003,2,1
32,0.12398,0.07536,2,0
32,0.12071,0.05925,1,6
32,0.10262,0.16951,1,0
32,0.11516,0.30263,0,1
32,0.15736,0.11633,0,6
32,0.33454,0.19858,2,0
32,0.12496,0.30132,2,1
32,0.19607,0.1413,2,0
32,0.05937,0.45733,1,2
32,0.07852,0.51167,1,3
32,0.08109,0.50696,0,2
32,0.06031,0.5848,2,3
32,0.10067,0.29636,0,1
32,0.10418,0.25306,0,6
32,0.14699,0.12876,2,0
32,0.09529,0.06196,1,6
32,0.33483,0.14605,2,0
32,0.0496,0.64759,2,4
32,0.85233,0.83931,1,5
32,0.70744,0.76825,0,6
32,0.09202,0.43349,1,2
32,0.07941,0.30712,0,1
32,0.08092,0.25912,0,6
32,0.23731,0.196,2,0
32,0.88078,0.85674,1,5
32,0.14532,0.24066,0,0
32,0.14519,0.25104,1,6
32,0.21671,0.13763,2,0
33,0.20413,0.05023,0,6
33,0.26283,0.12357,2,0
33,0.07645,0.38684,0,1
33,0.06736,0.49928,1,2
33,0.06598,0.62349,2,3
33,0.88667,0.86471,1,5
