Seq, fpogx, fpogy, fpogd, s
12,0.1579,0.27198,0,6
13,0.17867,0.2418,1,0
13,0.18986,0.24988,0,6
13,0.13513,0.3535,1,1
13,0.05312,0.50527,2,2
13,0.06521,0.61159,0,3
13,0.05254,0.70948,2,4
13,0.07515,0.21912,2,0
13,0.02753,0.3992,1,2
13,0.02421,0.38908,1,1
13,0.02686,0.39386,2,2
13,0.02785,0.39178,0,6
13,0.03046,0.39065,2,1
13,0.0307,0.39243,1,6
13,0.03324,0.3965,2,2
13,0.07369,0.29296,1,1
13,0.05896,0.25571,0,6
13,0.05028,0.22641,0,0
13,0.06791,0.60909,1,3
13,0.06848,0.6294,1,4
13,0.0536,0.54402,1,3
13,0.40549,0.80561,0,6
13,0.86672,0.8607,2,5
13,0.07052,0.40592,0,2
13,0.03096,0.38793,2,1
13,0.02976,0.39201,0,6
13,0.03374,0.37599,1,1
13,0.18617,0.24083,1,0
13,0.19882,0.24648,0,6
13,0.12399,0.22428,1,0
13,0.04523,0.68199,2,4
13,0.0722,0.62414,0,3
13,0.07514,0.6268,0,4
13,0.07175,0.57231,2,3
13,0.02594,0.38943,1,1
13,0.03213,0.39482,1,2
13,0.06278,0.2907,1,1
13,0.0601,0.28026,0,6
13,0.08946,0.22032,1,0
13,0.07537,0.58542,2,3
13,0.04233,0.6733,2,4
13,0.03731,0.36548,2,1
13,0.04903,0.23585,0,0
13,0.05204,0.2725,0,6
13,0.05101,0.34948,0,1
13,0.03965,0.50314,0,2
13,0.10043,0.27166,0,6
13,0.07608,0.3247,0,1
13,0.04476,0.40624,0,2
13,0.03068,0.38715,1,1
13,0.02895,0.40482,0,2
13,0.04895,0.64774,2,4
13,0.04004,0.38044,2,1
13,0.14175,0.56964,2,3
13,0.83747,0.80063,0,5
13,0.82718,0.84614,2,5
14,0.08555,0.2335,1,0
14,0.05471,0.39907,1,2
14,0.05501,0.39397,0,2
14,0.07834,0.37746,1,1
14,0.06639,0.24879,2,6
14,0.03692,0.40325,1,2
14,0.06502,0.30657,2,1
14,0.08122,0.21853,2,0
14,0.0516,0.36843,1,1
14,0.06446,0.49225,0,2
14,0.0802,0.59403,2,3
14,0.06288,0.63148,1,4
14,0.05419,0.53878,1,3
14,0.05663,0.20783,1,0
14,0.81096,0.78719,0,6
14,0.87337,0.85701,2,5
15,0.04096,0.3568,2,1
15,0.23133,0.24283,1,0
15,0.22395,0.24384,1,0
15,0.21175,0.25419,2,6
15,0.23341,0.27884,2,6
15,0.23568,0.28664,0,1
15,0.23312,0.26501,1,6
15,0.23766,0.23412,0,0
15,0.23325,0.28211,1,6
15,0.04227,0.41478,2,2
15,0.06598,0.38906,1,1
15,0.07262,0.39397,0,2
15,0.07358,0.39074,0,1
15,0.06879,0.39708,0,2
15,0.05612,0.52201,1,3
15,0.02622,0.36681,1,1
15,0.00679,0.35483,0,6
15,0.02619,0.37048,2,1
15,0.1898,0.24262,0,0
15,0.24313,0.25211,0,6
15,0.87285,0.87722,2,5
16,0.17811,0.23899,2,0
16,0.18586,0.24765,0,6
16,0.17213,0.23533,1,0
16,0.15407,0.25621,0,6
16,0.03803,0.46557,1,2
16,0.0311,0.49326,1,2
16,0.05446,0.52224,1,3
16,0.01114,0.432,0,2
16,0.04952,0.47335,1,2
16,0.86228,0.86506,2,5
16,0.10281,0.42054,0,2
16,0.09467,0.33982,0,1
16,0.04492,0.23507,2,0
16,0.05155,0.24749,0,6
16,0.05547,0.2434,1,0
16,0.05459,0.25976,2,6
17,0.08594,0.53346,2,3
17,0.06266,0.40222,0,2
17,0.04718,0.37912,2,1
17,0.04978,0.41431,1,2
17,0.06109,0.63241,0,4
17,0.08269,0.6136,2,3
17,0.08991,0.63309,2,4
17,0.09112,0.58026,1,3
17,0.86325,0.86847,1,5
17,0.06399,0.23643,2,0
18,0.06933,0.24285,1,0
18,0.0734,0.24745,0,6
18,0.07185,0.24474,1,0
18,0.07039,0.24494,0,0
18,0.06993,0.25877,1,6
18,0.05194,0.39421,1,2
18,0.04735,0.39066,1,1
18,0.06525,0.48905,1,2
18,0.08379,0.53834,2,3
18,0.13134,0.27514,1,6
18,0.0463,0.52745,1,3
18,0.05383,0.24325,2,0
18,0.0615,0.25152,0,6
18,0.05739,0.24246,2,0
18,0.06572,0.28732,1,1
18,0.06163,0.28246,2,6
18,0.06188,0.29265,0,1
18,0.07727,0.49613,0,2
18,0.07272,0.5275,2,3
18,0.05839,0.64651,0,4
18,0.06732,0.55557,0,3
18,0.0753,0.24936,0,6
18,0.05536,0.24178,2,0
18,0.0548,0.24995,1,6
18,0.06894,0.27725,1,6
18,0.06821,0.29197,0,1
18,0.08407,0.62696,2,4
18,0.08929,0.54499,2,3
18,0.85802,0.85098,1,5
18,0.09371,0.50527,1,2
18,0.09286,0.51289,1,3
18,0.06509,0.40279,0,2
18,0.08514,0.30076,1,1
19,0.08277,0.25511,1,6
19,0.0757,0.21978,2,0
19,0.17405,0.28075,0,6
19,0.15202,0.25305,1,6
19,0.16189,0.23879,0,0
19,0.16915,0.25518,1,6
19,0.21095,0.2909,0,1
19,0.21681,0.28099,0,6
19,0.23284,0.2878,1,1
19,0.26832,0.25519,1,6
19,0.25954,0.24085,1,0
19,0.08379,0.38604,2,1
19,0.13884,0.40651,2,2
19,0.17223,0.36142,2,1
19,0.0625,0.26429,1,6
19,0.14714,0.51426,2,3
19,0.16386,0.50599,1,2
19,0.16328,0.50855,0,6
19,0.20686,0.48193,2,2
19,0.77912,0.7881,0,6
19,0.8564,0.84844,1,5
19,0.12834,0.49658,2,2
20,0.08895,0.28661,0,1
20,0.07301,0.24622,2,6
20,0.06955,0.23261,2,0
20,0.09352,0.24613,1,6
20,0.10502,0.24427,1,0
20,0.17909,0.2185,2,0
20,0.2474,0.249,0,6
20,0.25494,0.23902,1,0
20,0.22837,0.26969,0,6
20,0.0502,0.48903,1,2
20,0.0658,0.6417,1,4
20,0.0656,0.60166,0,3
20,0.03287,0.3893,0,1
20,0.0311,0.39578,0,2
20,0.03599,0.39077,0,1
20,0.03746,0.39227,0,6
20,0.03519,0.39087,0,1
20,0.03523,0.4025,2,2
20,0.06735,0.58174,1,3
20,0.06293,0.62813,2,4
20,0.0582,0.56587,1,3
20,0.07998,0.74494,0,6
20,0.05334,0.70537,2,4
20,0.85916,0.8281,1,5
20,0.07658,0.19278,1,0
21,0.0674,0.30719,2,1
21,0.08216,0.27881,1,6
21,0.11751,0.29322,0,1
21,0.11185,0.26856,0,6
21,0.07622,0.69334,1,4
21,0.06434,0.51063,2,3
21,0.06634,0.50896,0,6
21,0.09588,0.52384,2,3
21,0.14882,0.51758,2,3
21,0.09872,0.39868,0,2
21,0.08724,0.38995,0,1
21,0.08715,0.39313,0,2
21,0.12133,0.3861,2,1
21,0.17664,0.41287,1,2
21,0.06862,0.684,2,4
21,0.07088,0.62001,2,3
21,0.0769,0.62565,1,4
21,0.08701,0.62682,2,4
21,0.82678,0.85332,0,5
21,0.10651,0.24709,1,6
21,0.07578,0.24211,1,0
21,0.07611,0.24735,1,6
22,0.07448,0.24454,0,0
22,0.07468,0.24605,0,6
22,0.07199,0.21875,0,0
22,0.08917,0.27814,0,6
22,0.1025,0.55818,2,3
22,0.08212,0.63353,2,4
22,0.08295,0.53031,0,3
22,0.05947,0.45824,0,2
22,0.0557,0.35595,1,1
22,0.06205,0.24766,1,6
22,0.0543,0.22532,2,0
22,0.06598,0.59179,1,3
22,0.07012,0.66521,1,4
22,0.08178,0.61949,0,3
22,0.07665,0.62917,2,4
22,0.08423,0.61149,2,3
22,0.06151,0.24955,0,6
22,0.10655,0.15105,2,0
22,0.09026,0.02811,0,6
22,0.17331,0.22802,2,0
22,0.19857,0.06527,0,6
22,0.19138,0.1642,0,0
22,0.05966,0.24602,2,6
22,0.09286,0.2181,2,0
22,0.19751,0.2806,0,6
22,0.19838,0.28698,0,1
22,0.14002,0.25257,1,6
22,0.11907,0.22462,2,0
22,0.12208,0.24781,1,6
22,0.07848,0.10334,1,0
22,0.05787,0.01748,0,6
22,0.17605,0.17964,1,0
22,0.23041,0.30078,0,1
22,0.09183,0.52797,1,3
22,0.05668,0.40175,1,2
22,0.05964,0.38008,2,1
22,0.05915,0.43751,2,2
22,0.05498,0.51963,2,3
22,0.05105,0.50338,0,2
22,0.07256,0.51501,2,3
22,0.10108,0.54059,2,3
22,0.05776,0.49398,2,2
22,0.09867,0.53457,2,3
22,0.0719,0.69152,1,4
22,0.13819,0.21328,2,0
22,0.09391,0.2807,0,6
22,0.08888,0.29037,1,1
22,0.00695,0.18733,1,6
22,0.06305,0.20647,0,0
22,0.16844,0.25034,2,6
22,0.12102,0.15465,0,0
22,0.08938,0.6662,2,4
22,0.08413,0.62477,0,3
22,0.08503,0.63687,2,4
22,0.07142,0.5563,1,3
22,0.09228,0.53699,2,3
22,0.08657,0.38045,0,1
22,0.08396,0.44443,1,2
22,0.09191,0.36716,2,1
22,0.0848,0.4248,0,2
22,0.10526,0.62221,2,3
22,0.10944,0.52378,1,3
22,0.10203,0.46451,1,2
22,0.0911,0.63494,2,4
22,0.09252,0.56433,1,3
22,0.08858,0.50457,0,2
22,0.10028,0.55002,2,3
22,0.07834,0.39992,0,2
22,0.07414,0.38775,2,1
22,0.18446,0.29152,2,1
22,0.10894,0.25656,0,6
22,0.10839,0.21204,1,0
22,0.84332,0.8542,2,5
22,0.15451,0.41853,0,2
23,0.06457,0.30833,1,1
23,0.05939,0.25573,0,6
23,0.0557,0.22501,2,0
23,0.05131,0.31328,0,1
23,0.12645,0.41099,1,2
23,0.26685,0.4014,2,2
23,0.25979,0.38948,2,1
23,0.07422,0.53998,2,3
23,0.14126,0.50355,2,2
23,0.19808,0.53107,1,3
23,0.20363,0.48025,1,2
23,0.08654,0.62749,1,4
23,0.16718,0.59425,2,3
23,0.07273,0.62657,2,4
23,0.07558,0.62487,0,3
23,0.07929,0.62655,1,4
23,0.08897,0.534,2,3
23,0.09362,0.45656,0,2
23,0.03159,0.22662,1,0
23,0.10472,0.5596,2,3
23,0.09169,0.62612,2,4
23,0.1004,0.51411,2,3
23,0.15602,0.46069,2,2
23,0.17523,0.38224,0,1
23,0.22213,0.41901,2,2
23,0.25119,0.36439,1,1
23,0.21394,0.39395,0,2
23,0.17312,0.38928,0,1
23,0.15443,0.47408,0,2
23,0.82302,0.81592,1,5
23,0.05759,0.69285,2,4
24,0.08287,0.41045,0,2
24,0.08711,0.29682,1,1
24,0.07483,0.26508,1,6
24,0.19538,0.23784,1,0
24,0.23264,0.24995,0,6
24,0.21902,0.24255,1,0
24,0.20714,0.24625,0,6
24,0.15077,0.2358,1,0
24,0.14754,0.25677,0,6
24,0.08683,0.4649,1,2
24,0.10028,0.51264,1,3
24,0.12328,0.43725,1,2
24,0.08972,0.62681,0,4
24,0.08134,0.62136,1,3
24,0.0996,0.64317,2,4
24,0.08403,0.61273,1,3
24,0.03864,0.67286,1,4
24,0.07625,0.61999,0,3
24,0.0907,0.62727,0,4
24,0.08391,0.59853,1,3
24,0.06315,0.50363,1,2
24,0.06361,0.54177,2,3
24,0.84266,0.84163,0,5
24,0.74308,0.78716,0,6
24,0.15887,0.32205,1,1
24,0.19257,0.2202,2,0
25,0.24715,0.27608,0,6
25,0.18522,0.31798,0,1
25,0.05993,0.50908,0,6
25,0.05618,0.49658,2,2
25,0.06394,0.52567,0,3
25,0.04909,0.45505,1,2
25,0.06096,0.38891,0,1
25,0.0622,0.39809,0,2
25,0.07048,0.38988,1,1
25,0.07988,0.37237,1,1
25,0.10298,0.2477,1,6
25,0.10346,0.24412,1,0
25,0.10129,0.24566,1,6
25,0.16047,0.21334,2,0
25,0.07063,0.63875,1,4
25,0.07193,0.56972,1,3
25,0.07078,0.42558,2,2
25,0.06829,0.63019,2,4
25,0.07343,0.50706,1,2
25,0.05841,0.52424,2,3
25,0.03086,0.39681,0,2
25,0.04487,0.38897,1,1
25,0.04665,0.39449,0,2
25,0.04687,0.3951,0,2
25,0.17814,0.59944,1,3
25,0.86872,0.84971,2,5
25,0.04858,0.39763,1,2
25,0.02956,0.36459,2,1
26,0.03242,0.41517,0,2
26,0.04477,0.32328,0,1
26,0.10158,0.23303,1,0
26,0.10098,0.24798,2,6
26,0.20122,0.22538,1,0
26,0.13888,0.39774,2,2
26,0.13145,0.38677,1,1
26,0.1782,0.39819,0,2
26,0.19883,0.39048,1,1
26,0.2012,0.39265,0,2
26,0.20381,0.39065,1,1
26,0.21056,0.41792,1,2
26,0.17614,0.51872,2,3
26,0.26792,0.41642,2,2
26,0.12942,0.38957,2,1
26,0.1924,0.39394,2,2
26,0.18942,0.39088,1,1
26,0.18599,0.40211,0,2
26,0.06695,0.51421,1,3
26,0.17522,0.48046,2,2
26,0.14342,0.56295,0,3
26,0.08319,0.63841,2,4
26,0.08456,0.60623,2,3
26,0.11008,0.62737,0,4
26,0.18163,0.58453,2,3
26,0.06359,0.68827,2,4
26,0.06527,0.61993,1,3
26,0.04908,0.70358,2,4
26,0.86201,0.88828,1,5
26,0.10323,0.25573,0,6
26,0.0366,0.09653,1,0
27,0.16461,0.24336,0,0
27,0.16117,0.26449,0,6
27,0.12313,0.3418,0,1
27,0.12482,0.39453,2,2
27,0.12783,0.39084,1,1
27,0.14314,0.39721,2,2
27,0.12911,0.3878,0,1
27,0.16574,0.4047,2,2
27,0.08349,0.37269,2,1
27,0.12271,0.3927,0,2
27,0.11884,0.39143,0,1
27,0.13942,0.3947,1,2
27,0.13928,0.38541,0,1
27,0.15261,0.25917,0,6
27,0.11728,0.24428,1,0
27,0.07837,0.26615,1,6
27,0.09939,0.61806,0,3
27,0.07728,0.72302,2,4
27,0.09965,0.63844,2,4
27,0.12135,0.60457,2,3
27,0.13875,0.62982,0,4
27,0.18801,0.54023,2,3
27,0.179,0.50676,1,2
27,0.17384,0.51745,2,3
27,0.15867,0.30522,0,1
27,0.08,0.2646,2,6
27,0.09723,0.65024,2,4
27,0.09384,0.62126,0,3
27,0.07964,0.63448,2,4
27,0.05897,0.55785,1,3
27,0.07742,0.72919,1,4
27,0.80309,0.85289,1,5
27,0.04229,0.65873,2,4
27,0.0518,0.57495,0,3
28,0.0862,0.29502,0,1
28,0.0828,0.27262,0,6
28,0.1044,0.30683,0,1
28,0.08582,0.23874,0,0
28,0.18716,0.24654,2,6
28,0.29233,0.22448,2,0
28,0.10171,0.50252,0,2
28,0.08514,0.55357,1,3
28,0.09258,0.63263,2,4
28,0.08748,0.62123,0,3
28,0.07863,0.63378,1,4
28,0.03975,0.52834,0,3
28,0.03303,0.42688,2,2
28,0.84834,0.88797,1,5
28,0.07919,0.72867,2,4
28,0.0277,0.40162,0,2
28,0.01867,0.37336,2,1
29,0.005,0.35066,0,6
29,0.03521,0.38363,1,1
29,0.07501,0.24394,0,0
29,0.09289,0.24827,1,6
29,0.32068,0.21918,2,0
29,0.06898,0.55929,2,3
29,0.05659,0.7278,2,4
29,0.05969,0.52713,2,3
29,0.06796,0.41007,1,2
29,0.87069,0.83456,2,5
29,0.06973,0.25079,1,6
30,0.12641,0.22881,1,0
30,0.15982,0.2485,2,6
30,0.14504,0.23925,2,0
30,0.14194,0.24884,1,6
30,0.14442,0.24467,0,0
30,0.14072,0.26638,0,6
30,0.08947,0.64106,2,4
30,0.13623,0.61894,1,3
30,0.11494,0.53611,2,3
30,0.15632,0.50587,0,2
30,0.17039,0.50981,1,3
30,0.16662,0.50727,2,2
30,0.16911,0.51024,2,3
30,0.17044,0.50842,0,6
30,0.18193,0.42855,2,2
30,0.18302,0.37699,0,1
30,0.20733,0.40494,0,2
30,0.84421,0.82591,0,5
30,0.74858,0.79981,0,6
30,0.07584,0.39072,0,1
30,0.05525,0.39378,2,2
30,0.05185,0.39086,1,1
30,0.07966,0.49923,1,2
30,0.07758,0.52157,2,3
31,0.06732,0.24872,0,6
31,0.10747,0.23622,2,0
31,0.16027,0.24809,1,6
31,0.22958,0.24296,2,0
31,0.23149,0.24569,0,6
31,0.23175,0.24199,1,0
31,0.05701,0.50084,0,2
31,0.06776,0.62299,2,3
31,0.05622,0.63315,1,4
31,0.05889,0.60502,0,3
31,0.04075,0.50643,0,2
31,0.05552,0.53426,1,3
31,0.03866,0.36499,1,1
31,0.02964,0.41708,1,2
31,0.04513,0.41108,1,2
31,0.84275,0.89194,1,5
31,0.09926,0.28921,1,1
32,0.0802,0.26331,0,6
32,0.06404,0.24179,1,0
32,0.0731,0.25055,0,6
32,0.11028,0.29289,0,1
32,0.10409,0.253,0,6
32,0.16431,0.24176,1,0
32,0.18264,0.26537,0,6
32,0.21292,0.31209,1,1
32,0.28404,0.26783,1,6
32,0.28944,0.29084,0,1
32,0.31584,0.25561,1,6
32,0.33041,0.21919,2,0
32,0.01424,0.43004,0,2
32,0.00656,0.43811,1,6
32,0.04801,0.38252,1,1
32,0.08785,0.43796,1,2
32,0.05198,0.62383,0,3
32,0.07805,0.6466,2,4
32,0.04816,0.52602,2,3
32,0.08425,0.34523,1,1
32,0.13937,0.24987,0,6
32,0.15483,0.24038,0,0
32,0.22397,0.28363,1,6
32,0.87411,0.85535,2,5
33,0.06275,0.2068,0,6
33,0.07343,0.29359,1,1
33,0.08494,0.2586,1,6
33,0.12327,0.24256,1,0
