Seq, time, fpogx, fpogy, fpogd, s
1,0.0,0.20128,0.0,0
1,0.01758,0.20071,0.01758,0
1,0.03271,0.19958,0.03272,0
1,0.04883,0.19803,0.04883,0
1,0.06592,0.19636,0.06592,0
1,0.08154,0.19474,0.08155,0
1,0.09814,0.19386,0.09815,0
1,0.11475,0.19328,0.11475,0
1,0.18018,0.13865,0.04883,0
1,0.19727,0.1427,0.06592,0
1,0.21338,0.14701,0.08203,0
1,0.22949,0.15072,0.09814,0
1,0.24609,0.15349,0.11475,0
1,0.26465,0.15564,0.1333,0
1,0.2793,0.156,0.14795,0
1,0.29541,0.15908,0.16406,0
1,0.31396,0.16166,0.18262,0
1,0.3291,0.1629,0.19775,0
1,0.3457,0.1659,0.21436,0
1,0.36182,0.16788,0.23047,0
1,0.38086,0.16759,0.24951,0
1,0.39453,0.1665,0.26318,0
1,0.41113,0.16582,0.27979,0
1,0.42773,0.16615,0.29639,0
1,0.44336,0.16845,0.31201,0
1,0.45947,0.171,0.32813,0
1,0.47607,0.17305,0.34473,0
1,0.49316,0.17435,0.36182,0
1,0.50879,0.17515,0.37744,0
1,0.52539,0.17611,0.39404,0
1,0.54199,0.17725,0.41064,0
1,0.55859,0.17831,0.42725,0
1,0.57471,0.17861,0.44336,0
1,0.59131,0.17863,0.45996,0
1,0.60938,0.1788,0.47803,0
1,0.72266,0.35523,0.04834,6
1,0.73926,0.35427,0.06494,6
1,0.75537,0.35363,0.08105,6
1,0.77246,0.3528,0.09814,6
1,0.78857,0.35491,0.11426,6
1,0.80518,0.35705,0.13086,6
1,0.82178,0.35752,0.14746,6
1,0.8374,0.35952,0.16309,6
1,0.854,0.36085,0.17969,6
1,0.87061,0.35965,0.19629,6
1,0.88721,0.35943,0.21289,6
1,0.90381,0.35897,0.22949,6
1,0.92041,0.35558,0.24609,6
1,0.93604,0.35424,0.26172,6
1,0.95264,0.353,0.27832,6
1,0.96924,0.35139,0.29492,6
1,0.98535,0.34783,0.31104,6
1,1.00195,0.34397,0.32764,6
1,1.01855,0.34221,0.34424,6
1,1.03516,0.34081,0.36084,6
1,1.05127,0.33994,0.37695,6
1,1.1167,0.29698,0.04883,6
1,1.1333,0.29589,0.06543,6
1,1.1499,0.29429,0.08203,6
1,1.16602,0.29253,0.09814,6
1,1.18262,0.28953,0.11475,6
1,1.19922,0.28758,0.13135,6
1,1.21533,0.28742,0.14746,6
1,1.23193,0.29059,0.16406,6
1,1.24805,0.29511,0.18018,6
1,1.26611,0.29706,0.19824,6
1,1.28125,0.29938,0.21338,6
1,1.29785,0.30142,0.22998,6
1,1.31396,0.30422,0.24609,6
1,1.33057,0.30637,0.2627,6
1,1.34717,0.30758,0.2793,6
1,1.36328,0.30951,0.29541,6
1,1.38184,0.31082,0.31396,6
1,1.39648,0.31134,0.32861,6
1,1.4126,0.30913,0.34473,6
1,1.4292,0.30679,0.36133,6
1,1.44531,0.30423,0.37744,6
1,1.46191,0.30172,0.39404,6
1,1.47852,0.29907,0.41064,6
1,1.49512,0.2968,0.42725,6
1,1.51172,0.29577,0.44385,6
1,1.52783,0.29512,0.45996,6
1,1.54395,0.29512,0.47607,6
1,1.56055,0.29618,0.49268,6
1,1.57764,0.29752,0.50977,6
1,1.59473,0.29861,0.52686,6
1,1.60986,0.29894,0.54199,6
1,1.62695,0.29861,0.55908,6
1,1.64307,0.29792,0.5752,6
2,1.65918,0.29824,0.59131,6
2,1.67578,0.29739,0.60791,6
2,1.69189,0.29671,0.62402,6
2,1.71045,0.29584,0.64258,6
2,1.72461,0.2952,0.65674,6
2,1.7417,0.29479,0.67383,6
2,1.75732,0.29595,0.68945,6
2,1.77441,0.29715,0.70654,6
2,1.79053,0.2986,0.72266,6
2,1.80664,0.29936,0.73877,6
2,1.82422,0.30009,0.75635,6
2,1.83984,0.30054,0.77197,6
2,1.85596,0.30045,0.78809,6
2,1.87256,0.30114,0.80469,6
2,1.88916,0.30218,0.82129,6
2,2.00439,0.35415,0.04883,1
2,2.02051,0.34591,0.06494,1
2,2.03711,0.34037,0.08154,1
2,2.05518,0.32192,0.09961,1
2,2.06982,0.2997,0.11426,1
2,2.08838,0.2869,0.13281,1
2,2.10498,0.27902,0.14941,6
2,2.12109,0.2748,0.16553,6
2,2.13574,0.27128,0.18018,6
2,2.15234,0.26444,0.19678,6
2,2.16846,0.25742,0.21289,6
2,2.23633,0.16725,0.05176,0
2,2.25244,0.16638,0.06787,0
2,2.26807,0.16817,0.0835,0
2,2.28516,0.17091,0.10059,0
2,2.30127,0.17187,0.1167,0
2,2.31641,0.16965,0.13184,0
2,2.33252,0.16734,0.14795,0
2,2.34912,0.16747,0.16455,0
2,2.36621,0.16701,0.18164,0
2,2.38232,0.16549,0.19775,0
2,2.39844,0.16513,0.21387,0
2,2.41455,0.1689,0.22998,0
2,2.43359,0.1696,0.24902,0
2,2.44775,0.1696,0.26318,0
2,2.46387,0.1696,0.2793,0
2,2.48291,0.1696,0.29834,0
2,2.74316,0.19503,0.04834,0
2,2.75977,0.19673,0.06494,0
2,2.77637,0.19765,0.08154,0
2,2.79248,0.19497,0.09766,0
2,2.80908,0.19296,0.11426,0
2,2.82568,0.19026,0.13086,0
2,2.8418,0.18705,0.14697,0
2,2.8584,0.18625,0.16357,0
2,2.87451,0.18808,0.17969,0
2,2.89111,0.19016,0.19629,0
2,2.90771,0.19058,0.21289,0
2,2.92383,0.19154,0.229,0
2,2.94092,0.19476,0.24609,0
2,2.95703,0.19866,0.26221,0
2,2.97363,0.20167,0.27881,0
2,2.98975,0.20331,0.29492,0
2,3.00635,0.20426,0.31152,0
2,3.02295,0.20511,0.32813,0
2,3.03906,0.20974,0.34424,0
2,3.1543,0.32774,0.04932,1
2,3.1709,0.3287,0.06592,1
2,3.18701,0.33275,0.08203,1
2,3.20313,0.33369,0.09814,1
2,3.21973,0.33506,0.11475,1
2,3.23633,0.33582,0.13135,1
2,3.25293,0.33633,0.14795,1
2,3.26904,0.33674,0.16406,1
2,3.28564,0.33743,0.18066,1
2,3.30225,0.33924,0.19727,1
2,3.31836,0.33978,0.21338,1
2,3.33496,0.34037,0.22998,1
2,3.35156,0.33937,0.24658,1
2,3.36768,0.33793,0.2627,1
2,3.38379,0.33778,0.27881,1
2,3.40088,0.33888,0.2959,1
2,3.41699,0.34044,0.31201,1
2,3.43311,0.34032,0.32813,1
2,3.4502,0.34182,0.34521,1
2,3.46631,0.34301,0.36133,1
2,3.48291,0.34404,0.37793,1
2,3.49902,0.34444,0.39404,1
2,3.51563,0.34468,0.41064,1
2,3.53174,0.34403,0.42676,1
2,3.54834,0.34342,0.44336,1
2,3.56445,0.34255,0.45947,1
2,3.58154,0.34226,0.47656,1
2,3.59766,0.3428,0.49268,1
2,3.61426,0.34332,0.50928,1
2,3.63037,0.34281,0.52539,1
2,3.64697,0.34261,0.54199,1
2,3.66309,0.34241,0.55811,1
2,3.67969,0.34209,0.57471,1
2,3.69629,0.3412,0.59131,1
2,3.71289,0.34036,0.60791,1
2,3.729,0.34001,0.62402,1
2,3.74512,0.33796,0.64014,1
2,3.76172,0.3362,0.65674,1
2,3.87695,0.18177,0.04834,0
2,3.89307,0.17855,0.06445,0
2,3.91016,0.17726,0.08154,0
2,3.92578,0.17798,0.09717,0
2,3.94287,0.17695,0.11426,0
2,3.95947,0.17728,0.13086,0
2,3.97559,0.17863,0.14697,0
2,3.9917,0.1812,0.16309,0
2,4.01025,0.18334,0.18164,0
2,4.0249,0.18511,0.19629,0
2,4.0415,0.18443,0.21289,0
2,4.05762,0.18441,0.229,0
2,4.07422,0.1865,0.24561,0
2,4.09033,0.18978,0.26172,0
2,4.10693,0.19241,0.27832,0
2,4.12354,0.19237,0.29492,0
2,4.14014,0.19236,0.31152,0
2,4.15625,0.19211,0.32764,0
2,4.17236,0.19298,0.34375,0
2,4.18945,0.1943,0.36084,0
2,4.20654,0.19593,0.37793,0
2,4.22314,0.19668,0.39453,0
2,4.23828,0.19642,0.40967,0
2,4.25488,0.19566,0.42627,0
2,4.27148,0.19493,0.44287,0
2,4.2876,0.19334,0.45898,0
2,4.3042,0.1915,0.47559,0
2,4.32031,0.19026,0.4917,0
2,4.33838,0.18827,0.50977,0
2,4.35352,0.18657,0.5249,0
2,4.36963,0.18639,0.54102,0
2,4.38623,0.18595,0.55762,0
2,4.40283,0.18582,0.57422,0
2,4.46826,0.18605,0.04932,0
2,4.48584,0.18326,0.06689,0
2,4.50146,0.18057,0.08252,0
2,4.51758,0.18083,0.09863,0
2,4.53418,0.18077,0.11523,0
2,4.55078,0.1828,0.13184,0
2,4.56689,0.18717,0.14795,0
2,4.58447,0.19101,0.16553,0
2,4.59961,0.19491,0.18066,0
2,4.61621,0.19748,0.19727,0
2,4.63281,0.20077,0.21387,0
2,4.64941,0.20305,0.23047,0
2,4.6665,0.20341,0.24756,0
2,4.68213,0.20409,0.26318,0
2,4.69824,0.20423,0.2793,0
2,4.71533,0.20393,0.29639,0
2,4.73145,0.20396,0.3125,0
2,4.74756,0.20398,0.32861,0
2,4.78027,0.20343,0.36133,0
2,4.84668,0.19184,0.0498,0
2,4.86279,0.19329,0.06592,0
2,4.87939,0.1927,0.08252,0
2,4.896,0.19273,0.09912,0
2,4.91211,0.19214,0.11523,0
2,4.92822,0.19166,0.13135,0
2,4.94482,0.19126,0.14795,0
2,4.96143,0.1917,0.16455,0
2,4.97754,0.19254,0.18066,0
2,4.99414,0.19371,0.19727,0
2,5.01025,0.19612,0.21338,0
2,5.02734,0.19717,0.23047,0
2,5.04297,0.19753,0.24609,0
2,5.05957,0.19661,0.2627,0
2,5.07617,0.19518,0.2793,0
2,5.09277,0.1939,0.2959,0
2,5.10889,0.19337,0.31201,0
2,5.12549,0.19362,0.32861,0
2,5.14209,0.19424,0.34521,0
2,5.1582,0.19497,0.36133,0
2,5.1748,0.1958,0.37793,0
2,5.19141,0.19675,0.39453,0
2,5.20752,0.19784,0.41064,0
2,5.22412,0.19862,0.42725,0
2,5.24023,0.1992,0.44336,0
2,5.25684,0.19855,0.45996,0
2,5.27344,0.19909,0.47656,0
2,5.29004,0.19932,0.49316,0
2,5.30615,0.19882,0.50928,0
2,5.32324,0.19759,0.52637,0
2,5.33936,0.19658,0.54248,0
2,5.35498,0.19644,0.55811,0
2,5.37207,0.19691,0.5752,0
2,5.38818,0.19748,0.59131,0
2,5.40479,0.19765,0.60791,0
2,5.42236,0.19771,0.62549,0
2,5.4375,0.19793,0.64063,0
2,5.4541,0.1988,0.65723,0
2,5.4707,0.19976,0.67383,0
2,5.4873,0.20106,0.69043,0
2,5.55225,0.25026,0.04883,6
2,5.56885,0.24246,0.06543,0
2,5.58594,0.23597,0.08252,0
2,5.60254,0.2329,0.09912,0
2,5.61865,0.22883,0.11523,0
2,5.63477,0.22653,0.13135,0
2,5.65137,0.22742,0.14795,0
2,5.66748,0.22776,0.16406,0
2,5.68408,0.22771,0.18066,0
2,5.70068,0.2263,0.19727,0
2,5.7168,0.2247,0.21338,0
2,5.73486,0.22251,0.23145,0
2,5.74951,0.22213,0.24609,0
2,5.76611,0.22013,0.2627,0
