TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5192382379636,0.34040,0.03577,0.00000,0,
0.01636,5192382414257,0.34024,0.02848,0.00000,0,
0.03296,5192382449922,0.33826,-0.00874,0.00000,0,
0.04932,5192382484963,0.34516,0.01235,0.00000,0,
0.06592,5192382520485,0.34831,-0.01307,0.00000,0,
0.08228,5192382555649,0.34944,-0.03150,0.04932,1,
0.09839,5192382590524,0.34702,-0.03477,0.06543,1,
0.11499,5192382626068,0.34503,-0.03410,0.08203,1,
0.13159,5192382661246,0.34415,-0.02782,0.09863,1,
0.14771,5192382696123,0.34129,-0.02097,0.11475,1,
0.16406,5192382731112,0.33855,-0.01386,0.13110,1,
0.18066,5192382766592,0.33629,-0.00893,0.14771,1,
0.19702,5192382801891,0.33693,-0.00749,0.16406,1,
0.21362,5192382837460,0.33758,-0.00678,0.18066,1,
0.22998,5192382872364,0.33818,-0.00560,0.19702,1,
0.24634,5192382907376,0.33854,-0.00385,0.21338,1,
0.26294,5192382943114,0.33933,-0.00078,0.22998,1,
0.27930,5192382978352,0.33993,0.00096,0.24634,1,
0.29541,5192383012873,0.34081,-0.00008,0.26245,1,
0.31226,5192383048669,0.34095,-0.00084,0.27930,1,
0.32861,5192383083833,0.34104,-0.00193,0.29565,1,
0.34497,5192383119064,0.34019,-0.00215,0.31201,1,
0.36157,5192383154430,0.34009,-0.00323,0.32861,1,
0.37964,5192383193362,0.34010,-0.00317,0.34668,1,
0.39404,5192383224034,0.34174,-0.00368,0.36108,1,
0.41064,5192383259896,0.34231,-0.00215,0.37769,1,
0.42725,5192383295313,0.34281,-0.00104,0.39429,1,
0.44360,5192383330116,0.34226,-0.00043,0.41064,1,
0.46021,5192383365774,0.34272,-0.00120,0.42725,1,
0.47632,5192383400413,0.34319,-0.00137,0.44336,1,
0.49414,5192383438739,0.34378,-0.00049,0.46118,1,
0.50928,5192383471247,0.34480,0.00050,0.47632,1,
0.52588,5192383506407,0.34574,0.00138,0.49292,1,
0.54199,5192383541048,0.35189,0.04496,0.49292,0,
0.55884,5192383577073,0.34040,0.39878,0.49292,0,
0.57617,5192383614641,0.33609,0.51389,0.49292,0,
0.59399,5192383652408,0.32275,0.75608,0.49292,0,
0.60913,5192383685055,0.33225,0.70411,0.49292,0,
0.62646,5192383722297,0.33645,0.69348,0.49292,0,
0.64209,5192383755663,0.33299,0.71334,0.04810,1,
0.65723,5192383788088,0.32734,0.70995,0.06323,1,
0.67358,5192383823092,0.32325,0.70614,0.07959,1,
0.68994,5192383858496,0.31844,0.70677,0.09595,1,
0.70703,5192383894975,0.32324,0.70872,0.11304,1,
0.72266,5192383928372,0.32698,0.71023,0.12866,1,
0.73901,5192383963640,0.31815,0.72767,0.14502,1,
0.75537,5192383998751,0.31070,0.74454,0.16138,1,
0.77222,5192384034464,0.30449,0.75860,0.17822,1,
0.78857,5192384069495,0.29778,0.76911,0.19458,1,
0.80518,5192384105427,0.29420,0.77854,0.21118,1,
0.82202,5192384141197,0.27966,0.80971,0.21118,0,
0.83789,5192384175237,0.25945,0.81888,0.21118,0,
0.85425,5192384210340,0.24215,0.83513,0.21118,0,
0.87061,5192384245499,0.23387,0.84422,0.04858,1,
0.88721,5192384281081,0.23783,0.84889,0.06519,1,
0.90356,5192384316237,0.23808,0.85923,0.08154,1,
0.92017,5192384351810,0.23807,0.86608,0.09814,1,
0.93628,5192384386446,0.23836,0.87071,0.11426,1,
0.95313,5192384422314,0.23902,0.87038,0.13110,1,
0.96924,5192384456811,0.23932,0.86940,0.14722,1,
0.98560,5192384492129,0.23917,0.86853,0.16357,1,
1.00220,5192384527468,0.23377,0.87284,0.18018,1,
1.01880,5192384563014,0.22930,0.87676,0.19678,1,
1.03467,5192384597369,0.22770,0.88672,0.21265,1,
1.05151,5192384633349,0.22575,0.89499,0.22949,1,
1.06812,5192384668795,0.22405,0.90222,0.24609,1,
1.08472,5192384704341,0.21606,0.93220,0.24609,0,
1.10059,5192384738650,0.22275,0.97439,0.24609,0,
1.11719,5192384774178,0.22498,0.98845,0.24609,0,
1.13354,5192384809299,0.22311,0.99590,0.04883,1,
1.15015,5192384844975,0.21948,0.99005,0.06543,1,
1.16650,5192384879641,0.21752,0.98722,0.08179,1,
1.18262,5192384914487,0.21860,0.99268,0.09790,1,
1.19922,5192384949716,0.21631,0.99562,0.11450,1,
1.21582,5192384985670,0.21485,0.99860,0.13110,1,
1.23218,5192385020763,0.21707,0.99952,0.14746,1,
1.24829,5192385055372,0.21931,1.00422,0.16357,1,
1.26514,5192385091092,0.22086,1.00739,0.18042,1,
1.28223,5192385128108,0.22208,1.00868,0.19751,1,
1.29785,5192385161519,0.22229,1.00579,0.21313,1,
1.31421,5192385196404,0.22222,1.00265,0.22949,1,
1.33057,5192385231629,0.22186,1.00000,0.24585,1,
1.34717,5192385267257,0.22107,0.99908,0.26245,1,
1.36499,5192385305216,0.22066,0.99894,0.28027,1,
1.37988,5192385336984,0.21955,0.99863,0.29517,1,
1.39648,5192385372914,0.22054,1.00465,0.31177,1,
1.41309,5192385408109,0.22288,1.00842,0.32837,1,
1.42920,5192385442757,0.22288,1.00842,0.34448,1,
1.44556,5192385477734,0.22288,1.00842,0.36084,1,
1.46265,5192385514389,0.22288,1.00842,0.37793,1,
1.47876,5192385549001,0.22890,1.01579,0.37793,0,
1.49512,5192385583939,0.22890,1.01579,0.37793,0,
1.51147,5192385619325,0.22890,1.01579,0.37793,0,
1.54590,5192385693069,0.00000,0.00000,0.37793,0,
1.56128,5192385725806,0.00000,0.00000,0.37793,0,
1.57813,5192385761879,0.00000,0.00000,0.37793,0,
1.59448,5192385797027,0.00000,0.00000,0.37793,0,
1.61060,5192385831669,0.00000,0.00000,0.37793,0,
1.62671,5192385866420,0.00000,0.00000,0.37793,0,
1.64355,5192385902226,0.00000,0.00000,0.37793,0,
1.65991,5192385937215,0.00000,0.00000,0.37793,0,
1.67627,5192385972723,0.00000,0.00000,0.37793,0,
1.69287,5192386008168,0.00000,0.00000,0.37793,0,
1.70972,5192386044013,0.12092,0.56203,0.37793,0,
1.72583,5192386078870,0.23603,1.07451,0.37793,0,
1.74365,5192386117106,0.24221,1.03734,0.37793,0,
1.75928,5192386150585,0.24314,1.02192,0.37793,0,
1.77563,5192386185284,0.20534,0.86749,0.37793,0,
1.79150,5192386219360,0.14040,0.65401,0.37793,0,
1.80859,5192386256091,0.11879,0.58252,0.37793,0,
1.82471,5192386290412,0.08161,0.44073,0.37793,0,
1.84204,5192386327603,0.08673,0.46388,0.37793,0,
1.85767,5192386361387,0.09164,0.48080,0.37793,0,
1.87451,5192386397572,0.09023,0.48505,0.04980,1,
1.88965,5192386429681,0.09378,0.48301,0.06494,1,
1.90576,5192386464595,0.09559,0.47997,0.08105,1,
1.92188,5192386499028,0.09325,0.47742,0.09717,1,
1.93872,5192386534972,0.09788,0.48763,0.11401,1,
1.95508,5192386570311,0.10108,0.49437,0.13037,1,
1.97144,5192386605122,0.09866,0.48955,0.14673,1,
1.98779,5192386640049,0.09588,0.48596,0.16309,1,
2.02124,5192386711827,0.09072,0.48092,0.19653,1,
2.03735,5192386746196,0.08813,0.48317,0.21265,1,
2.05371,5192386781327,0.08613,0.48577,0.22900,1,
2.07007,5192386816418,0.08275,0.48632,0.24536,1,
2.08667,5192386852314,0.08054,0.48624,0.26196,1,
2.10278,5192386886534,0.07858,0.48617,0.27808,1,
2.11914,5192386921643,0.07642,0.48817,0.29443,1,
2.13623,5192386958169,0.07621,0.48826,0.31152,1,
2.15234,5192386992718,0.07622,0.48891,0.32764,1,
2.16870,5192387027900,0.07575,0.49061,0.34399,1,
2.18506,5192387063102,0.07505,0.49116,0.36035,1,
2.20142,5192387097990,0.07433,0.49144,0.37671,1,
2.21777,5192387132943,0.07352,0.49130,0.39307,1,
2.23462,5192387169276,0.07303,0.49115,0.40991,1,
2.25073,5192387203875,0.07244,0.49065,0.42603,1,
2.26709,5192387238972,0.07078,0.49141,0.44238,1,
2.28369,5192387274363,0.07012,0.49029,0.45898,1,
2.30005,5192387309668,0.06950,0.48924,0.47534,1,
2.31641,5192387344559,0.06677,0.48899,0.49170,1,
2.33398,5192387382401,0.06568,0.48740,0.50928,1,
2.35083,5192387418208,0.06465,0.48591,0.52612,1,
2.36768,5192387454367,0.03712,0.46390,0.52612,0,
2.38428,5192387490209,0.00731,0.40164,0.52612,0,
2.40063,5192387525107,-0.00037,0.38658,0.52612,0,
2.41724,5192387560614,-0.00475,0.35624,0.52612,0,
2.43164,5192387591686,0.02460,0.36722,0.52612,0,
2.44775,5192387626334,0.03497,0.37274,0.52612,0,
2.46411,5192387661243,0.03453,0.36185,0.04688,1,
2.48096,5192387697233,0.03451,0.36507,0.06372,1,
2.49731,5192387732448,0.03417,0.36630,0.08008,1,
2.51343,5192387766996,0.03601,0.36628,0.09619,1,
2.53003,5192387802684,0.03574,0.36019,0.11279,1,
2.54639,5192387837669,0.03668,0.35871,0.12915,1,
2.56323,5192387873873,0.03664,0.36006,0.14600,1,
2.58032,5192387910375,0.03692,0.36656,0.16309,1,
2.59570,5192387943462,0.03695,0.37141,0.17847,1,
2.61230,5192387978865,0.03813,0.37458,0.19507,1,
2.62842,5192388013623,0.03785,0.37159,0.21118,1,
2.64502,5192388049237,0.03692,0.36710,0.22778,1,
2.66138,5192388083919,0.03618,0.36540,0.24414,1,
2.68042,5192388124912,0.03418,0.36174,0.26318,1,
2.69409,5192388154391,0.03275,0.35940,0.27686,1,
2.71094,5192388190301,0.03394,0.35953,0.29370,1,
2.72729,5192388225168,0.03477,0.35991,0.31006,1,
2.74341,5192388260092,0.03582,0.36110,0.32617,1,
2.75977,5192388294871,0.03522,0.36323,0.34253,1,
2.77881,5192388335493,0.03421,0.36239,0.36157,1,
2.79272,5192388365661,0.03329,0.36159,0.37549,1,
2.80908,5192388400746,0.03403,0.35828,0.39185,1,
2.82568,5192388436398,0.03603,0.35224,0.40845,1,
2.84253,5192388472186,0.03920,0.32154,0.40845,0,
2.85938,5192388508249,0.05699,0.27592,0.40845,0,
