0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32960619395942065,0.0,0.0,0.3532623698225425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31319116591013196,0.0,0.0,0.01708917292705137,0.2806069116856239,0.2988129925604007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016410126109747025,0.0,0.0,0.0,0.0003005619440066595,0.3202591087406692,0.0,0.0,0.0,0.0,0.0,0.3532623698225425,0.0,0.0,0.2937210887145899,0.0,0.0,0.32960619395942065,0.09981391229005201,0.31166717648909836
0.326150689360169,0.0,0.012835689752129642,0.0,0.0,0.000695558150735264,0.286940160520621,6.162801749393527e-07,0.3296046975530171,0.25197891046292675,0.09849038960275362,0.0,5.393123002652788e-13,0.25439085244791604,0.0006609195055571552,0.32026056261906205,0.297893556261739,0.014477950448895856,0.0,0.2677246363901965,0.2503223780134134,0.26181669487221376,0.0,0.24828612125904165,0.32233196605285086,0.0,2.2911813441553857e-07,0.013415527815181447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28694016055019367,0.0,0.0,0.3532623698225425,0.0,0.2570864642600255,0.2988136708117245,0.2328264349333614,0.2835796739677209,0.0,0.012799581375204249,0.2939420871366929
0.3678794411714423,0.11313523487370478,3.95232932895082e-05,6.95130063657775e-07,0.0,3.460848800388726e-08,0.2788017475149095,0.0,0.3296046975869854,0.015311258566944062,0.0002692922389932987,0.0,1.3407271113694515e-05,0.2970069302175267,0.0001031664487346256,4.93223701307607e-06,0.32615068936016794,0.038833127896017346,0.0,0.0018907230817802457,0.2706858884334245,0.015311258570099805,0.0007320088765532762,2.557240593598914e-07,0.32233196605285086,0.0,0.27553845002796806,0.2593331693095286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3532623698225425,0.0,0.29221968043561325,0.2894464459145548,0.27006430940863546,0.26945807922034126,0.0,0.012697538989788811,0.289072452397245
0.32615068936016794,0.0948436316469552,0.03623258948781931,0.00028559402426849484,8.782971649058288e-05,3.897070729842753e-12,0.2706852739990278,0.036084982316803745,0.2894457888853126,0.2835793520671151,0.2894464458847238,0.0894295251253533,8.624290091660768e-05,0.2305531624934018,0.25086016677999556,0.25569944616954293,0.2802963805532793,0.2655890436081371,0.012697538989788811,0.0006275056507356997,0.24233573969300756,1.3266752964258245e-05,0.013274862862834589,0.005106432127978561,0.32960469751904575,0.27553719905978535,1.2225793231996569e-08,0.2557002200806542,0.0,0.014702858070347807,0.0007623026772276015,0.0,0.32233196605285086,0.27553845002796806,0.27553845002796806,0.0,0.0,0.0,0.0,0.0,0.3532623698225425,0.0,0.23987124176927452,0.24582814391897542,0.26033562956494566,0.09600167493157877,0.22792467120133514,0.011993366541242506,0.27542756096345455
0.3296046975869854,0.0,0.013970595490828335,0.0006829884317812393,3.4608173760729435e-08,2.8275295708078236e-11,0.2726499837005386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01470285806731746,0.0,0.3028281246146013,0.2740520881703315,0.10256543105226518,8.379719520826235e-05,0.2516937750561025,0.0,0.0,0.292218353793448,0.3007470412869269,0.28944513183270676,0.0017322271065851212,0.27006369638517197,0.0,0.0,0.0,0.3678794411714423,0.006737946999085465,0.10555890666418745,0.2953134578938608,0.0,0.0,0.0,0.0,0.0,0.32233196606946135,0.3075348493502133,0.3028298431605741,0.0,0.27503290802093816,0.2427110183470505,0.2645885909048333,0.2482855576446633,0.2771160764252181
0.3678794411714423,0.0,0.0,0.014876989117909443,0.0,1.8895594204565093e-06,0.27265060262277013,0.2922183537332146,0.32615118294569145,0.2988123142952239,0.09698379551006191,0.0,2.33332705797459e-07,0.03366832614975866,0.10750112467141483,0.2771153774559407,0.31319116591013196,0.26362809209041604,0.0,8.583830541579058e-08,0.24469452962992252,0.04334255395156769,0.12627285744230948,0.34324521381302936,0.3131909289014804,0.0,0.0372900741771123,0.2733411482915239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3532623698225425,0.3075348493502133,3.6876536580896934e-05,0.27265060267896757,0.2894464459443804,0.2694574676007375,0.0,0.25708646426002313,0.2884771132140334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32960544571291034,0.0,2.484721489919199e-07,0.012951230059110476,1.6076673093169801e-09,0.27334114831969314,0.0,0.2869388578172652,0.3532623698225425,2.3319015788867746e-10,1.2154679687801825e-05,1.5087895975990574e-12,0.09457682482421212,0.0,0.0,0.0,0.3678794411714423,0.0,0.015311258570099805,0.3075348493502133,0.0,0.0,0.0,0.013880784681696044,0.32025890102004917,8.981161007770058e-05,0.24979591839925142,0.0,0.0,0.0,0.0,0.0,0.3532623698225425,0.0,0.0,0.29531479864835875,0.0,0.27553844997117793,0.24979591839925142,0.2570864643130102,0.2978935562617397
0.3296054457129088,0.0,0.002157888900668978,0.04978706836786394,0.016410126113129097,0.286940160550191,0.28465128882092733,1.2378262012698402e-05,0.3261506893825779,2.1655339468663988e-13,0.10750112469357045,0.004795340038321368,2.8795674244308715e-11,0.25818235992226996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007506384291966775,0.0,2.854169572158695e-07,6.1442123533282056e-06,0.2953134579547267,3.795264320692281e-05,0.27711663553210314,0.014477917585155523,0.0,5.136331717987002e-06,0.0008170120707196275,0.32233196605285086,0.0006829915327621003,0.26945807927587817,0.0,0.0,0.044607347616040086,0.0,0.0,0.3532623698225425,0.3075348493502133,0.2682882727574196,0.3075348493502133,0.2806069115699491,0.3050810049250064,0.25141441913991613,0.01269753899240585,0.28437837796200877
0.3678794411714423,0.3202591086746619,0.00076229921646523,0.0,0.0,0.10992740625526123,0.006286755386485798,2.067389670093768e-10,0.2939422777832269,0.24408041787355403,0.24054684078563268,0.03689924653058607,0.2519777665609415,0.24089320649745222,0.013574474190521504,0.2763145058699007,0.28907263986838005,0.25856013734032585,1.9677489051278826e-06,0.0006305747420926708,0.26717256951631707,0.038238929208085554,0.005175052820817564,0.24553984428942643,0.3116668227255169,0.32026056261906205,0.001776312112341354,0.26270460758349856,1.3258587830260125e-08,1.7943465931712544e-09,0.27006430940863546,0.005352190143040041,0.3678794411714423,6.159008801546889e-10,0.014548695155660202,0.0,0.11781620707975851,0.2869375552085437,0.0,0.0,0.32960619392545526,0.32960619395942065,0.28255087582854377,0.26458979227423535,0.24641843347265696,0.2645885909593666,0.0007623026772276015,0.26270341493620547,0.294240532367431
0.3075334531790194,0.34324521381302936,0.04978706836786394,0.0,0.0,0.03883312789201584,0.29372108868432106,0.03728990487698003,0.32615068936016794,0.3131918767973027,0.015311258570099805,0.044607347616040086,9.413355933729149e-05,0.25708763135393564,0.10322904518890966,0.013970658921696718,0.3296054457129088,3.795281550813631e-05,0.00011057055999857222,0.00026165436966037555,0.2733405278721635,0.2988123142336313,0.11781727680555226,0.01708917292705137,0.3678794411714423,0.0,5.1363550364205345e-06,0.005255468502926918,0.04334216041250659,0.01708917292705137,0.0024787521766663576,0.34324521381302936,0.0,7.45018572929579e-07,0.0007622957557185485,0.0,0.0,0.0,0.0,0.0,0.3532623698225425,0.3075348493502133,0.28576925504097783,0.2740527103036163,0.0007763250463255358,0.10750161271579413,0.3131918767973027,0.2645897921106347,0.2894456574718881
0.3678794411714423,0.2988136708117245,0.0,0.0,0.03883312789201548,1.3266752966992603e-05,0.002013390676531571,0.0003129991202390053,0.3131904549438852,0.32960619395942065,0.0,0.27553844997117793,9.413355933729149e-05,0.014877022889810689,0.0054729632907326445,0.27711537745593556,0.32960619392545526,0.0,8.981161007769974e-05,3.06827832097886e-08,0.2601324095529615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026165555754510775,0.0,0.0,0.32233196606946135,0.26181669487221376,0.27553844997118054,0.0,0.10750161271579513,0.0,0.0,0.0,0.3261511829681011,0.32025910870766705,0.2988136708733146,0.2677234208974051,0.0,0.0,0.26181669481825176,0.26013122847590864,0.3028284683495419
0.3075348492868314,0.0007112503185313042,0.0,0.043342160421440075,0.0,1.3027003993716525e-05,0.28615331778054764,0.012545291245063378,0.2846505504137264,0.293721422040403,4.834247934963053e-06,0.2894464459443804,0.09313009599959796,0.2375049954922595,0.0006142430679789608,0.2677240285856298,0.28907263990242776,2.3669464701436354e-07,0.014171888838566736,7.114140324260716e-11,0.02952359256851324,0.0,0.016410126113129097,0.0,0.0,0.0,0.0003005619440066595,0.3075334531790194,0.04334235718159089,2.74077016271679e-07,0.0,1.670170079024565e-05,0.0,5.019895657733793e-09,0.28693885775812533,0.0,0.0,0.0,0.0,0.0,0.3532623698225425,0.3075348493502133,0.30008630391759017,0.24828612131021724,0.29531479858749254,0.29531345783299495,0.00011057055999857222,0.255035730376248,0.280606547630712
