TIME(2019/11/15 15:12:00.017),TIMETICK(f=2143473),FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,383340720088,0.40254,0.13553,0.00000,1,
0.01660,383340754670,0.40085,0.13576,0.01660,1,
0.03320,383340790234,0.39976,0.13542,0.03321,1,
0.04980,383340826427,0.39884,0.13603,0.04981,1,
0.06689,383340862770,0.39804,0.13698,0.06690,1,
0.08203,383340895873,0.39807,0.13725,0.08203,1,
0.09863,383340930465,0.39881,0.13761,0.09863,1,
0.11475,383340965713,0.39949,0.13794,0.11475,1,
0.13086,383341000480,0.40018,0.13825,0.13086,1,
0.14795,383341036446,0.39939,0.13844,0.14795,1,
0.16406,383341071290,0.39864,0.13831,0.16406,1,
0.18115,383341107839,0.39852,0.13794,0.18115,1,
0.19727,383341142240,0.39873,0.13777,0.19727,1,
0.21387,383341178261,0.39893,0.13761,0.21387,1,
0.22949,383341211938,0.39921,0.13745,0.22949,1,
0.24658,383341247746,0.39945,0.13722,0.24658,1,
0.26611,383341289997,0.39967,0.13700,0.26612,1,
0.27930,383341318122,0.39955,0.13688,0.27930,1,
0.29590,383341353949,0.39932,0.13670,0.29590,1,
0.31201,383341388413,0.39912,0.13666,0.31201,1,
0.32861,383341423879,0.39858,0.13746,0.32862,1,
0.34473,383341458597,0.39887,0.13844,0.34473,1,
0.36133,383341493625,0.39914,0.13932,0.36133,1,
0.37793,383341530015,0.39950,0.13968,0.37793,1,
0.39502,383341565982,0.39973,0.13972,0.39502,1,
0.41064,383341599479,0.39992,0.13935,0.41065,1,
0.42676,383341634235,0.40026,0.13886,0.42676,1,
0.44336,383341669535,0.40184,0.14025,0.44336,1,
0.45996,383341705335,0.40336,0.14168,0.45996,1,
0.47607,383341740279,0.40512,0.14326,0.47608,1,
0.49805,383341787329,0.42850,0.16992,0.47608,0,
0.51270,383341819013,0.45842,0.20687,0.47608,0,
0.52832,383341851707,0.47040,0.21146,0.47608,0,
0.54639,383341890922,0.47650,0.21108,0.04834,1,
0.55908,383341917749,0.48015,0.21064,0.06104,1,
0.57520,383341952448,0.48346,0.21410,0.07715,1,
0.59229,383341989375,0.48558,0.21667,0.09424,1,
0.60791,383342022249,0.48717,0.21860,0.10986,1,
0.62744,383342064072,0.48816,0.22157,0.12939,1,
0.64111,383342093944,0.48933,0.22322,0.14307,1,
0.65723,383342128520,0.49029,0.22390,0.15918,1,
0.67432,383342165190,0.48967,0.22579,0.17627,1,
0.68994,383342198311,0.48975,0.22681,0.19189,1,
0.70654,383342233720,0.48982,0.22768,0.20850,1,
0.72607,383342275843,0.49067,0.22825,0.22803,1,
0.73975,383342304902,0.49120,0.22837,0.24170,1,
0.75586,383342339436,0.49168,0.22875,0.25781,1,
0.77197,383342374075,0.49114,0.23228,0.27393,1,
0.78857,383342409751,0.48649,0.24445,0.29053,1,
0.80518,383342445235,0.48232,0.25554,0.30713,1,
0.82129,383342480128,0.45498,0.32418,0.30713,0,
0.83887,383342517274,0.34157,0.59764,0.30713,0,
0.85400,383342550249,0.30347,0.68833,0.30713,0,
0.87012,383342584775,0.21914,0.88168,0.30713,0,
0.88672,383342620275,0.21601,0.88681,0.30713,0,
0.90332,383342655637,0.21497,0.88852,0.30713,0,
0.91943,383342690485,0.21423,0.88799,0.04932,1,
0.94238,383342739115,0.21280,0.88765,0.07227,1,
0.95557,383342768289,0.21150,0.88694,0.08545,1,
0.96973,383342798219,0.21133,0.88660,0.09961,1,
0.98633,383342833391,0.21029,0.88501,0.11621,1,
1.00244,383342868373,0.20971,0.88410,0.13232,1,
1.01855,383342903084,0.20823,0.88376,0.14844,1,
1.03516,383342938605,0.20811,0.88361,0.16504,1,
1.05273,383342976076,0.20819,0.88374,0.18262,1,
1.06885,383343010912,0.20801,0.88651,0.19873,1,
1.08740,383343049946,0.20769,0.88787,0.21729,1,
1.10156,383343080666,0.20734,0.88896,0.23145,1,
1.11768,383343115794,0.20644,0.89142,0.24756,1,
1.13379,383343149536,0.20556,0.89342,0.26367,1,
1.15137,383343187007,0.20452,0.89489,0.28125,1,
1.16699,383343220641,0.20339,0.89583,0.29688,1,
1.18457,383343259155,0.20200,0.89684,0.31445,1,
1.20215,383343296369,0.20075,0.89776,0.33203,1,
1.21582,383343325604,0.20016,0.89828,0.34570,1,
1.23242,383343361636,0.19980,0.89921,0.36230,1,
1.24951,383343398313,0.19961,0.90023,0.37939,1,
1.26563,383343432556,0.19945,0.90114,0.39551,1,
1.28271,383343469331,0.19964,0.90199,0.41260,1,
1.29932,383343504695,0.19978,0.90272,0.42920,1,
1.31445,383343536634,0.19994,0.90237,0.44434,1,
1.33105,383343572657,0.19965,0.90198,0.46094,1,
1.34912,383343611211,0.19934,0.90157,0.47900,1,
1.38184,383343681057,0.19869,0.90112,0.51172,1,
1.40137,383343723698,0.19861,0.90136,0.53125,1,
1.41260,383343747152,0.19850,0.90250,0.54248,1,
1.42920,383343782587,0.19808,0.90341,0.55908,1,
1.44531,383343817770,0.19764,0.90422,0.57520,1,
1.46191,383343852669,0.19789,0.90487,0.59180,1,
1.47803,383343887650,0.19769,0.90508,0.60791,1,
1.49707,383343928727,0.19748,0.90524,0.62695,1,
1.51123,383343958876,0.19746,0.90551,0.64111,1,
1.52783,383343994253,0.19754,0.90568,0.65771,1,
1.54443,383344029719,0.19765,0.90587,0.67432,1,
1.56006,383344064029,0.19800,0.90688,0.68994,1,
1.57813,383344101974,0.19824,0.90746,0.70801,1,
1.59766,383344144042,0.19845,0.90798,0.72754,1,
1.61230,383344175708,0.19834,0.90797,0.74219,1,
1.62891,383344211578,0.19843,0.90807,0.75879,1,
1.64307,383344241391,0.19852,0.90817,0.77295,1,
1.65918,383344276115,0.19793,0.90831,0.78906,1,
1.67676,383344314103,0.19780,0.90815,0.80664,1,
1.69189,383344346225,0.19763,0.90793,0.82178,1,
1.71094,383344386745,0.19719,0.90829,0.84082,1,
1.72559,383344418532,0.19661,0.90855,0.85547,1,
1.74219,383344453686,0.19611,0.90892,0.87207,1,
1.75781,383344486981,0.19585,0.90934,0.88770,1,
1.77393,383344522308,0.19542,0.90992,0.90381,1,
1.79102,383344558117,0.19496,0.91046,0.92090,1,
1.80664,383344592455,0.19520,0.91115,0.93652,1,
1.82520,383344631318,0.19499,0.91189,0.95508,1,
1.84082,383344665518,0.19472,0.91253,0.97070,1,
1.85791,383344702231,0.19461,0.91206,0.98779,1,
1.87354,383344735212,0.19470,0.91198,1.00342,1,
1.88965,383344769930,0.19485,0.91199,1.01953,1,
1.90625,383344805093,0.19520,0.91133,1.03613,1,
1.92236,383344839899,0.19566,0.91033,1.05225,1,
1.94092,383344879481,0.19621,0.90945,1.07080,1,
1.97070,383344944188,0.19693,0.90904,1.10059,1,
1.97510,383344953496,0.19790,0.90851,1.10498,1,
1.99072,383344987015,0.19886,0.90798,1.12061,1,
2.00439,383345016397,0.19915,0.90736,1.13428,1,
2.02441,383345059076,0.19917,0.90631,1.15430,1,
2.03760,383345087082,0.19912,0.90516,1.16748,1,
2.05469,383345123537,0.19898,0.90390,1.18457,1,
2.07031,383345157213,0.19878,0.90288,1.20020,1,
2.08838,383345195716,0.19861,0.90189,1.21826,1,
2.10303,383345227398,0.19774,0.90131,1.23291,1,
2.12109,383345266145,0.19753,0.90077,1.25098,1,
2.13770,383345301259,0.19624,0.87508,1.25098,0,
2.15430,383345337494,0.18674,0.88477,1.25098,0,
2.17334,383345378242,0.19267,0.88445,1.25098,0,
2.18799,383345409476,0.19564,0.88429,0.05029,1,
2.20166,383345438814,0.19402,0.88468,0.06396,1,
2.21875,383345475673,0.19358,0.88646,0.08105,1,
2.23486,383345509745,0.19298,0.88735,0.09717,1,
2.25049,383345543685,0.18909,0.88810,0.11279,1,
2.26855,383345582377,0.18700,0.88963,0.13086,1,
2.28711,383345622074,0.18533,0.89086,0.14941,1,
2.30029,383345649764,0.18326,0.89135,0.16260,1,
2.31689,383345686009,0.18245,0.89102,0.17920,1,
2.33301,383345719827,0.18167,0.89061,0.19531,1,
2.34912,383345754573,0.18152,0.89130,0.21143,1,
2.36621,383345791305,0.18095,0.88883,0.22852,1,
2.38184,383345825331,0.18030,0.88646,0.24414,1,
2.39844,383345860440,0.17969,0.88599,0.26074,1,
2.41504,383345896074,0.17930,0.88602,0.27734,1,
2.43115,383345931080,0.17894,0.88604,0.29346,1,
2.44775,383345966781,0.17808,0.88638,0.31006,1,
2.46436,383346001358,0.17727,0.88590,0.32666,1,
2.48486,383346045647,0.17653,0.88547,0.34717,1,
2.49658,383346071122,0.17567,0.88508,0.35889,1,
2.51416,383346108931,0.17491,0.88482,0.37646,1,
2.52979,383346142193,0.17421,0.88459,0.39209,1,
2.54590,383346176725,0.17373,0.88425,0.40820,1,
2.56250,383346212242,0.17352,0.88423,0.42480,1,
2.58057,383346250678,0.17332,0.88422,0.44287,1,
2.59668,383346285127,0.17289,0.88404,0.45898,1,
2.61279,383346319900,0.17256,0.88342,0.47510,1,
2.63721,383346372223,0.17225,0.88284,0.49951,1,
2.64648,383346392401,0.17311,0.87973,0.50879,1,
2.66260,383346426827,0.17541,0.87202,0.52490,1,
2.67822,383346460703,0.17957,0.82705,0.52490,0,
2.69922,383346505363,0.26014,0.58616,0.52490,0,
2.71191,383346532119,0.28219,0.48753,0.52490,0,
2.72754,383346566220,0.33116,0.30966,0.52490,0,
2.74414,383346601818,0.33671,0.30519,0.52490,0,
2.76025,383346636010,0.33697,0.30239,0.52490,0,
2.77637,383346670958,0.33704,0.30021,0.04883,1,
2.79297,383346705766,0.33616,0.29991,0.06543,1,
2.80957,383346741802,0.33693,0.30097,0.08203,1,
2.83105,383346787707,0.33762,0.30282,0.10352,1,
2.84326,383346814195,0.33712,0.30459,0.11572,1,
2.86133,383346852884,0.33714,0.30744,0.13379,1,
2.87842,383346888877,0.33705,0.30896,0.15088,1,
2.89209,383346918337,0.33624,0.30890,0.16455,1,
2.90820,383346953571,0.33435,0.30821,0.18066,1,
2.92773,383346994912,0.33276,0.30763,0.20020,1,
2.94385,383347029183,0.33163,0.30731,0.21631,1,
2.95850,383347061319,0.33140,0.30742,0.23096,1,
2.97412,383347094262,0.33122,0.30770,0.24658,1,
2.99023,383347128866,0.33127,0.30691,0.26270,1,
3.00684,383347164273,0.33091,0.30639,0.27930,1,
3.02295,383347199388,0.33056,0.30577,0.29541,1,
3.04004,383347235489,0.32710,0.30483,0.31250,1,
3.05615,383347269972,0.32333,0.30397,0.32861,1,
3.07227,383347305107,0.31996,0.30354,0.34473,1,
3.09082,383347344465,0.31680,0.30293,0.36328,1,
3.10547,383347376098,0.31502,0.30205,0.37793,1,
3.12354,383347415016,0.31343,0.30151,0.39600,1,
3.14160,383347453075,0.31540,0.29834,0.41406,1,
3.15723,383347487437,0.31540,0.29834,0.42969,1,
3.17285,383347520075,0.31540,0.29834,0.44531,1,
3.18750,383347551610,0.31540,0.29834,0.45996,1,
3.20410,383347587407,0.29646,0.28788,0.45996,0,
3.22119,383347624617,0.29646,0.28788,0.45996,0,
3.23877,383347662225,0.29646,0.28788,0.45996,0,
3.25488,383347696204,0.00000,0.00000,0.45996,0,
3.28125,383347753156,0.00000,0.00000,0.45996,0,
3.28857,383347769022,0.00000,0.00000,0.45996,0,
3.30469,383347802968,0.00000,0.00000,0.45996,0,
3.32080,383347837728,0.00000,0.00000,0.45996,0,
3.33691,383347871775,0.00000,0.00000,0.45996,0,
3.35645,383347914542,0.00000,0.00000,0.45996,0,
3.37061,383347943946,0.00000,0.00000,0.45996,0,
3.38672,383347979404,0.00000,0.00000,0.45996,0,
3.40234,383348012710,0.00000,0.00000,0.45996,0,
3.41943,383348048957,0.00000,0.00000,0.45996,0,
3.43604,383348084855,0.12122,0.12734,0.45996,0,
3.46240,383348141238,0.25214,0.27195,0.45996,0,
3.47070,383348159093,0.25678,0.27932,0.45996,0,
3.49023,383348201132,0.25287,0.27443,0.45996,0,
3.50488,383348231832,0.25588,0.26751,0.04248,1,
3.51855,383348261556,0.25794,0.26479,0.05615,1,
3.53369,383348293594,0.26029,0.26587,0.07129,1,
3.54980,383348328504,0.26201,0.26860,0.08740,1,
3.56494,383348361266,0.26346,0.27155,0.10254,1,
3.58154,383348396629,0.26454,0.27375,0.11914,1,
3.60059,383348436960,0.26519,0.27445,0.13818,1,
3.61621,383348471084,0.26582,0.27561,0.15381,1,
3.63135,383348503747,0.26636,0.27824,0.16895,1,
3.64990,383348542954,0.26759,0.28003,0.18750,1,
3.66406,383348572910,0.26864,0.28156,0.20166,1,
3.68066,383348609090,0.26919,0.28270,0.21826,1,
3.69971,383348649659,0.27035,0.28270,0.23730,1,
3.71533,383348683235,0.27126,0.28205,0.25293,1,
3.72949,383348713987,0.27180,0.28095,0.26709,1,
3.74609,383348748927,0.27304,0.27921,0.28369,1,
3.76221,383348783670,0.27404,0.27691,0.29980,1,
3.77832,383348818566,0.27385,0.27419,0.31592,1,
3.79590,383348855572,0.27421,0.27064,0.33350,1,
3.81152,383348889486,0.27454,0.26740,0.34912,1,
3.82910,383348927431,0.27491,0.26597,0.36670,1,
3.84521,383348962158,0.27565,0.26481,0.38281,1,
3.86084,383348995339,0.27632,0.26374,0.39844,1,
3.87695,383349029685,0.28619,0.23877,0.39844,0,
3.89355,383349065304,0.30284,0.22274,0.39844,0,
3.91016,383349100478,0.30809,0.21491,0.39844,0,
3.92725,383349137666,0.31054,0.20544,0.05029,1,
3.94238,383349170230,0.31154,0.20730,0.06543,1,
3.95898,383349205369,0.31248,0.21052,0.08203,1,
3.97559,383349240841,0.31225,0.21631,0.09863,1,
3.99219,383349276378,0.31189,0.22339,0.11523,1,
4.00830,383349311457,0.31164,0.22921,0.13135,1,
4.02441,383349346054,0.31350,0.23048,0.14746,1,
4.04150,383349381961,0.31565,0.22995,0.16455,1,
4.05811,383349418000,0.31731,0.22826,0.18115,1,
4.07422,383349452172,0.31776,0.22620,0.19727,1,
4.09033,383349487275,0.31732,0.22554,0.21338,1,
4.10693,383349522868,0.31694,0.22497,0.22998,1,
4.13135,383349574630,0.31711,0.22483,0.25439,1,
4.14063,383349595374,0.31793,0.22457,0.26367,1,
4.15674,383349629686,0.31869,0.22458,0.27979,1,
4.17480,383349667751,0.31952,0.22445,0.29785,1,
4.18945,383349699306,0.32103,0.22426,0.31250,1,
4.20557,383349734375,0.32242,0.22445,0.32861,1,
4.22461,383349774434,0.32267,0.22064,0.34766,1,
4.24121,383349810085,0.32373,0.21701,0.36426,1,
4.25635,383349843037,0.32471,0.21368,0.37939,1,
4.27246,383349877390,0.32471,0.21368,0.39551,1,
4.28906,383349912861,0.32471,0.21368,0.41211,1,
4.30420,383349945105,0.32471,0.21368,0.42725,1,
4.32031,383349979727,0.33212,0.19910,0.42725,0,
4.33740,383350016729,0.33212,0.19910,0.42725,0,
4.35352,383350050881,0.33212,0.19910,0.42725,0,
4.36963,383350086265,0.00000,0.00000,0.42725,0,
4.38721,383350122947,0.00000,0.00000,0.42725,0,
4.40283,383350156434,0.00000,0.00000,0.42725,0,
4.41895,383350191233,0.00000,0.00000,0.42725,0,
4.43555,383350226715,0.00000,0.00000,0.42725,0,
4.45215,383350262385,0.00000,0.00000,0.42725,0,
4.46826,383350296645,0.00000,0.00000,0.42725,0,
4.48535,383350333644,0.00000,0.00000,0.42725,0,
4.50098,383350367057,0.00000,0.00000,0.42725,0,
4.51709,383350402206,0.00000,0.00000,0.42725,0,
4.53369,383350437934,0.00000,0.00000,0.42725,0,
4.55322,383350479363,0.00000,0.00000,0.42725,0,
4.56689,383350508935,0.00000,0.00000,0.42725,0,
4.60156,383350582858,0.00000,0.00000,0.42725,0,
4.62500,383350633035,0.00000,0.00000,0.42725,0,
4.63574,383350655789,0.00000,0.00000,0.42725,0,
4.65137,383350689551,0.00000,0.00000,0.42725,0,
4.66748,383350724258,0.00000,0.00000,0.42725,0,
4.68896,383350770170,0.00000,0.00000,0.42725,0,
4.70020,383350793921,0.00000,0.00000,0.42725,0,
4.71777,383350831791,0.00000,0.00000,0.42725,0,
4.75049,383350902411,0.00000,0.00000,0.42725,0,
4.76758,383350938618,0.00000,0.00000,0.42725,0,
4.78320,383350972481,0.00000,0.00000,0.42725,0,
4.79932,383351006495,0.00000,0.00000,0.42725,0,
4.83398,383351081283,0.00000,0.00000,0.42725,0,
4.85107,383351117427,0.00000,0.00000,0.42725,0,
4.86475,383351147486,0.00000,0.00000,0.42725,0,
4.88379,383351188068,0.00000,0.00000,0.42725,0,
4.91260,383351249657,0.00000,0.00000,0.42725,0,
4.92920,383351285246,0.00000,0.00000,0.42725,0,
4.94824,383351325596,0.00000,0.00000,0.42725,0,
4.96240,383351355971,0.00000,0.00000,0.42725,0,
4.99463,383351425482,0.00000,0.00000,0.42725,0,
5.01172,383351462484,0.00000,0.00000,0.42725,0,
5.03369,383351509531,0.00000,0.00000,0.42725,0,
5.04883,383351541695,0.00000,0.00000,0.42725,0,
5.07813,383351604123,0.00000,0.00000,0.42725,0,
5.09326,383351636665,0.00000,0.00000,0.42725,0,
5.10986,383351672005,0.00000,0.00000,0.42725,0,
5.12891,383351712949,0.00000,0.00000,0.42725,0,
5.14551,383351748313,0.00000,0.00000,0.42725,0,
5.15918,383351778639,0.00000,0.00000,0.42725,0,
5.17627,383351815251,0.00000,0.00000,0.42725,0,
5.19287,383351850649,0.00000,0.00000,0.42725,0,
5.20801,383351882703,0.00000,0.00000,0.42725,0,
5.24121,383351954352,0.00000,0.00000,0.42725,0,
5.26514,383352005147,0.00000,0.00000,0.42725,0,
5.27490,383352026458,0.10076,0.06923,0.42725,0,
5.29199,383352062580,0.13435,0.09231,0.42725,0,
5.30811,383352097004,0.20085,0.14102,0.42725,0,
5.32324,383352129295,0.21051,0.18635,0.42725,0,
5.33984,383352165323,0.21373,0.20146,0.42725,0,
5.37500,383352240632,0.21326,0.20200,0.06689,1,
5.39941,383352292925,0.21479,0.20657,0.09131,1,
5.41064,383352316844,0.21806,0.19961,0.10254,1,
5.42725,383352352554,0.21834,0.19312,0.11914,1,
5.43945,383352379092,0.21812,0.18585,0.13135,1,
5.45459,383352411022,0.21930,0.18281,0.14648,1,
5.47217,383352449391,0.21482,0.17606,0.16406,1,
5.48926,383352486161,0.21108,0.17043,0.18115,1,
5.50439,383352517697,0.21179,0.16691,0.19629,1,
5.52148,383352554930,0.21235,0.16659,0.21338,1,
5.53760,383352588975,0.21311,0.16761,0.22949,1,
5.55273,383352621565,0.21168,0.16617,0.24463,1,
5.57031,383352659605,0.21111,0.16795,0.26221,1,
5.58740,383352696506,0.21060,0.16953,0.27930,1,
5.60205,383352727336,0.21137,0.17330,0.29395,1,
5.61865,383352762708,0.21284,0.17728,0.31055,1,
5.63525,383352798075,0.21416,0.18089,0.32715,1,
5.65137,383352832648,0.21373,0.18355,0.34326,1,
5.66748,383352867899,0.21353,0.18656,0.35938,1,
5.68457,383352904585,0.21335,0.18932,0.37646,1,
5.70068,383352938646,0.21682,0.21919,0.37646,0,
5.71729,383352974547,0.22150,0.24427,0.37646,0,
5.73438,383353010643,0.22305,0.25263,0.37646,0,
5.75000,383353044270,0.22325,0.25918,0.04932,1,
5.76709,383353081059,0.22479,0.25349,0.06641,1,
5.78320,383353115362,0.22639,0.25242,0.08252,1,
5.80225,383353156037,0.23060,0.25279,0.10156,1,
5.81738,383353188549,0.23564,0.26127,0.11670,1,
5.83350,383353223285,0.23956,0.26787,0.13281,1,
5.85010,383353259338,0.24357,0.27068,0.14941,1,
5.86670,383353294777,0.24374,0.26859,0.16602,1,
5.88330,383353330388,0.24362,0.26549,0.18262,1,
5.89893,383353364182,0.24318,0.26416,0.19824,1,
5.91406,383353396162,0.24605,0.26595,0.21338,1,
5.93066,383353431315,0.24871,0.26853,0.22998,1,
5.94678,383353466375,0.25083,0.26863,0.24609,1,
5.96338,383353502071,0.25136,0.27158,0.26270,1,
5.97998,383353537180,0.25183,0.27420,0.27930,1,
5.99609,383353571924,0.25335,0.27601,0.29541,1,
6.01270,383353607714,0.25295,0.27578,0.31201,1,
6.02881,383353642661,0.25242,0.27482,0.32813,1,
6.04541,383353677460,0.25169,0.27325,0.34473,1,
6.06201,383353713153,0.25149,0.27159,0.36133,1,
6.07861,383353748464,0.25131,0.27007,0.37793,1,
6.09473,383353782991,0.25113,0.26695,0.39404,1,
6.11182,383353820254,0.25051,0.26457,0.41113,1,
6.12793,383353854252,0.24980,0.26167,0.42725,1,
6.14404,383353888906,0.24873,0.26015,0.44336,1,
6.16064,383353924485,0.24784,0.25648,0.45996,1,
6.17725,383353959910,0.23943,0.21975,0.45996,0,
6.19336,383353994582,0.22914,0.17333,0.45996,0,
6.20947,383354029645,0.23654,0.17597,0.45996,0,
6.22607,383354064874,0.24107,0.18182,0.04883,1,
6.24268,383354100744,0.23807,0.18343,0.06543,1,
6.25977,383354136916,0.24795,0.18461,0.08252,1,
6.27637,383354173263,0.25540,0.18814,0.09912,1,
6.29199,383354206451,0.25910,0.19424,0.11475,1,
6.30859,383354241589,0.26387,0.20037,0.13135,1,
6.32471,383354276863,0.26740,0.20345,0.14746,1,
6.34131,383354312114,0.26938,0.20479,0.16406,1,
6.35742,383354346917,0.27121,0.20359,0.18018,1,
6.37451,383354382734,0.27276,0.20257,0.19727,1,
6.39014,383354416662,0.27709,0.20351,0.21289,1,
6.40674,383354452026,0.28101,0.20771,0.22949,1,
6.42285,383354487208,0.28455,0.21237,0.24561,1,
6.44043,383354524154,0.28557,0.21732,0.26318,1,
6.45654,383354559262,0.30665,0.24097,0.26318,0,
6.47412,383354596544,0.30870,0.26677,0.26318,0,
6.48926,383354629024,0.32163,0.25567,0.26318,0,
6.50586,383354664270,0.31783,0.22490,0.04932,1,
6.52246,383354700592,0.31554,0.20644,0.06592,1,
6.53809,383354734169,0.31405,0.20494,0.08154,1,
6.55664,383354773537,0.31454,0.20202,0.10010,1,
6.57129,383354804927,0.31522,0.20220,0.11475,1,
6.58789,383354840336,0.31533,0.20150,0.13135,1,
6.60449,383354876223,0.31420,0.20067,0.14795,1,
6.62158,383354912925,0.31303,0.19825,0.16504,1,
6.63770,383354947209,0.31413,0.20319,0.18115,1,
6.65332,383354981063,0.31621,0.20544,0.19678,1,
6.66992,383355015941,0.31788,0.20624,0.21338,1,
6.68652,383355051649,0.31997,0.20711,0.22998,1,
6.70410,383355089296,0.31938,0.20732,0.24756,1,
6.72412,383355132609,0.31895,0.20825,0.26758,1,
6.73633,383355158327,0.31497,0.20897,0.27979,1,
6.75244,383355193170,0.30895,0.20584,0.29590,1,
6.76855,383355227990,0.30374,0.20400,0.31201,1,
6.78467,383355262415,0.30098,0.20572,0.32813,1,
6.80273,383355301275,0.29972,0.20724,0.34619,1,
6.81836,383355334232,0.29856,0.20862,0.36182,1,
6.83496,383355370298,0.29748,0.20987,0.37842,1,
6.85205,383355406615,0.29668,0.21041,0.39551,1,
6.88379,383355474309,0.26174,0.23109,0.39551,0,
6.90137,383355512225,0.26103,0.24293,0.39551,0,
6.91797,383355547630,0.26067,0.24885,0.05029,1,
6.93262,383355579562,0.25949,0.25097,0.06494,1,
6.94922,383355615468,0.26021,0.25186,0.08154,1,
6.96582,383355650750,0.26072,0.25250,0.09814,1,
6.98193,383355684739,0.27241,0.24884,0.11426,1,
6.99951,383355722849,0.28012,0.24697,0.13184,1,
7.01611,383355758345,0.28643,0.24664,0.14844,1,
7.03271,383355793988,0.29310,0.24867,0.16504,1,
7.04834,383355827410,0.29961,0.25159,0.18066,1,
7.06445,383355861983,0.30514,0.25429,0.19678,1,
7.08203,383355899348,0.30826,0.25692,0.21436,1,
7.09717,383355931954,0.31084,0.25709,0.22949,1,
7.11426,383355969293,0.31300,0.25633,0.24658,1,
7.13037,383356002805,0.31656,0.25618,0.26270,1,
7.14697,383356038448,0.34893,0.25656,0.26270,0,
7.16553,383356078276,0.35820,0.24936,0.26270,0,
7.17969,383356109188,0.35631,0.25090,0.26270,0,
7.19629,383356144538,0.35563,0.25257,0.04932,1,
7.21240,383356179329,0.35533,0.25445,0.06543,1,
7.22998,383356217173,0.34667,0.24029,0.08301,1,
7.25000,383356259465,0.34188,0.23265,0.10303,1,
7.26465,383356290714,0.33828,0.22692,0.11768,1,
7.27881,383356321067,0.33437,0.22078,0.13184,1,
7.29492,383356356122,0.33171,0.21443,0.14795,1,
7.31201,383356392240,0.32943,0.20842,0.16504,1,
7.32715,383356425137,0.32637,0.19938,0.18018,1,
7.34668,383356466645,0.32601,0.19208,0.19971,1,
7.36182,383356499566,0.32577,0.18648,0.21484,1,
7.37646,383356530525,0.32838,0.19083,0.22949,1,
7.39355,383356567089,0.33065,0.19367,0.24658,1,
7.40918,383356601069,0.32332,0.17317,0.24658,0,
7.42578,383356636244,0.31004,0.26370,0.24658,0,
7.44531,383356678055,0.29466,0.28784,0.24658,0,
7.45898,383356707289,0.27486,0.34216,0.24658,0,
7.47461,383356741486,0.26893,0.34624,0.24658,0,
7.49268,383356779920,0.26216,0.35038,0.24658,0,
7.50781,383356812136,0.25816,0.34976,0.04883,1,
7.52393,383356847133,0.25833,0.34411,0.06494,1,
7.54150,383356884767,0.25800,0.33784,0.08252,1,
7.56201,383356928859,0.25740,0.33144,0.10303,1,
7.57764,383356961822,0.25535,0.32658,0.11865,1,
7.59180,383356991897,0.25511,0.32262,0.13281,1,
7.60742,383357026374,0.25506,0.32012,0.14844,1,
7.62354,383357060696,0.25428,0.31881,0.16455,1,
7.63916,383357094309,0.25448,0.31725,0.18018,1,
7.65869,383357135843,0.25475,0.31645,0.19971,1,
7.67188,383357163989,0.25433,0.31513,0.21289,1,
7.68945,383357201355,0.25383,0.31448,0.23047,1,
7.70557,383357235752,0.25330,0.31349,0.24658,1,
7.72168,383357270267,0.25592,0.31275,0.26270,1,
7.73828,383357306609,0.25757,0.31201,0.27930,1,
7.75439,383357340587,0.25906,0.31136,0.29541,1,
7.77051,383357375161,0.26073,0.31047,0.31152,1,
7.78711,383357410956,0.26190,0.30957,0.32813,1,
7.80371,383357446169,0.26297,0.30876,0.34473,1,
7.81982,383357481321,0.26435,0.30879,0.36084,1,
7.83643,383357516635,0.26545,0.30816,0.37744,1,
7.85303,383357552099,0.26642,0.30732,0.39404,1,
7.86914,383357587090,0.26779,0.30598,0.41016,1,
7.88672,383357624267,0.26938,0.30549,0.42773,1,
7.90332,383357659664,0.29434,0.29434,0.42773,0,
7.91846,383357692958,0.29983,0.30359,0.42773,0,
7.93750,383357732966,0.30777,0.30293,0.42773,0,
7.95459,383357770449,0.31130,0.29943,0.05127,1,
7.96875,383357800449,0.31288,0.29049,0.06543,1,
7.98730,383357839815,0.31298,0.27997,0.08398,1,
8.00439,383357877028,0.31278,0.27033,0.10107,1,
8.01709,383357904363,0.31317,0.26291,0.11377,1,
8.03955,383357952037,0.31473,0.25898,0.13623,1,
8.06641,383358010212,0.31751,0.25466,0.16309,1,
8.08398,383358047605,0.31908,0.25541,0.18066,1,
8.10596,383358094827,0.32054,0.25719,0.20264,1,
8.11670,383358117050,0.32212,0.25908,0.21338,1,
8.14209,383358172429,0.32186,0.26118,0.23877,1,
8.15039,383358190010,0.32155,0.26253,0.24707,1,
8.16504,383358221589,0.32038,0.26156,0.26172,1,
8.18311,383358259537,0.31959,0.26136,0.27979,1,
8.19824,383358292040,0.31883,0.26083,0.29492,1,
8.21924,383358336914,0.31946,0.25946,0.31592,1,
8.23877,383358378712,0.32094,0.25919,0.33545,1,
8.24951,383358402513,0.32228,0.25895,0.34619,1,
8.26367,383358432822,0.32336,0.25871,0.36035,1,
8.28174,383358470791,0.32449,0.25869,0.37842,1,
8.29639,383358503102,0.32554,0.25867,0.39307,1,
8.31299,383358538092,0.32639,0.25878,0.40967,1,
8.33008,383358574384,0.32772,0.25852,0.42676,1,
