TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.00000,5187061715585,0.45744,0.14941,0.00000,1,
0.01471,5187061747167,0.45692,0.15056,0.01471,1,
0.03119,5187061782452,0.45728,0.15311,0.03119,1,
0.04779,5187061818078,0.45758,0.15459,0.04779,1,
0.06409,5187061852921,0.45884,0.15351,0.06409,1,
0.08026,5187061887626,0.46110,0.15332,0.08026,1,
0.09680,5187061923056,0.46299,0.15270,0.09680,1,
0.11328,5187061958362,0.46173,0.14913,0.11328,1,
0.12976,5187061993695,0.46225,0.14884,0.12976,1,
0.14606,5187062028691,0.46273,0.14997,0.14606,1,
0.16248,5187062063933,0.46265,0.15323,0.16248,1,
0.17883,5187062098993,0.46201,0.15657,0.17883,1,
0.19531,5187062134204,0.46143,0.15955,0.19531,1,
0.21179,5187062169624,0.46149,0.15823,0.21179,1,
0.22827,5187062204897,0.46146,0.15823,0.22827,1,
0.24463,5187062240010,0.46142,0.15776,0.24463,1,
0.26093,5187062274947,0.46220,0.15640,0.26093,1,
0.27753,5187062310515,0.46164,0.15544,0.27753,1,
0.29388,5187062345502,0.46114,0.15498,0.29388,1,
0.31073,5187062381605,0.46134,0.15544,0.31073,1,
0.32697,5187062416506,0.46123,0.15679,0.32697,1,
0.34357,5187062451982,0.46114,0.15805,0.34357,1,
0.36035,5187062488046,0.46102,0.15867,0.36035,1,
0.37634,5187062522336,0.46128,0.15928,0.37634,1,
0.39270,5187062557353,0.46153,0.15952,0.39270,1,
0.40881,5187062591950,0.46157,0.15959,0.40881,1,
0.42566,5187062627985,0.46201,0.15870,0.42566,1,
0.44171,5187062662422,0.46243,0.15749,0.44171,1,
0.45941,5187062700322,0.46267,0.15685,0.45941,1,
0.47510,5187062733989,0.46221,0.15465,0.47510,1,
0.49127,5187062768624,0.46175,0.15184,0.49127,1,
0.50757,5187062803614,0.46228,0.14861,0.50757,1,
0.52417,5187062839098,0.46710,0.11998,0.50757,0,
0.54089,5187062875042,0.47918,0.08482,0.50757,0,
0.55682,5187062909179,0.47896,0.09168,0.50757,0,
0.57324,5187062944388,0.47457,0.11006,0.04907,1,
0.59015,5187062980593,0.47208,0.12623,0.06598,1,
0.60706,5187063016774,0.47294,0.13745,0.08289,1,
0.62274,5187063050490,0.47360,0.14412,0.09857,1,
0.64099,5187063089595,0.47408,0.14786,0.11682,1,
0.65515,5187063119947,0.47452,0.14998,0.13098,1,
0.67194,5187063155922,0.47406,0.15261,0.14777,1,
0.68817,5187063190732,0.47370,0.15254,0.16400,1,
0.70471,5187063226112,0.47128,0.15157,0.18054,1,
0.72101,5187063261128,0.47271,0.14729,0.19684,1,
0.73761,5187063296697,0.47389,0.14269,0.21344,1,
0.75403,5187063331851,0.47373,0.13922,0.22986,1,
0.77155,5187063369454,0.47319,0.13909,0.24738,1,
0.78693,5187063402414,0.47278,0.14175,0.26276,1,
0.80316,5187063437119,0.47217,0.14386,0.27899,1,
0.81970,5187063472568,0.47229,0.14762,0.29553,1,
0.83630,5187063508203,0.47240,0.15071,0.31213,1,
0.85260,5187063543118,0.47215,0.17154,0.32843,1,
