TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
0.50757,5187062803614,0.46228,0.14861,0.50757,1,
0.85260,5187063543118,0.47215,0.17154,0.32843,1,
1.51080,5187064954034,0.44253,0.78278,0.59253,1,
2.38177,5187066820881,0.51689,0.72726,0.85333,1,
2.70917,5187067522592,0.86336,0.79546,0.26086,1,
2.97278,5187068087639,0.46768,0.26368,0.19806,1,
3.41565,5187069036989,0.11443,0.15025,0.37793,1,
3.58044,5187069390195,0.15673,0.02612,0.14856,1,
4.51617,5187071395975,0.06903,0.38343,0.72272,1,
5.02570,5187072488114,0.06797,0.44558,0.49268,1,
5.30463,5187073085963,0.08481,0.47000,0.26282,1,
5.63440,5187073792891,0.07442,0.55177,0.26373,1,
5.87964,5187074318513,0.15131,0.49187,0.22968,1,
6.24091,5187075092906,0.86126,0.81666,0.29565,1,
7.12854,5187076995473,0.87387,0.85166,0.87067,1,
7.93378,5187078721572,0.09500,0.18243,0.69031,1,
8.42639,5187079777378,0.06440,0.38004,0.42761,1,
8.90607,5187080805637,0.05196,0.41516,0.46326,1,
9.41211,5187081890338,0.05447,0.57862,0.44360,1,
9.80609,5187082734772,0.05487,0.68185,0.37769,1,
10.49622,5187084214019,0.06431,0.57308,0.67371,1,
10.97278,5187085235555,0.08321,0.29621,0.41003,1,
11.74469,5187086890138,0.10167,0.16514,0.75537,1,
11.97504,5187087383847,0.08693,0.30648,0.21393,1,
12.31964,5187088122597,0.07438,0.34787,0.32855,1,
12.82898,5187089214281,0.05593,0.67735,0.44348,1,
12.89471,5187089355142,0.06209,0.63018,0.04926,1,
14.30768,5187092383823,0.07593,0.32454,1.34717,1,
14.98395,5187093833430,0.88212,0.84095,0.56128,1,
15.36121,5187094642075,0.17388,0.13885,0.26495,1,
15.95410,5187095912903,0.08953,0.16866,0.57648,1,
16.16614,5187096367432,0.07320,0.30991,0.19763,1,
16.42664,5187096925820,0.06793,0.32844,0.24438,1,
16.78961,5187097703832,0.07940,0.35691,0.34570,1,
17.13544,5187098445042,0.06397,0.44970,0.32886,1,
17.64276,5187099532534,0.04502,0.55203,0.49164,1,
18.46393,5187101292582,0.06570,0.69860,0.75568,1,
19.17047,5187102807204,0.06849,0.33582,0.64050,1,
19.58124,5187103687693,0.07960,0.14558,0.34302,1,
19.81134,5187104180955,0.07002,0.33801,0.21240,1,
20.12347,5187104849924,0.06959,0.44461,0.29602,1,
20.48578,5187105626603,0.06997,0.44217,0.34595,1,
20.79706,5187106293754,0.07637,0.47928,0.29443,1,
21.55255,5187107913191,0.06196,0.57949,0.73914,1,
22.06183,5187109004795,0.87800,0.84022,0.39404,1,
22.52301,5187109993336,0.89710,0.84274,0.44470,1,
22.81903,5187110627668,0.14470,0.30282,0.22961,1,
23.04926,5187111121197,0.08658,0.18446,0.21289,1,
23.42535,5187111927483,0.10740,0.19413,0.35938,1,
23.73993,5187112601746,0.16097,0.15177,0.29785,1,
24.36334,5187113937872,0.07094,0.32176,0.55688,1,
24.60968,5187114466022,0.05063,0.39236,0.22974,1,
24.85455,5187114991001,0.03424,0.45015,0.22754,1,
25.44745,5187116261784,0.04222,0.60490,0.52710,1,
25.98883,5187117422099,0.08491,0.69289,0.52600,1,
26.30072,5187118090788,0.10325,0.67679,0.29602,1,
27.07611,5187119752860,0.03398,0.57190,0.75574,1,
27.68256,5187121052768,0.90303,0.83799,0.49426,1,
28.35638,5187122497011,0.89363,0.83198,0.65698,1,
28.68402,5187123199210,0.16114,0.16435,0.21265,1,
29.11078,5187124114068,0.11463,0.20950,0.41016,1,
29.42328,5187124783940,0.10170,0.15942,0.29565,1,
29.99713,5187126013904,0.17226,0.14954,0.55676,1,
30.35846,5187126788373,0.26776,0.15721,0.34485,1,
30.80182,5187127738677,0.30620,0.11691,0.42725,1,
31.06525,5187128303424,0.33652,0.10267,0.24707,1,
31.28143,5187128766750,0.16408,0.21442,0.20007,1,
32.06708,5187130450856,0.05585,0.38554,0.72205,1,
32.67487,5187131753686,0.07833,0.44316,0.59119,1,
33.11847,5187132704325,0.92100,0.86311,0.32886,1,
33.62775,5187133795948,0.88304,0.85421,0.49304,1,
34.00543,5187134605621,0.10209,0.14968,0.26245,1,
34.35236,5187135349350,0.10903,0.20150,0.33044,1,
34.58087,5187135838968,0.09990,0.26865,0.21191,1,
35.25421,5187137282483,0.07076,0.33400,0.65723,1,
35.50055,5187137810337,0.05796,0.39047,0.22986,1,
35.79681,5187138445323,0.04816,0.42082,0.27979,1,
36.12701,5187139153198,0.05150,0.38752,0.31250,1,
36.60150,5187140170142,0.07772,0.47960,0.45862,1,
37.52313,5187142145791,0.05721,0.56148,0.85596,1,
38.01422,5187143198526,0.09687,0.70234,0.47656,1,
38.32648,5187143867755,0.07419,0.65826,0.29565,1,
38.55634,5187144360488,0.06915,0.48820,0.21362,1,
38.95282,5187145210362,0.08554,0.42951,0.38000,1,
39.92206,5187147287897,0.88718,0.82942,0.85608,1,
40.52911,5187148589115,0.91139,0.85778,0.59058,1,
40.92206,5187149431391,0.17705,0.16211,0.27930,1,
41.28534,5187150210099,0.11004,0.19315,0.29736,1,
41.85858,5187151438603,0.15388,0.15363,0.55652,1,
42.23615,5187152248072,0.20963,0.10484,0.36108,1,
42.63080,5187153093936,0.26460,0.12619,0.37793,1,
42.92657,5187153727942,0.30312,0.10387,0.27966,1,
43.45209,5187154854405,0.05609,0.42387,0.45996,1,
43.83002,5187155664400,0.04905,0.49208,0.36133,1,
44.10944,5187156263364,0.04584,0.48351,0.26123,1,
44.43768,5187156966941,0.04781,0.38876,0.31030,1,
44.91412,5187157988336,0.05303,0.62616,0.41040,1,
45.22662,5187158658020,0.03789,0.67032,0.29590,1,
45.67010,5187159608544,0.05306,0.44160,0.37793,1,
45.90131,5187160104152,0.12976,0.36999,0.21484,1,
46.31268,5187160985877,0.84834,0.82564,0.34692,1,
46.59125,5187161583090,0.85949,0.83119,0.26147,1,
46.85480,5187162148105,0.59705,0.55267,0.19714,1,
47.13348,5187162745376,0.19931,0.15611,0.21375,1,
47.46185,5187163449221,0.10904,0.15506,0.31165,1,
47.69269,5187163943938,0.09682,0.25588,0.21301,1,
48.01923,5187164643981,0.05725,0.40441,0.26147,1,
48.33160,5187165313439,0.13017,0.13510,0.24646,1,
48.62726,5187165947297,0.12170,0.17737,0.27930,1,
48.92291,5187166580965,0.17416,0.15493,0.27942,1,
49.41766,5187167641533,0.22434,0.11910,0.47864,1,
49.72797,5187168306700,0.05348,0.49430,0.24500,1,
50.00726,5187168905259,0.05601,0.62839,0.26318,1,
50.22089,5187169363096,0.06168,0.45636,0.19714,1,
50.63141,5187170243168,0.06678,0.38413,0.39441,1,
50.87775,5187170771268,0.04446,0.54323,0.22974,1,
51.51862,5187172144735,0.04721,0.67713,0.62451,1,
51.88019,5187172919757,0.08570,0.31885,0.29614,1,
52.20844,5187173623497,0.25209,0.14171,0.26245,1,
52.37482,5187173980096,0.40033,0.26303,0.14771,1,
53.49005,5187176370456,0.87881,0.85623,1.04968,1,
53.81879,5187177075182,0.14467,0.17553,0.21362,1,
54.37701,5187178271627,0.10442,0.17498,0.54199,1,
54.70563,5187178976166,0.18086,0.12890,0.31189,1,
54.98688,5187179578959,0.18573,0.19101,0.26477,1,
55.54584,5187180777232,0.06352,0.43682,0.49512,1,
55.97198,5187181690576,0.08510,0.42737,0.41089,1,
56.61346,5187183065484,0.07243,0.33159,0.62390,1,
57.15350,5187184223163,0.08561,0.34642,0.52319,1,
57.49982,5187184965398,0.06847,0.44266,0.32959,1,
57.76129,5187185525848,0.05567,0.47993,0.24414,1,
58.28729,5187186653465,0.05207,0.55976,0.50940,1,
58.59918,5187187321868,0.04473,0.60100,0.29553,1,
59.07587,5187188343675,0.05847,0.61820,0.46021,1,
59.55206,5187189364431,0.08212,0.64365,0.45996,1,
60.22784,5187190812791,0.08196,0.32665,0.60986,1,
60.47394,5187191340343,0.07772,0.39407,0.23010,1,
60.81915,5187192080376,0.08237,0.59245,0.28015,1,
61.64069,5187193841412,0.89153,0.84427,0.75659,1,
