TIME,TIMETICK,FPOGX,FPOGY,FPOGD,FPOGV,
2.23462,5180997705661,0.81758,0.53694,2.23462,1,
4.78101,5181003164032,0.25487,0.23664,2.43127,1,
5.19165,5181004044056,0.06614,0.14514,0.34448,1,
5.42163,5181004537073,0.07021,0.09565,0.21375,1,
5.53674,5181004783837,0.05515,-0.09355,0.04907,1,
5.96399,5181005699632,0.05612,0.37622,0.31262,1,
6.34155,5181006508942,0.05844,0.39998,0.36108,1,
6.52344,5181006898786,0.06451,0.42426,0.16541,1,
7.14795,5181008237320,0.12557,0.21539,0.31360,1,
7.86975,5181009784577,0.04848,0.21883,0.70654,1,
8.24719,5181010593720,0.05739,0.20258,0.36096,1,
8.49390,5181011122530,0.12935,0.12143,0.23022,1,
8.78967,5181011756360,0.20189,0.16732,0.22998,1,
9.08521,5181012389855,0.19403,0.20688,0.27905,1,
9.38110,5181013024023,0.21264,0.24069,0.27917,1,
9.79150,5181013903876,0.21679,0.25098,0.39404,1,
10.99097,5181016474896,0.20005,0.20462,1.18298,1,
11.53296,5181017636641,0.20189,0.24438,0.52563,1,
11.81250,5181018235747,0.18151,0.21385,0.26282,1,
12.30566,5181019292864,0.07563,0.20805,0.47693,1,
12.73230,5181020207425,0.09837,0.21099,0.41040,1,
13.25793,5181021334190,0.11610,0.17465,0.50928,1,
13.73450,5181022355549,0.18430,0.19376,0.45972,1,
14.39160,5181023763951,0.04383,0.36827,0.59106,1,
14.90125,5181024856365,0.05360,0.42828,0.49316,1,
15.54150,5181026228987,0.06407,0.49232,0.62439,1,
15.85364,5181026897964,0.02880,0.44815,0.29419,1,
16.31409,5181027884837,0.03737,0.46655,0.44360,1,
16.59290,5181028482425,0.06295,0.57233,0.26245,1,
18.05566,5181031617787,0.05346,0.64463,1.44617,1,
18.74512,5181033095737,0.04385,0.69308,0.67322,1,
19.35303,5181034398868,0.03690,0.66715,0.59131,1,
19.46826,5181034645797,0.04876,0.44734,0.04919,1,
19.89514,5181035560708,0.09024,0.20986,0.36108,1,
20.20740,5181036230057,0.10112,0.24509,0.29541,1,
21.09448,5181038131445,0.05398,0.66674,0.57507,1,
21.32446,5181038624434,0.24082,0.67791,0.21350,1,
21.58728,5181039187815,0.35999,0.66447,0.24634,1,
22.90149,5181042004952,0.87660,0.84751,1.24817,1,
23.24683,5181042745057,0.89572,0.83683,0.32849,1,
23.90417,5181044153975,0.08050,0.21063,0.29614,1,
24.41333,5181045245459,0.07788,0.20369,0.49280,1,
24.70886,5181045878883,-0.02891,-0.14952,0.22998,1,
25.16907,5181046865285,0.09709,0.16535,0.39404,1,
25.61279,5181047816604,0.06032,0.25802,0.42700,1,
26.36829,5181049435960,0.04992,0.21772,0.49304,1,
26.66370,5181050069164,0.05351,0.17923,0.27881,1,
27.10730,5181051019900,0.10293,0.21666,0.42615,1,
27.87964,5181052675366,0.05548,0.39637,0.70642,1,
28.40564,5181053802859,0.06462,0.36115,0.50977,1,
28.65198,5181054330926,0.07647,0.51996,0.23010,1,
29.24329,5181055598502,0.08631,0.52337,0.57507,1,
30.04822,5181057323838,0.07373,0.51584,0.78796,1,
31.85645,5181061199723,0.04547,0.61075,1.79163,1,
32.82446,5181063274681,0.07843,0.62389,0.65698,1,
33.69519,5181065140860,0.04247,0.67708,0.85205,1,
34.08948,5181065986183,0.06990,0.55493,0.37732,1,
34.45081,5181066760684,0.06163,0.49642,0.34485,1,
34.81250,5181067535800,0.08414,0.47632,0.34485,1,
35.46973,5181068944703,0.04230,0.38421,0.64075,1,
35.81494,5181069684674,0.04947,0.35208,0.32861,1,
37.47375,5181073240300,0.04297,0.41808,1.64246,1,
38.26245,5181074930908,0.88007,0.84985,0.62415,1,
38.98535,5181076480265,0.87720,0.84132,0.70654,1,
39.51160,5181077608215,0.86606,0.86064,0.51001,1,
40.10242,5181078874739,0.04413,0.32127,0.22937,1,
40.66113,5181080072290,0.05583,0.19478,0.54236,1,
41.21948,5181081269131,0.05793,0.21243,0.44250,1,
41.61401,5181082114762,0.07393,0.21500,0.37805,1,
41.95898,5181082854302,0.08941,0.19782,0.32886,1,
42.46814,5181083945702,0.07745,0.21518,0.49280,1,
42.76379,5181084579445,0.06182,0.22738,0.22998,1,
43.55249,5181086269932,0.07263,0.23799,0.77197,1,
43.70105,5181086588379,0.08829,0.23381,0.13220,1,
44.60413,5181088524093,0.07004,0.23478,0.54224,1,
44.89990,5181089157973,0.07439,0.24847,0.27930,1,
45.37610,5181090178676,0.03571,0.37846,0.45972,1,
45.90173,5181091305350,0.04462,0.39898,0.50916,1,
46.54260,5181092679165,0.07793,0.52679,0.57361,1,
47.03564,5181093735950,0.08340,0.50942,0.47681,1,
47.74170,5181095249515,0.08665,0.50070,0.68982,1,
48.39905,5181096658380,0.05760,0.37136,0.59167,1,
48.76062,5181097433382,0.06477,0.39941,0.34497,1,
49.31970,5181098631715,0.06283,0.36122,0.49280,1,
49.71313,5181099475062,0.04333,0.35060,0.37781,1,
50.12378,5181100355315,0.08181,0.39864,0.39417,1,
50.66650,5181101518773,0.06020,0.51151,0.52490,1,
51.45496,5181103208630,0.08899,0.51890,0.77222,1,
51.68469,5181103701082,0.07329,0.36976,0.21362,1,
52.02979,5181104440701,0.05677,0.26746,0.32837,1,
52.67041,5181105814056,0.07508,0.55245,0.57483,1,
54.11633,5181108913357,0.07677,0.62851,1.42957,1,
54.72668,5181110221479,0.06678,0.62077,0.59387,1,
55.62744,5181112152214,0.06413,0.69152,0.88721,1,
56.35059,5181113702367,0.09975,0.66579,0.70642,1,
56.66333,5181114372711,0.05591,0.69764,0.29663,1,
57.68115,5181116554351,0.05887,0.20086,0.70654,1,
58.02612,5181117293826,0.03750,0.52991,0.27942,1,
61.34473,5181124407361,0.06849,0.62681,3.30225,1,
62.16638,5181126168476,0.06280,0.58034,0.41089,1,
62.62720,5181127156304,0.05842,0.51877,0.44482,1,
63.03723,5181128034965,0.05227,0.53198,0.39441,1,
63.54712,5181129127975,0.08963,0.51779,0.49377,1,
64.74548,5181131696698,0.89764,0.84688,0.88684,1,
65.40283,5181133105783,0.04147,0.34572,0.39209,1,
65.68213,5181133704298,0.04190,0.32821,0.26294,1,
66.14172,5181134689471,0.08129,0.21910,0.44324,1,
66.24036,5181134900870,0.10039,0.08837,0.08203,1,
66.50342,5181135464850,0.14159,0.07712,0.19434,1,
66.94678,5181136415179,0.13325,0.20415,0.32849,1,
67.29236,5181137155769,0.06518,0.56024,0.27979,1,
67.89966,5181138457743,0.05311,0.61053,0.59131,1,
68.37622,5181139479160,0.03434,0.60162,0.46021,1,
68.58960,5181139936448,0.10631,0.59035,0.19702,1,
68.93469,5181140676183,0.86036,0.85703,0.27917,1,
69.57520,5181142049216,0.88940,0.84428,0.62402,1,
70.52844,5181144092353,0.06707,0.21123,0.54211,1,
70.93921,5181144972719,0.06665,0.20190,0.39441,1,
71.56348,5181146310839,0.07681,0.20970,0.60803,1,
72.20422,5181147684501,0.10356,0.19447,0.62427,1,
72.50000,5181148318316,0.17708,0.20773,0.27942,1,
72.95984,5181149303929,0.23154,0.24213,0.44348,1,
73.22278,5181149867695,0.31120,0.21061,0.24646,1,
74.40601,5181152403771,0.30730,0.22620,1.16699,1,
74.96521,5181153602402,0.38173,0.16982,0.29553,1,
75.17883,5181154060358,0.20826,0.33550,0.19824,1,
75.53906,5181154832500,0.04935,0.38618,0.29553,1,
75.96631,5181155748337,0.04451,0.34774,0.41077,1,
76.37903,5181156633115,0.07091,0.40433,0.39636,1,
76.75476,5181157438345,0.04484,0.41776,0.36072,1,
77.37891,5181158776295,0.06326,0.52243,0.55688,1,
77.70740,5181159480327,0.07090,0.49340,0.31189,1,
78.20056,5181160537300,0.06040,0.61624,0.42664,1,
78.67908,5181161563022,0.04333,0.58211,0.46204,1,
79.94189,5181164269936,0.06581,0.58830,1.24878,1,
80.33630,5181165115348,0.05035,0.63722,0.37756,1,
81.35461,5181167297972,0.07621,0.60815,1.00183,1,
82.19263,5181169094292,0.05607,0.68844,0.52478,1,
83.42468,5181171735322,0.05250,0.68921,1.21533,1,
83.82141,5181172585497,0.04632,0.67968,0.38025,1,
84.08203,5181173144327,0.05897,0.54842,0.24646,1,
